Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000139220,PPFIA2,146,1.27140,6,-3.6974,126,1.21514,58,-0.3898,36,-1.0282,16,-2.2328
ENSG00000072041,SLC6A15,146,1.83886,0,-6.5605,109,1.58544,28,-1.1969,10,-2.5357,13,-2.1219
ENSG00000198707,CEP290,146,2.40843,42,0.06448,22,-1.0137,21,-1.2046,44,0.15402,22,-0.9400
ENSG00000070961,ATP2B1,146,-1.0393,10,-4.9412,729,2.21272,284,-0.0027,78,-1.9742,13,-4.6100
ENSG00000271614,ATP2B1-AS1,146,2.75569,0,-5.9919,44,0.40988,21,-0.9599,9,-2.0841,10,-1.9183
ENSG00000011465,DCN,146,-0.6633,1549,4.75851,75,-1.8176,21,-3.9165,5,-5.6267,91,-1.3931
ENSG00000102189,EEA1,146,2.04697,62,0.43907,44,-0.1313,35,-0.6062,24,-1.0586,1,-5.0563
ENSG00000173598,NUDT4,146,-0.3438,284,0.74955,376,1.57647,111,-0.9572,47,-2.0526,69,-1.4915
ENSG00000177889,UBE2N,146,0.30955,29,-2.1847,187,0.86510,141,0.33862,64,-0.9872,54,-1.2434
ENSG00000198015,MRPL42,146,1.69586,52,-0.1114,58,0.05532,42,-0.5836,47,-0.2656,17,-1.7947
ENSG00000136040,PLXNC1,146,2.57700,30,-0.3728,51,0.57302,15,-1.6321,9,-2.2058,7,-2.5286
ENSG00000184752,NDUFA12,146,0.01499,102,-0.5540,132,-0.1691,187,0.58889,66,-1.2305,166,0.21837
ENSG00000028203,VEZT,146,2.20798,16,-1.5026,56,0.45842,27,-0.9793,18,-1.3764,24,-0.9315
ENSG00000111142,METAP2,146,0.98639,87,0.09641,57,-0.6392,50,-0.9721,148,1.00257,92,0.19560
ENSG00000074527,NTN4,146,2.05248,130,1.79494,18,-1.5837,23,-1.3337,0,-8.1355,44,-0.1224
ENSG00000139343,SNRPF,146,1.56994,70,0.26110,40,-0.6867,52,-0.2866,26,-1.2939,59,-0.0300
ENSG00000059758,CDK17,146,1.43850,0,-6.8188,145,1.80822,36,-1.0824,23,-1.5937,8,-3.0468
ENSG00000075415,SLC25A3,146,-1.2068,491,0.73091,336,0.10611,329,0.08249,173,-0.9489,384,0.31587
ENSG00000185046,ANKS1B,146,0.08311,11,-3.7434,254,1.25126,122,-0.2784,158,0.20692,64,-1.2173
ENSG00000075089,ACTR6,146,2.08617,18,-1.4551,77,1.02536,22,-1.4056,12,-2.0467,22,-1.1359
ENSG00000136021,SCYL2,146,2.36565,38,-0.1104,44,0.13060,15,-1.7704,10,-2.1092,41,-0.0137
ENSG00000120805,ARL1,146,1.26359,54,-0.4154,101,0.70773,46,-0.8189,22,-1.7645,69,-0.0313
ENSG00000196091,MYBPC1,146,1.44655,7,-3.2357,25,-1.5891,46,-0.6344,88,0.53854,143,1.40552
ENSG00000111666,CHPT1,146,1.32982,13,-2.4826,30,-1.3895,67,-0.0135,47,-0.5831,142,1.27662
ENSG00000111670,GNPTAB,146,0.83456,37,-1.3442,157,1.17469,86,-0.0615,29,-1.7110,14,-2.7693
ENSG00000120860,WASHC3,146,1.60690,51,-0.2129,49,-0.3212,55,-0.1401,42,-0.5100,25,-1.3107
ENSG00000139352,ASCL1,146,2.43727,6,-2.7446,2,-4.5636,23,-1.0721,31,-0.4108,104,1.69410
ENSG00000111696,NT5DC3,146,1.36845,0,-6.9012,114,1.10689,71,0.13362,9,-3.0008,2,-4.8181
ENSG00000166598,HSP90B1,146,-0.8202,406,0.84265,299,0.37254,187,-0.5586,267,0.12882,237,-0.0598
ENSG00000204954,C12orf73,146,2.21824,13,-1.8679,41,-0.1261,29,-0.8334,24,-0.9266,44,-0.0039
ENSG00000120837,NFYB,146,2.01637,0,-6.4400,23,-1.2121,41,-0.3084,74,0.70507,41,-0.2351
ENSG00000198431,TXNRD1,146,2.18603,26,-0.8555,41,-0.1618,31,-0.7142,14,-1.7879,40,-0.1562
ENSG00000151131,C12orf45,146,2.53969,12,-1.7169,19,-1.1843,33,-0.3213,27,-0.5428,23,-0.8236
ENSG00000235162,C12orf75,146,2.72750,3,-3.3580,15,-1.4385,24,-0.7730,37,0.07991,31,-0.2249
ENSG00000074590,NUAK1,146,0.85559,40,-1.2224,199,1.82010,45,-1.2901,62,-0.5580,11,-3.0890
ENSG00000136026,CKAP4,146,1.99376,62,0.38599,53,0.16458,26,-1.2156,9,-2.4360,37,-0.4296
ENSG00000151135,TMEM263,146,2.70001,19,-0.9769,17,-1.2536,28,-0.5254,10,-1.9247,31,-0.2452
ENSG00000136045,PWP1,146,2.26737,14,-1.6841,29,-0.6861,28,-0.8332,32,-0.4566,52,0.30076
ENSG00000075035,WSCD2,146,2.36095,1,-5.5048,40,-0.0551,37,-0.1993,0,-5.8995,31,-0.4268
ENSG00000075856,SART3,146,2.79470,21,-0.7927,31,-0.1899,24,-0.7507,10,-1.8980,2,-4.2800
ENSG00000136003,ISCU,146,-0.1824,121,-0.4868,211,0.48538,184,0.26168,99,-0.7942,134,-0.3175
ENSG00000110876,SELPLG,146,2.39184,14,-1.6355,13,-1.8653,13,-1.9883,122,1.98757,18,-1.2747
ENSG00000110880,CORO1C,146,2.04342,48,0.03390,23,-1.2603,43,-0.1882,33,-0.5763,24,-1.0323
ENSG00000166111,SVOP,146,0.57496,1,-6.2903,207,1.47618,111,0.14847,8,-3.7267,30,-1.8897
ENSG00000110906,KCTD10,146,1.54838,165,1.78954,59,-0.0372,19,-2.1065,38,-0.7253,21,-1.6452
ENSG00000151148,UBE3B,146,2.72564,23,-0.6737,34,-0.0719,15,-1.6154,14,-1.3839,24,-0.6241
ENSG00000139428,MMAB,146,1.59238,20,-1.6282,62,0.08097,41,-0.7341,55,-0.1192,64,0.13899
ENSG00000139433,GLTP,146,1.66560,69,0.31175,17,-2.0209,19,-1.9707,95,0.86598,112,1.15109
ENSG00000174456,C12orf76,146,0.71983,26,-1.9676,116,0.38442,103,0.18237,103,0.12271,38,-1.4116
ENSG00000174437,ATP2A2,146,-0.4235,122,-0.7111,356,1.30545,185,-0.0720,63,-1.7127,122,-0.7129
ENSG00000196510,ANAPC7,146,2.27717,41,-0.0761,39,-0.1456,27,-0.9267,27,-0.7130,12,-1.9032
ENSG00000111229,ARPC3,146,-0.4222,222,0.24798,216,0.23299,181,-0.1060,161,-0.2697,211,0.16466
ENSG00000204856,FAM216A,146,2.38320,0,-6.2066,40,-0.0206,36,-0.2603,13,-1.7625,20,-1.1365
ENSG00000111237,VPS29,146,0.61256,103,0.02450,114,0.22962,108,0.14527,58,-0.8775,51,-1.0744
ENSG00000186298,PPP1CC,146,1.00441,63,-0.3931,66,-0.3607,74,-0.1832,41,-1.0642,123,0.69661
ENSG00000204842,ATXN2,146,1.91765,28,-0.8867,45,-0.2103,44,-0.2642,39,-0.3983,17,-1.6898
ENSG00000111275,ALDH2,146,-0.7758,80,-1.6921,135,-0.9982,293,0.46139,216,-0.1628,564,1.50157
ENSG00000234608,MAPKAPK5-AS1,146,2.07205,0,-6.4031,45,-0.0910,45,-0.0689,27,-0.8721,23,-1.0816
ENSG00000089022,MAPKAPK5,146,2.48904,37,-0.0843,19,-1.1893,23,-1.0026,21,-0.9394,39,-0.0173
ENSG00000089248,ERP29,146,0.29736,203,0.85655,126,0.06645,88,-0.6570,100,-0.3170,132,0.12626
ENSG00000173064,HECTD4,146,1.47267,20,-1.7601,97,0.85676,55,-0.2867,25,-1.4226,17,-1.9858
ENSG00000089009,RPL6,146,-2.4432,1059,0.62952,592,-0.3666,750,0.07180,1065,0.63956,827,0.21381
ENSG00000179295,PTPN11,146,0.27024,68,-0.9441,106,-0.2813,128,0.06136,225,1.01346,82,-0.6601
ENSG00000089169,RPH3A,146,-0.0573,25,-2.7455,208,0.61812,194,0.57471,137,-0.1648,58,-1.4952
ENSG00000135144,DTX1,146,1.91329,24,-1.1578,31,-0.8311,43,-0.3197,10,-2.3595,81,0.79924
ENSG00000111344,RASAL1,146,2.38154,13,-1.7510,58,0.68879,24,-1.0307,20,-1.1056,1,-5.4155
ENSG00000123064,DDX54,146,1.30152,52,-0.4411,64,-0.1434,56,-0.4099,38,-0.9111,86,0.36767
ENSG00000139405,RITA1,146,2.42219,8,-2.4123,47,0.27849,27,-0.8035,11,-2.0065,24,-0.8309
ENSG00000186815,TPCN1,146,1.33595,166,1.57424,20,-2.0241,40,-1.0341,54,-0.3421,84,0.34790
ENSG00000151176,PLBD2,146,1.46877,37,-0.8260,93,0.76569,38,-1.0005,47,-0.4652,38,-0.7956
ENSG00000123066,MED13L,146,2.13440,87,1.10430,29,-0.7717,15,-1.9429,23,-1.0447,49,0.10174
ENSG00000111412,C12orf49,146,1.80386,14,-2.0247,72,0.58054,33,-0.9518,10,-2.4987,67,0.38078
ENSG00000135119,RNFT2,146,2.31410,19,-1.2090,49,0.27746,23,-1.1828,6,-2.8683,42,-0.0042
ENSG00000135116,HRK,146,2.79454,2,-3.8383,31,-0.2116,33,-0.0763,1,-4.3263,0,-6.8196
ENSG00000088992,TESC,146,1.24997,96,0.50226,56,-0.4197,69,-0.0390,9,-3.0521,65,-0.1346
ENSG00000135108,FBXO21,146,1.06813,0,-7.1340,116,0.77598,64,-0.4120,38,-1.1050,95,0.31857
ENSG00000171435,KSR2,146,2.78988,0,-5.9742,35,-0.0005,31,-0.2204,3,-3.5140,0,-6.8318
ENSG00000176871,WSB2,146,-0.6576,38,-2.6679,368,1.02961,264,0.39638,180,-0.3365,103,-1.1908
ENSG00000089220,PEBP1,146,-3.0900,577,-1.0523,1730,0.85695,1285,0.29360,906,-0.3497,1201,0.10299
ENSG00000135090,TAOK3,146,1.73813,9,-2.6833,54,-0.0458,44,-0.4719,48,-0.2262,54,-0.0409
ENSG00000111707,SUDS3,146,2.24518,12,-1.9149,58,0.56329,35,-0.4561,12,-1.9677,0,-7.1497
ENSG00000139767,SRRM4,146,2.13662,15,-1.6981,68,0.79769,36,-0.4741,2,-4.4181,2,-4.4036
ENSG00000152137,HSPB8,146,0.38320,268,1.45978,23,-2.6044,62,-1.1980,150,0.42122,248,1.31136
ENSG00000122966,CIT,146,1.83072,36,-0.6142,64,0.37265,50,-0.1204,8,-2.8621,7,-3.0632
ENSG00000111737,RAB35,146,1.95492,46,-0.1041,51,0.07007,36,-0.6328,9,-2.4869,32,-0.6660
ENSG00000089154,GCN1,146,2.64320,12,-1.6987,30,-0.3517,22,-1.0086,15,-1.3998,32,-0.2149
ENSG00000089157,RPLP0,146,-2.0160,1542,1.87834,236,-1.4154,428,-0.4906,639,0.26381,810,0.66544
ENSG00000111775,COX6A1,146,-2.9148,600,-0.8077,875,-0.2426,1579,1.15063,804,-0.3492,964,-0.0595
ENSG00000257218,GATC,146,2.62458,0,-6.0591,26,-0.6238,18,-1.3822,22,-0.8397,60,0.81411
ENSG00000111786,SRSF9,146,1.08440,86,0.17372,67,-0.2670,91,0.36795,44,-0.8686,13,-2.7084
ENSG00000088986,DYNLL1,146,-2.3614,390,-0.8915,1012,0.76819,923,0.69792,475,-0.5855,377,-0.9428
ENSG00000022840,RNF10,146,1.07840,61,-0.3926,88,0.24298,62,-0.4562,60,-0.3994,68,-0.2044
ENSG00000157782,CABP1,146,0.57009,52,-1.0780,184,1.17822,106,0.05664,40,-1.4606,8,-3.7294
ENSG00000110917,MLEC,146,1.10245,41,-0.9853,123,0.94390,52,-0.7818,50,-0.6783,53,-0.5918
ENSG00000157837,SPPL3,146,1.03930,59,-0.4736,134,1.07366,55,-0.7459,32,-1.3970,44,-0.9067
ENSG00000157895,C12orf43,146,2.14740,39,-0.2433,42,-0.1398,28,-0.9094,3,-4.0140,51,0.18262
ENSG00000110931,CAMKK2,146,1.37999,33,-1.0582,90,0.59451,63,-0.1133,22,-1.6623,25,-1.4970
ENSG00000089053,ANAPC5,146,0.98616,89,0.13874,77,-0.1028,47,-1.0747,89,0.13999,116,0.58080
ENSG00000170633,RNF34,146,2.62438,15,-1.3372,43,0.26643,21,-1.0973,16,-1.2625,7,-2.4162
ENSG00000110801,PSMD9,146,1.93511,43,-0.2513,26,-1.1103,36,-0.6716,22,-1.2942,80,0.78565
ENSG00000110987,BCL7A,146,2.31245,2,-4.5397,44,0.09829,40,-0.1270,12,-1.8998,11,-1.9711
ENSG00000139719,VPS33A,146,2.71317,20,-0.8985,35,-0.0392,22,-0.9272,4,-3.0113,14,-1.3844
ENSG00000130779,CLIP1,146,0.81707,198,1.36641,80,-0.2088,61,-0.7581,31,-1.6309,89,-0.0073
ENSG00000111011,RSRC2,146,1.26821,43,-0.7541,65,-0.1245,51,-0.6185,37,-0.9822,118,0.87754
ENSG00000139726,DENR,146,1.06712,68,-0.2293,113,0.72684,56,-0.6751,30,-1.4749,66,-0.2763
ENSG00000130787,HIP1R,146,0.55286,115,0.14429,30,-2.0707,89,-0.3383,129,0.34553,226,1.33329
ENSG00000150967,ABCB9,146,2.80069,23,-0.6051,31,-0.1872,15,-1.5332,14,-1.3630,20,-0.8629
ENSG00000182196,ARL6IP4,146,-0.7268,419,1.00758,155,-0.7078,229,-0.0258,338,0.62593,186,-0.3558
ENSG00000090975,PITPNM2,146,2.36343,21,-1.0705,51,0.38975,28,-0.7499,18,-1.2509,0,-7.0763
ENSG00000111328,CDK2AP1,146,-0.3799,96,-1.0330,53,-2.0555,134,-0.6579,319,0.91668,601,2.16321
ENSG00000139697,SBNO1,146,1.47782,26,-1.3782,84,0.57253,52,-0.3695,24,-1.4710,42,-0.6140
ENSG00000183955,KMT5A,146,2.46773,19,-1.0878,30,-0.5018,23,-1.0327,18,-1.1629,42,0.10501
ENSG00000188026,RILPL1,146,2.20244,33,-0.4379,37,-0.3140,34,-0.5504,34,-0.4238,9,-2.3653
ENSG00000086598,TMED2,146,1.07162,113,0.61673,78,0.01267,48,-0.9546,29,-1.5179,113,0.61249
ENSG00000111361,EIF2B1,146,2.29622,11,-1.9802,30,-0.6142,22,-1.2768,14,-1.6632,85,1.19560
ENSG00000119242,CCDC92,146,0.10672,49,-1.5828,266,1.40118,103,-0.5703,80,-0.8465,116,-0.2631
ENSG00000179195,ZNF664,146,1.53785,37,-0.7652,33,-1.0234,34,-1.0995,97,0.78159,96,0.77188
ENSG00000196498,NCOR2,146,0.83348,110,0.34494,87,-0.0386,71,-0.4738,41,-1.1906,118,0.45808
ENSG00000073060,SCARB1,146,1.60050,50,-0.2734,49,-0.3346,35,-1.0022,50,-0.2516,81,0.51926
ENSG00000150991,UBC,146,-3.0082,1908,0.98896,1147,0.13774,1118,0.10507,666,-0.7453,1225,0.22743
ENSG00000184992,BRI3BP,146,1.79812,1,-5.6502,79,0.77025,40,-0.5910,38,-0.5376,18,-1.6465
ENSG00000081760,AACS,146,1.73518,31,-0.8786,73,0.53817,45,-0.4104,13,-2.1196,23,-1.3118
ENSG00000139364,TMEM132B,146,1.44454,2,-4.7724,91,0.69616,50,-0.4843,10,-2.6990,82,0.41639
ENSG00000151948,GLT1D1,146,2.56983,21,-0.9240,45,0.33693,26,-0.7306,4,-3.0909,0,-6.9540
ENSG00000060709,RIMBP2,146,1.80814,4,-3.8155,84,0.91234,47,-0.2733,6,-3.1456,14,-1.9913
ENSG00000132341,RAN,146,-0.6049,209,-0.0370,311,0.73751,235,0.20099,96,-1.2450,150,-0.5687
ENSG00000061936,SFSWAP,146,2.19781,17,-1.4636,19,-1.4350,24,-1.1865,72,0.81296,54,0.33796
ENSG00000198598,MMP17,146,1.54175,34,-0.9166,111,1.24657,42,-0.7140,16,-2.0152,1,-5.1757
ENSG00000177169,ULK1,146,1.82523,24,-1.2001,69,0.50743,46,-0.2652,5,-3.5044,22,-1.3134
ENSG00000184967,NOC4L,146,2.83118,18,-0.9755,31,-0.1979,19,-1.1145,14,-1.3646,11,-1.7370
ENSG00000182870,GALNT9,146,1.27842,14,-2.4116,142,1.52880,48,-0.7374,10,-2.9202,28,-1.3894
ENSG00000112787,FBRSL1,146,2.27860,7,-2.6762,24,-0.9855,47,0.20630,24,-0.8681,18,-1.3332
ENSG00000176894,PXMP2,146,2.59206,20,-0.9914,12,-1.8812,39,0.05903,10,-1.9505,22,-0.8398
ENSG00000247077,PGAM5,146,2.41689,13,-1.7190,41,0.02854,31,-0.5310,14,-1.5526,14,-1.6034
ENSG00000176915,ANKLE2,146,2.38988,9,-2.2148,39,-0.0896,26,-0.8458,37,-0.1611,17,-1.3070
ENSG00000090615,GOLGA3,146,1.58036,90,0.69048,70,0.30915,46,-0.5164,12,-2.3671,8,-2.9490
ENSG00000198040,ZNF84,146,2.30346,35,-0.2908,36,-0.2884,23,-1.1671,29,-0.5731,29,-0.5934
ENSG00000196199,MPHOSPH8,146,0.44975,107,-0.0574,151,0.59467,95,-0.3304,140,0.37082,22,-2.4830
ENSG00000121390,PSPC1,146,1.94334,11,-2.2386,40,-0.3736,51,0.03970,33,-0.6406,24,-1.0986
ENSG00000121741,ZMYM2,146,2.03776,4,-3.7375,62,0.50507,25,-1.1888,32,-0.6272,46,-0.0415
ENSG00000121742,GJB6,146,0.80247,0,-7.3489,22,-2.3199,64,-0.7020,16,-2.6080,419,3.06314
ENSG00000165475,CRYL1,146,1.52173,7,-3.1795,29,-1.2913,42,-0.7283,56,-0.1496,158,1.67047
ENSG00000278291,AL161772.1,146,1.41531,9,-2.8956,45,-0.6361,69,0.12761,73,0.19064,58,-0.1693
ENSG00000172458,IL17D,146,0.82579,49,-0.9360,29,-1.8497,80,-0.2359,102,0.21050,210,1.48695
ENSG00000150459,SAP18,146,-0.5182,172,-0.2652,253,0.42538,190,-0.1354,280,0.53789,149,-0.4883
ENSG00000173141,MRPL57,146,0.47306,145,0.45824,89,-0.3859,103,-0.1422,59,-0.9678,153,0.54561
ENSG00000180776,ZDHHC20,146,2.64397,7,-2.3953,30,-0.3710,15,-1.6324,44,0.30798,28,-0.4404
ENSG00000165487,MICU2,146,2.26198,13,-1.7948,15,-1.7552,37,-0.3181,13,-1.8202,75,0.92613
ENSG00000151835,SACS,146,2.64167,10,-1.9909,47,0.45637,24,-0.8340,8,-2.3240,2,-4.3076
ENSG00000165566,AMER2,146,0.79010,2,-5.5180,52,-0.9801,77,-0.3485,171,1.07196,167,1.02666
ENSG00000139505,MTMR6,146,1.27667,21,-1.8203,119,1.08325,54,-0.5200,21,-1.8248,40,-0.8787
ENSG00000139496,NUP58,146,2.24537,29,-0.6144,43,-0.0288,24,-1.1255,21,-1.1046,36,-0.2992
ENSG00000132932,ATP8A2,146,1.39090,0,-6.8842,137,1.59578,49,-0.5902,9,-2.9644,14,-2.3711
ENSG00000127870,RNF6,146,2.08545,4,-3.6972,59,0.44297,29,-0.9387,26,-0.9232,40,-0.2457
ENSG00000132970,WASF3,146,0.30073,0,-7.7617,91,-0.5136,144,0.37961,99,-0.3238,235,1.12588
ENSG00000152484,USP12,146,1.71390,51,-0.1305,54,-0.0384,52,-0.1287,31,-0.8934,6,-3.3398
ENSG00000122026,RPL21,146,-3.5606,2830,1.01866,734,-1.2865,1337,-0.3164,3297,1.30050,2251,0.61512
ENSG00000122034,GTF3A,146,0.98102,80,-0.0340,76,-0.1293,79,-0.0742,60,-0.4838,60,-0.4822
ENSG00000122033,MTIF3,146,1.46370,24,-1.5029,54,-0.2929,54,-0.3397,70,0.17816,60,-0.0889
ENSG00000186184,POLR1D,146,1.24318,99,0.55334,73,0.06111,61,-0.3060,20,-1.8912,42,-0.8118
ENSG00000102755,FLT1,146,1.09415,444,3.81820,7,-3.6864,12,-3.1655,11,-2.9537,42,-0.9472
ENSG00000132963,POMP,146,-0.4370,295,0.71203,178,-0.1472,204,0.12553,176,-0.1451,149,-0.4110
ENSG00000139514,SLC7A1,146,1.74986,32,-0.8397,72,0.53798,51,-0.1381,8,-2.7843,7,-3.0074
ENSG00000122042,UBL3,146,0.05563,80,-0.8859,134,-0.1025,166,0.36134,182,0.41444,99,-0.5717
ENSG00000102781,KATNAL1,146,2.47137,0,-6.1538,43,0.15669,27,-0.7132,40,0.00777,0,-6.0065
ENSG00000189403,HMGB1,146,-1.4075,394,0.13861,398,0.17718,336,-0.1601,538,0.66214,377,0.06444
ENSG00000132965,ALOX5AP,146,1.23768,61,-0.2403,20,-2.0762,57,-0.4636,136,1.09890,87,0.33138
ENSG00000120694,HSPH1,146,-0.1651,31,-2.5206,408,2.14153,132,-0.4177,49,-1.8424,21,-3.0665
ENSG00000073910,FRY,146,1.41661,107,0.83587,104,0.95099,31,-1.3997,17,-2.0183,13,-2.4525
ENSG00000139597,N4BP2L1,146,2.12794,37,-0.3350,55,0.33836,27,-1.0008,9,-2.4444,28,-0.7588
ENSG00000244754,N4BP2L2,146,1.40650,51,-0.3721,35,-1.0681,47,-0.6550,59,-0.1484,118,1.00678
ENSG00000083642,PDS5B,146,1.14235,35,-1.1993,106,0.66849,73,-0.0500,39,-1.0161,24,-1.7450
ENSG00000172915,NBEA,146,1.07807,2,-5.0035,156,1.49386,71,-0.1991,21,-2.0080,5,-3.9735
ENSG00000133083,DCLK1,146,-0.8835,42,-2.7270,623,2.02955,212,-0.3914,98,-1.4896,141,-0.9443
ENSG00000133104,SPART,146,1.42975,98,0.69424,42,-0.7477,47,-0.6407,54,-0.2897,57,-0.1884
ENSG00000180440,SERTM1,146,2.32981,0,-6.2392,45,0.12360,37,-0.2267,8,-2.4750,20,-1.1392
ENSG00000120686,UFM1,146,1.23161,41,-0.8489,89,0.41721,51,-0.6857,36,-1.0789,89,0.36936
ENSG00000183722,LHFPL6,146,0.92619,162,1.10882,95,0.21643,51,-0.9986,15,-2.5779,96,0.20366
ENSG00000120688,WBP4,146,1.96066,80,0.80788,30,-0.8507,33,-0.7775,27,-0.9511,31,-0.7349
ENSG00000165572,KBTBD6,146,1.19799,1,-5.6808,132,1.23406,54,-0.6079,42,-0.8709,40,-0.9249
ENSG00000102760,RGCC,146,0.23499,38,-1.8487,49,-1.6004,91,-0.6731,147,0.24637,439,2.31973
ENSG00000102780,DGKH,146,2.29527,48,0.20521,49,0.28465,25,-0.9865,8,-2.4305,4,-3.4314
ENSG00000023516,AKAP11,146,0.28244,19,-2.7888,206,1.04234,123,-0.0009,96,-0.4032,67,-0.9628
ENSG00000120675,DNAJC15,146,1.37288,60,-0.1458,26,-1.5598,49,-0.6220,68,0.04772,123,1.05306
ENSG00000151778,SERP2,146,0.65188,39,-1.4175,100,0.01757,123,0.49899,55,-0.9191,81,-0.3246
ENSG00000102804,TSC22D1,146,-1.8127,840,0.97078,655,0.63026,408,-0.3130,144,-1.8370,604,0.39840
ENSG00000188342,GTF2F2,146,2.36416,20,-1.0870,15,-1.6714,35,-0.3391,33,-0.3498,36,-0.2033
ENSG00000133112,TPT1,146,-3.6627,4243,1.65485,738,-1.3900,1419,-0.3378,2794,0.87047,2103,0.38103
ENSG00000123200,ZC3H13,146,0.50211,90,-0.2936,84,-0.4478,73,-0.7714,242,1.40412,106,-0.0352
ENSG00000139684,ESD,146,0.92220,116,0.52646,52,-0.8625,86,0.02795,53,-0.7324,86,0.01998
ENSG00000102468,HTR2A,146,3.05188,0,-5.8393,47,0.77744,15,-1.4157,0,-6.8840,0,-6.6973
ENSG00000136143,SUCLA2,146,1.02029,31,-1.4486,94,0.30732,85,0.14065,36,-1.2364,63,-0.3909
ENSG00000136146,MED4,146,1.93349,50,-0.0137,44,-0.2242,37,-0.5998,31,-0.7530,24,-1.1587
ENSG00000136156,ITM2B,146,-2.8378,1204,0.39259,991,0.08091,762,-0.4524,671,-0.5524,2252,1.51815
ENSG00000139687,RB1,146,2.14212,23,-1.0261,35,-0.4704,21,-1.4703,20,-1.2504,87,1.11329
ENSG00000102531,FNDC3A,146,2.16656,56,0.35453,37,-0.3485,21,-1.4107,23,-1.0091,41,-0.1271
ENSG00000102547,CAB39L,146,2.10633,89,1.11238,25,-1.0234,37,-0.4405,17,-1.5291,1,-5.2107
ENSG00000136144,RCBTB1,146,2.79330,27,-0.4145,15,-1.4351,24,-0.7024,37,0.10220,0,-6.8295
ENSG00000123179,EBPL,146,2.75866,0,-5.9908,21,-0.8856,27,-0.5605,6,-2.5104,42,0.27236
ENSG00000102753,KPNA3,146,1.71953,22,-1.4046,48,-0.2665,37,-0.7836,20,-1.5947,104,1.05832
ENSG00000123178,SPRYD7,146,1.70253,17,-1.8055,63,0.23713,52,-0.1710,27,-1.1420,32,-0.8890
ENSG00000136104,RNASEH2B,146,2.11378,13,-1.9427,44,-0.0966,34,-0.5905,38,-0.2818,26,-0.8690
ENSG00000136100,VPS36,146,2.05145,36,-0.4190,46,-0.0364,31,-0.8420,30,-0.7056,28,-0.8220
ENSG00000165416,SUGT1,146,1.04438,50,-0.7087,76,-0.0797,66,-0.3833,89,0.18553,78,-0.0220
ENSG00000136099,PCDH8,146,1.69452,0,-6.6556,101,1.20131,42,-0.5857,7,-3.0486,25,-1.2651
ENSG00000118946,PCDH17,146,1.11097,0,-7.1001,102,0.56172,77,0.02670,53,-0.5615,51,-0.6385
ENSG00000184226,PCDH9,146,-0.2362,11,-3.9884,244,0.71385,125,-0.6162,391,1.45939,115,-0.6162
ENSG00000204899,MZT1,146,1.38993,68,0.06298,70,0.13038,61,-0.1702,37,-0.9081,17,-2.0437
ENSG00000188243,COMMD6,146,-0.3988,331,0.96137,112,-0.8958,173,-0.1727,196,0.06558,274,0.62463
ENSG00000118939,UCHL3,146,2.46608,17,-1.2704,38,-0.0641,27,-0.7426,34,-0.2259,0,-7.0148
ENSG00000136153,LMO7,146,2.27123,0,-6.2412,72,1.04561,25,-1.0287,13,-1.7781,7,-2.6869
ENSG00000178695,KCTD12,146,0.60228,195,1.11278,60,-0.9297,75,-0.6045,154,0.68781,75,-0.4809
ENSG00000005812,FBXL3,146,1.71688,100,0.99047,56,0.01717,24,-1.5286,29,-1.0237,40,-0.5252
ENSG00000005810,MYCBP2,146,0.36864,17,-2.8642,255,1.71596,92,-0.4897,50,-1.3081,52,-1.2676
ENSG00000139737,SLAIN1,146,1.17834,4,-4.1033,29,-1.5373,37,-1.2754,180,1.57347,160,1.33957
ENSG00000136160,EDNRB,146,1.92778,0,-6.4994,9,-2.7800,61,0.43543,24,-1.1586,81,0.81198
ENSG00000139746,RBM26,146,1.36663,55,-0.2897,69,0.05910,53,-0.4430,28,-1.3247,70,0.09334
ENSG00000102471,NDFIP2,146,0.67992,27,-1.9644,243,2.11063,56,-1.0663,21,-2.2989,28,-1.9077
ENSG00000136158,SPRY2,146,2.30701,28,-0.6203,22,-1.1204,22,-1.2677,33,-0.3976,64,0.69044
ENSG00000178235,SLITRK1,146,1.97815,2,-4.7729,89,1.24038,23,-1.3804,18,-1.5548,26,-0.9552
ENSG00000165300,SLITRK5,146,2.92588,0,-5.9007,39,0.30417,22,-0.7653,6,-2.5063,0,-6.7602
ENSG00000134873,CLDN10,146,1.68730,9,-2.7706,7,-3.2556,37,-0.8213,12,-2.2836,215,2.53652
ENSG00000134874,DZIP1,146,2.01483,46,-0.0579,26,-1.0486,44,-0.1856,31,-0.7033,25,-0.9914
ENSG00000185352,HS6ST3,146,0.94886,0,-7.2295,112,0.57632,123,0.94167,3,-4.7229,8,-3.4346
ENSG00000139793,MBNL2,146,0.71775,65,-0.6094,111,0.28488,62,-0.8390,142,0.66612,96,0.00679
ENSG00000125249,RAP2A,146,0.93190,52,-0.7481,93,0.19049,75,-0.2529,65,-0.4109,84,-0.0047
ENSG00000065150,IPO5,146,0.75475,107,0.23260,92,-0.0232,72,-0.5293,76,-0.3272,109,0.26279
