Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000130558,OLFM1,786,-0.8458,2443,1.10277,1149,-0.2356,811,-0.7961,1432,0.13284,1469,0.17667,1176,-0.1969
ENSG00000196422,PPP1R26,38,-0.1892,30,-0.5687,45,0.09587,60,0.56995,41,-0.0882,41,-0.0627,45,0.06858
ENSG00000122140,MRPS2,32,-0.4463,46,0.12738,61,0.62290,60,0.60191,41,-0.0699,43,0.02289,14,-1.6923
ENSG00000107147,KCNT1,47,0.02895,49,0.09797,28,-0.8147,30,-0.6706,71,0.75991,73,0.81636,24,-1.0405
ENSG00000130559,CAMSAP1,27,-0.9451,72,0.70953,40,-0.2851,35,-0.5089,49,0.01541,71,0.67984,42,-0.2080
ENSG00000130560,UBAC1,35,-1.2764,115,0.69757,69,-0.1940,137,1.02200,41,-1.0058,53,-0.6184,91,0.27934
ENSG00000148411,NACC2,43,-2.2835,91,-1.1535,270,0.64821,260,0.57589,330,1.01974,127,-0.6298,184,-0.0185
ENSG00000238227,TMEM250,24,-1.2897,76,0.60660,31,-0.8647,33,-0.7917,88,0.87415,53,-0.0192,70,0.46339
ENSG00000160360,GPSM1,41,-0.5092,70,0.37639,32,-0.8713,44,-0.3926,45,-0.3728,96,0.95367,64,0.22568
ENSG00000165688,PMPCA,71,0.33165,90,0.75673,48,-0.3028,43,-0.4860,76,0.46376,40,-0.6080,39,-0.6492
ENSG00000148396,SEC16A,62,0.44344,68,0.60859,29,-0.7733,54,0.19447,37,-0.4049,43,-0.1900,41,-0.2314
ENSG00000148400,NOTCH1,56,0.50608,13,-1.8349,100,1.63033,50,0.32090,22,-0.9972,15,-1.5458,35,-0.2861
ENSG00000172889,EGFL7,326,1.27055,149,-0.1442,88,-0.9792,102,-0.7504,156,-0.0677,208,0.42739,106,-0.6874
ENSG00000165716,DIPK1B,36,-0.8625,83,0.52653,43,-0.5853,68,0.16501,63,0.04124,77,0.38668,60,-0.0374
ENSG00000233016,SNHG7,104,0.74193,63,-0.1299,56,-0.3096,51,-0.4760,106,0.77944,33,-1.1643,63,-0.1240
ENSG00000244187,TMEM141,34,-1.3225,57,-0.5227,96,0.34323,98,0.38520,89,0.21402,100,0.42117,74,-0.0845
ENSG00000196642,RABL6,208,-0.1427,217,-0.0778,157,-0.6023,227,0.00301,250,0.16448,227,0.00199,302,0.49305
ENSG00000232434,AJM1,69,-0.3886,97,0.18621,89,0.03782,72,-0.3022,72,-0.3211,98,0.20002,112,0.43708
ENSG00000054148,PHPT1,267,0.03528,156,-0.8355,319,0.34284,263,0.00969,366,0.58674,156,-0.8386,302,0.24651
ENSG00000107223,EDF1,600,0.54186,474,0.13305,374,-0.2643,396,-0.1697,393,-0.1848,418,-0.0798,415,-0.0920
ENSG00000159069,FBXW5,127,0.21365,107,-0.0864,89,-0.3867,124,0.17222,105,-0.1063,98,-0.2190,135,0.31646
ENSG00000107317,PTGDS,4273,0.11996,1421,-1.6324,5357,0.51423,7241,1.07499,4313,0.13583,2669,-0.6534,2589,-0.7023
ENSG00000148362,PAXX,97,0.19368,66,-0.4351,65,-0.4776,107,0.35935,118,0.53362,63,-0.5076,90,0.05773
ENSG00000107331,ABCA2,211,0.54425,222,0.63372,155,0.00366,139,-0.1717,87,-0.9279,119,-0.4295,147,-0.0788
ENSG00000107281,NPDC1,345,0.11296,541,0.91393,210,-0.7028,258,-0.3693,351,0.14254,236,-0.5143,319,-0.0188
ENSG00000177239,MAN1B1,24,-1.4492,118,1.22458,69,0.23366,56,-0.1174,33,-0.9525,77,0.43069,43,-0.5467
ENSG00000176978,DPP7,122,0.10790,106,-0.1360,160,0.57177,94,-0.3250,120,0.07743,85,-0.4945,116,0.02208
ENSG00000176884,GRIN1,341,-0.9010,1174,1.23252,256,-1.3451,566,-0.0848,608,0.03472,690,0.25109,533,-0.1841
ENSG00000176101,SSNA1,48,-1.0677,121,0.45571,80,-0.2411,116,0.38485,125,0.50434,52,-0.9409,109,0.26545
ENSG00000187713,TMEM203,9,-2.1775,49,0.42886,47,0.32689,41,0.10701,53,0.56069,37,-0.0551,32,-0.2817
ENSG00000212864,RNF208,51,-1.6228,230,0.81943,92,-0.7352,177,0.34863,164,0.22325,151,0.07733,144,0.00044
ENSG00000188229,TUBB4B,118,-0.9224,346,0.88919,162,-0.4183,295,0.59637,145,-0.5956,199,-0.0835,199,-0.0838
ENSG00000188986,NELFB,48,-0.7177,82,0.16493,91,0.34148,66,-0.1939,68,-0.1508,62,-0.2833,103,0.56728
ENSG00000165802,NSMF,306,-1.0075,441,-0.4247,601,0.08715,472,-0.3167,627,0.15870,707,0.36579,843,0.68131
ENSG00000182154,MRPL41,228,-0.1534,214,-0.2594,341,0.53379,305,0.34017,185,-0.4977,168,-0.6540,311,0.37282
ENSG00000165724,ZMYND19,20,-0.6297,46,0.73981,9,-1.8868,17,-0.8869,40,0.48629,47,0.78590,31,0.04522
ENSG00000181090,EHMT1,58,0.86029,24,-0.6089,31,-0.2067,58,0.86169,40,0.23100,20,-0.8908,16,-1.2738
ENSG00000148408,CACNA1B,63,0.33069,108,1.33203,28,-0.9906,42,-0.3587,28,-0.9836,49,-0.0942,46,-0.2097
ENSG00000015171,ZMYND11,156,0.48332,116,-0.0238,67,-0.9127,111,-0.1063,179,0.73099,88,-0.4854,109,-0.1356
ENSG00000151240,DIP2C,49,-0.3032,88,0.69373,54,-0.1451,57,-0.0520,60,0.03387,57,-0.0430,47,-0.3704
ENSG00000107929,LARP4B,14,-1.9503,72,0.68243,14,-1.9377,82,0.90825,78,0.82640,44,-0.1739,38,-0.4191
ENSG00000107937,GTPBP4,24,-0.4134,41,0.47217,31,-0.0010,29,-0.1563,23,-0.5266,54,0.95223,18,-0.9271
ENSG00000067064,IDI1,30,-1.8583,125,0.39989,93,-0.1042,103,0.07184,147,0.69080,97,-0.0330,97,-0.0288
ENSG00000067057,PFKP,77,-0.7933,185,0.66569,109,-0.2365,209,0.89458,161,0.42457,81,-0.7096,59,-1.2055
ENSG00000107959,PITRM1,48,-0.2412,72,0.45499,40,-0.5450,80,0.64839,55,-0.0034,63,0.23238,29,-1.0499
ENSG00000067082,KLF6,228,2.25731,41,-0.9141,34,-1.1996,31,-1.3690,108,0.68339,50,-0.6163,19,-2.0845
ENSG00000196139,AKR1C3,12,-1.7869,25,-0.7318,85,1.43650,55,0.59828,54,0.56699,18,-1.2042,23,-0.8450
ENSG00000057608,GDI2,123,0.57660,90,0.04069,117,0.48652,104,0.28865,45,-1.0763,34,-1.5065,103,0.27136
ENSG00000134452,FBH1,79,0.86968,45,-0.1041,39,-0.3542,60,0.37817,35,-0.5349,53,0.14871,27,-0.9424
ENSG00000134453,RBM17,99,0.49946,79,0.10045,88,0.29426,67,-0.1634,71,-0.0684,50,-0.6212,64,-0.2412
ENSG00000170525,PFKFB3,56,-0.5635,82,0.06103,99,0.37370,124,0.78324,83,0.06716,64,-0.3471,47,-0.8331
ENSG00000165629,ATP5F1C,115,-0.4495,157,0.05716,270,1.03136,177,0.25681,122,-0.3621,135,-0.1903,86,-0.9180
ENSG00000048740,CELF2,90,-1.4331,325,0.65778,147,-0.6706,189,-0.2715,265,0.29593,325,0.66007,217,-0.0429
ENSG00000151461,UPF2,86,0.50580,82,0.41434,58,-0.1633,39,-0.7834,74,0.23403,45,-0.5661,65,0.01321
ENSG00000065665,SEC61A2,6,-2.7478,75,1.14838,30,-0.4563,42,0.10095,46,0.23104,49,0.37195,29,-0.5061
ENSG00000151465,CDC123,40,-0.2889,77,0.81982,82,0.95072,39,-0.3207,52,0.14232,20,-1.3635,25,-1.0382
ENSG00000183049,CAMK1D,112,-0.3966,200,0.58807,67,-1.2068,123,-0.2437,212,0.70042,176,0.36073,107,-0.4738
ENSG00000151468,CCDC3,93,1.55219,50,0.35915,47,0.27500,27,-0.6298,26,-0.7026,19,-1.2003,19,-1.1470
ENSG00000123240,OPTN,196,-0.0896,244,0.28544,170,-0.3219,108,-1.0377,323,0.78543,235,0.21879,170,-0.3252
ENSG00000107537,PHYH,4,-3.1286,19,-0.7927,54,0.98603,49,0.82432,31,0.01125,31,0.01002,28,-0.1581
ENSG00000086475,SEPHS1,19,-1.3881,37,-0.3629,45,-0.0262,40,-0.2081,82,1.02041,78,0.94238,20,-1.2992
ENSG00000151474,FRMD4A,19,-1.4619,49,-0.0262,45,-0.1563,103,1.32925,51,0.04176,36,-0.5156,44,-0.2066
ENSG00000176244,ACBD7,57,-1.7541,70,-1.4506,291,0.90255,236,0.52007,204,0.26114,196,0.19357,170,-0.0529
ENSG00000152465,NMT2,74,0.96441,43,0.01201,26,-0.8237,43,0.00343,42,-0.0454,38,-0.2180,35,-0.3289
ENSG00000148468,FAM171A1,107,-0.7533,279,0.86593,189,0.17029,264,0.76547,87,-1.0748,157,-0.1437,112,-0.6849
ENSG00000148481,MINDY3,1,-4.7006,37,0.64140,13,-1.0543,41,0.83706,10,-1.4365,40,0.78994,36,0.60179
ENSG00000026025,VIM,1807,1.55194,229,-1.9363,1086,0.56031,1017,0.44455,691,-0.2143,275,-1.6613,397,-1.0992
ENSG00000136738,STAM,3,-3.1222,53,1.00956,28,-0.1045,31,0.08328,51,0.92988,32,0.11949,10,-1.6212
ENSG00000148482,SLC39A12,34,-1.6269,43,-1.2443,237,1.74240,236,1.73127,46,-1.1355,32,-1.6951,32,-1.6822
ENSG00000165995,CACNB2,20,-1.5257,83,0.82777,49,-0.0918,81,0.77782,70,0.51762,32,-0.7885,28,-0.9608
ENSG00000078114,NEBL,113,-1.0408,169,-0.4122,300,0.56781,306,0.59901,252,0.25838,157,-0.5300,219,0.01808
ENSG00000168283,BMI1,44,0.11450,60,0.66303,28,-0.5818,18,-1.3104,74,1.06283,29,-0.5276,32,-0.3834
ENSG00000150867,PIP4K2A,132,1.19568,25,-1.5658,110,0.84578,47,-0.5850,49,-0.5324,47,-0.5903,65,-0.0709
ENSG00000148450,MSRB2,118,0.06225,63,-0.9449,166,0.65748,96,-0.2714,93,-0.3369,122,0.12589,137,0.31930
ENSG00000107863,ARHGAP21,145,-0.0108,147,0.01988,139,-0.0730,138,-0.0882,137,-0.1075,131,-0.1699,182,0.37969
ENSG00000099256,PRTFDC1,27,-0.4963,23,-0.7602,68,1.09616,29,-0.3615,33,-0.1558,46,0.38850,30,-0.3171
ENSG00000136750,GAD2,121,0.88667,78,0.09551,17,-2.2098,64,-0.2230,50,-0.6363,41,-0.9524,143,1.20387
ENSG00000136754,ABI1,66,-0.7671,112,0.10025,146,0.55630,184,0.98328,98,-0.1285,77,-0.5227,58,-0.9719
ENSG00000107890,ANKRD26,94,1.26462,47,0.01430,35,-0.4536,16,-1.6378,57,0.33292,44,-0.1118,34,-0.5292
ENSG00000136758,YME1L1,45,-0.3682,71,0.40396,52,-0.1266,64,0.24202,39,-0.5635,71,0.41217,49,-0.2223
ENSG00000107897,ACBD5,42,-0.6227,46,-0.4919,63,0.04541,68,0.16820,54,-0.2256,70,0.21094,89,0.63333
ENSG00000099246,RAB18,133,0.15571,170,0.58897,134,0.16493,159,0.46448,67,-0.9547,81,-0.6540,105,-0.2408
ENSG00000095787,WAC,127,0.17199,138,0.31301,67,-0.8670,129,0.19177,115,0.00027,108,-0.1022,120,0.07632
ENSG00000165757,JCAD,196,2.41425,39,-0.6762,38,-0.7320,22,-1.5739,39,-0.6810,57,-0.0539,24,-1.4263
ENSG00000148516,ZEB1,176,1.15130,67,-0.5177,78,-0.2847,67,-0.5255,90,-0.0565,65,-0.5761,106,0.22217
ENSG00000165322,ARHGAP12,67,0.67114,28,-0.7930,52,0.23165,62,0.54005,35,-0.4268,48,0.10036,26,-0.9018
ENSG00000170759,KIF5B,208,0.43542,109,-0.6346,174,0.13419,108,-0.6525,158,-0.0291,180,0.19111,190,0.28074
ENSG00000216937,CCDC7,166,1.87649,23,-1.5652,34,-0.9594,21,-1.7005,35,-0.9307,81,0.45222,75,0.33021
ENSG00000150093,ITGB1,213,2.36787,20,-1.8441,71,0.12881,42,-0.7170,41,-0.7616,28,-1.3372,44,-0.6569
ENSG00000108094,CUL2,50,0.81945,39,0.35697,30,-0.0668,32,0.03089,29,-0.1429,15,-1.1226,24,-0.4051
ENSG00000095794,CREM,115,1.06179,55,-0.2311,43,-0.6412,50,-0.3797,29,-1.2679,96,0.71784,57,-0.1885
ENSG00000108100,CCNY,30,-1.7321,95,0.08696,105,0.25305,108,0.30377,63,-0.5858,100,0.17479,131,0.64907
ENSG00000175395,ZNF25,34,-0.2225,63,0.82884,20,-1.0614,26,-0.6752,52,0.47244,44,0.21034,35,-0.1746
ENSG00000198915,RASGEF1A,14,-1.8247,87,1.21641,34,-0.4175,24,-0.9438,60,0.53021,60,0.52855,30,-0.6269
ENSG00000169813,HNRNPF,51,0.22579,25,-0.9084,66,0.68633,50,0.21560,37,-0.2871,51,0.22652,30,-0.6116
ENSG00000169740,ZNF32,49,0.01984,63,0.46807,82,0.93737,24,-1.1169,37,-0.4247,53,0.17540,29,-0.8258
ENSG00000107551,RASSF4,21,-0.7819,26,-0.4561,66,1.18478,60,0.98122,14,-1.4212,22,-0.7006,31,-0.1655
ENSG00000265354,TIMM23,37,-0.2122,61,0.62753,38,-0.1980,42,-0.0264,35,-0.2987,31,-0.5182,53,0.38190
ENSG00000266412,NCOA4,73,-0.0285,83,0.16854,74,-0.0215,80,0.11431,102,0.53985,45,-0.8202,66,-0.2011
ENSG00000107643,MAPK8,32,-0.4467,83,1.20055,41,-0.0679,28,-0.6563,41,-0.0465,29,-0.6391,43,0.03252
ENSG00000197444,OGDHL,37,-1.0916,76,0.04649,67,-0.1632,50,-0.6446,119,0.82544,79,0.10156,91,0.34817
ENSG00000122873,CISD1,72,-0.8292,161,0.50257,126,0.08151,104,-0.2418,148,0.35137,86,-0.5395,144,0.31331
ENSG00000072401,UBE2D1,22,-0.5922,39,0.31223,29,-0.1657,16,-1.1399,49,0.74192,48,0.68064,22,-0.5765
ENSG00000237949,LINC00844,306,1.43051,34,-2.2029,122,-0.2380,115,-0.3313,79,-0.9371,124,-0.2126,206,0.66026
ENSG00000165443,PHYHIPL,139,0.41449,131,0.31057,72,-0.6878,127,0.26043,143,0.45760,53,-1.1495,100,-0.1494
ENSG00000108091,CCDC6,49,-0.3605,112,1.09758,66,0.13485,48,-0.4005,89,0.66013,26,-1.3281,36,-0.8490
ENSG00000151150,ANK3,138,-0.3333,196,0.26195,130,-0.4249,102,-0.8105,207,0.35013,168,-0.0062,238,0.60161
ENSG00000138311,ZNF365,38,0.04543,60,0.84989,17,-1.2029,37,0.02493,47,0.43387,28,-0.4331,30,-0.3436
ENSG00000181915,ADO,30,0.01098,44,0.68561,35,0.28815,19,-0.7418,21,-0.5984,40,0.47977,20,-0.6281
ENSG00000171988,JMJD1C,112,1.09958,62,0.03287,29,-1.1633,52,-0.2435,48,-0.3606,55,-0.1640,65,0.12861
ENSG00000198739,LRRTM3,15,-1.0044,60,1.38318,18,-0.7426,17,-0.8263,21,-0.5076,39,0.56898,28,-0.0264
ENSG00000108176,DNAJC12,41,0.05840,68,0.92960,15,-1.5268,43,0.12700,30,-0.4864,37,-0.1423,46,0.24547
ENSG00000148634,HERC4,40,0.40600,39,0.38959,33,0.12247,51,0.85430,26,-0.3109,19,-0.8012,10,-1.6920
ENSG00000096746,HNRNPH3,148,0.40302,117,-0.0007,114,-0.0375,139,0.28961,93,-0.3727,80,-0.6084,127,0.13941
ENSG00000204130,RUFY2,30,-0.3600,34,-0.1274,35,-0.1059,21,-0.8951,64,0.97047,21,-0.8963,54,0.65589
ENSG00000060339,CCAR1,193,1.46885,73,-0.2972,67,-0.4335,67,-0.4345,72,-0.3069,69,-0.3862,69,-0.3816
ENSG00000165730,STOX1,38,-0.6436,33,-0.8734,60,0.08293,94,0.87133,35,-0.7714,99,0.97083,40,-0.5636
ENSG00000165732,DDX21,79,1.09897,40,-0.0811,39,-0.1193,24,-0.9375,62,0.66508,30,-0.5583,23,-0.9978
ENSG00000198954,KIF1BP,45,-0.4795,57,-0.1027,69,0.21070,60,-0.0204,91,0.71007,58,-0.0784,45,-0.4990
ENSG00000122862,SRGN,546,3.79060,20,-2.6355,41,-1.5674,10,-3.6535,82,-0.5046,30,-2.0292,51,-1.2459
ENSG00000122958,VPS26A,107,0.90720,66,0.05073,40,-0.7481,67,0.07230,68,0.10382,56,-0.2227,44,-0.6107
ENSG00000156502,SUPV3L1,14,-1.0416,49,1.05712,25,-0.1454,40,0.66443,29,0.11198,18,-0.6128,14,-1.0026
ENSG00000156515,HK1,134,-0.5352,352,1.15340,203,0.14879,150,-0.3455,178,-0.0654,145,-0.4069,137,-0.4999
ENSG00000171224,FAM241B,10,-1.5868,53,1.09307,16,-0.9281,32,0.20344,29,0.00107,46,0.85007,14,-1.1550
ENSG00000079332,SAR1A,119,0.30398,134,0.51124,74,-0.4854,74,-0.4905,98,-0.0133,102,0.04762,95,-0.0787
ENSG00000180817,PPA1,180,0.42024,152,0.12916,167,0.28320,115,-0.3430,197,0.57428,64,-1.2629,114,-0.3596
ENSG00000172731,LRRC20,61,0.88852,26,-0.5747,24,-0.7104,40,0.14558,58,0.79093,14,-1.4941,35,-0.0851
ENSG00000148730,EIF4EBP2,114,0.08677,82,-0.4557,197,1.07403,115,0.10086,92,-0.2688,69,-0.7309,88,-0.3293
ENSG00000166228,PCBD1,72,-0.1498,45,-0.9033,116,0.68142,80,0.03685,71,-0.1653,107,0.53699,58,-0.4831
ENSG00000107738,VSIR,110,0.53183,18,-2.2990,138,0.94715,183,1.51671,66,-0.3293,25,-1.8003,25,-1.8499
ENSG00000197746,PSAP,962,-0.1186,1362,0.47806,1485,0.63291,1487,0.63477,764,-0.4961,590,-0.9073,580,-0.9333
ENSG00000107742,SPOCK2,267,0.07160,331,0.44496,288,0.20009,294,0.23908,194,-0.4539,216,-0.2766,199,-0.4086
ENSG00000166295,ANAPC16,98,0.10996,71,-0.4256,102,0.17349,110,0.30995,54,-0.8407,111,0.32194,97,0.08424
ENSG00000168209,DDIT4,180,0.40271,83,-0.8740,190,0.49324,325,1.53236,126,-0.2036,62,-1.3188,31,-2.3460
ENSG00000148719,DNAJB12,36,-0.1193,30,-0.4208,25,-0.7035,50,0.42981,69,1.02314,52,0.48461,10,-2.0788
ENSG00000107745,MICU1,49,-0.4102,93,0.67655,55,-0.2211,53,-0.2923,68,0.11820,55,-0.2407,69,0.15502
ENSG00000122884,P4HA1,63,0.74935,20,-1.1224,66,0.81030,36,-0.2144,78,1.13433,9,-2.3651,17,-1.4085
ENSG00000182180,MRPS16,46,-0.1263,44,-0.2048,52,0.09533,71,0.62584,34,-0.5828,51,0.04683,48,-0.0522
ENSG00000138279,ANXA7,56,-1.0803,151,0.53844,95,-0.2424,126,0.21933,63,-0.8984,130,0.27353,152,0.55138
ENSG00000107758,PPP3CB,161,-0.9517,653,1.50314,182,-0.7567,230,-0.3838,252,-0.2341,345,0.29281,209,-0.5358
ENSG00000176986,SEC24C,25,-0.5979,43,0.32044,31,-0.2142,50,0.58087,53,0.67581,23,-0.6978,25,-0.5859
ENSG00000172586,CHCHD1,20,-1.9447,62,-0.1950,107,0.73081,78,0.17660,101,0.63734,71,0.02037,52,-0.4947
ENSG00000214655,ZSWIM8,81,1.48018,47,0.44242,26,-0.5423,47,0.42848,23,-0.7662,14,-1.5148,17,-1.1987
ENSG00000166507,NDST2,36,0.20999,34,0.08847,36,0.17550,22,-0.5724,49,0.73828,20,-0.7691,27,-0.2620
ENSG00000148660,CAMK2G,133,-0.2897,172,0.14512,216,0.53576,168,0.10329,191,0.31857,114,-0.5378,114,-0.5393
ENSG00000156650,KAT6B,147,1.58216,63,0.00997,49,-0.3903,37,-0.8496,31,-1.1215,54,-0.2559,58,-0.1285
ENSG00000156671,SAMD8,31,-1.0928,95,0.76893,69,0.19653,59,-0.0592,70,0.22898,49,-0.3782,56,-0.1447
ENSG00000165637,VDAC2,78,-0.7898,140,0.17616,184,0.65831,187,0.68670,114,-0.1720,70,-0.9488,111,-0.2161
ENSG00000156113,KCNMA1,127,-0.4800,264,0.78015,164,-0.0610,133,-0.4038,135,-0.3729,191,0.19695,174,0.04449
ENSG00000148606,POLR3A,31,-0.2560,52,0.63494,24,-0.6635,36,0.01965,27,-0.4593,45,0.39426,36,0.01803
ENSG00000138326,RPS24,2837,0.78133,858,-1.2061,1748,-0.0677,1348,-0.4936,1780,-0.0372,1856,0.03319,2313,0.41186
ENSG00000108175,ZMIZ1,67,-0.1607,81,0.16219,47,-0.7177,102,0.56204,73,-0.0092,65,-0.2102,80,0.14468
ENSG00000108179,PPIF,50,0.32502,19,-1.2290,94,1.51759,47,0.20082,49,0.28957,11,-1.9976,19,-1.1963
ENSG00000165424,ZCCHC24,121,-0.0664,44,-1.6573,200,0.80451,75,-0.8336,96,-0.4460,153,0.32393,195,0.75814
ENSG00000189129,PLAC9,268,1.76174,68,-0.7137,71,-0.6589,97,-0.1403,76,-0.5464,84,-0.3816,77,-0.5224
ENSG00000122359,ANXA11,199,0.70357,187,0.58667,85,-0.7317,138,0.06521,114,-0.2507,143,0.12368,65,-1.1446
ENSG00000122378,PRXL2A,121,-1.4739,251,-0.3311,377,0.35732,387,0.40120,293,-0.0755,349,0.22276,366,0.30435
ENSG00000108219,TSPAN14,51,-0.2433,76,0.44701,44,-0.4836,66,0.20266,54,-0.1422,89,0.72116,32,-0.9930
ENSG00000185737,NRG3,10,-1.7948,34,0.15697,24,-0.3845,65,1.36870,34,0.18305,33,0.10265,15,-1.0934
ENSG00000165678,GHITM,175,-0.9517,497,0.80330,281,-0.1902,366,0.25458,242,-0.4365,278,-0.2110,367,0.26165
ENSG00000107771,CCSER2,147,0.54910,92,-0.2366,92,-0.2396,83,-0.4137,111,0.07026,93,-0.2222,128,0.30947
ENSG00000182771,GRID1,10,-1.7815,33,0.11546,57,1.10747,28,-0.1145,34,0.16132,24,-0.4106,29,-0.0988
ENSG00000062650,WAPL,7,-2.0928,43,0.84382,38,0.60354,22,-0.3380,21,-0.3855,14,-0.9830,42,0.78136
ENSG00000173267,SNCG,140,-1.3713,343,0.05740,253,-0.4454,434,0.46603,584,1.01211,315,-0.0844,251,-0.4598
ENSG00000148671,ADIRF,1378,1.36520,235,-1.6266,720,0.16050,525,-0.3649,561,-0.2587,526,-0.3619,641,-0.0373
ENSG00000148672,GLUD1,185,-1.9385,362,-0.9073,1216,1.17545,1188,1.12989,431,-0.6316,629,-0.0149,432,-0.6294
ENSG00000138138,ATAD1,60,-0.3355,99,0.50851,34,-1.2145,63,-0.2456,71,-0.0512,130,1.00831,57,-0.4052
ENSG00000171862,PTEN,88,-0.5252,155,0.43419,87,-0.5427,136,0.20152,147,0.33634,101,-0.2892,131,0.13887
ENSG00000119917,IFIT3,45,0.32005,15,-1.3607,63,0.95535,58,0.77309,40,0.11681,15,-1.4074,23,-0.7754
ENSG00000185745,IFIT1,69,0.96110,45,0.19701,49,0.33386,41,0.03346,37,-0.1129,21,-1.0442,19,-1.2151
ENSG00000180628,PCGF5,78,-0.2410,72,-0.3761,106,0.27211,102,0.21677,132,0.66933,77,-0.2646,64,-0.5619
ENSG00000119938,PPP1R3C,13,-2.7792,55,-0.6014,94,0.27040,174,1.42546,88,0.15287,61,-0.4363,76,-0.0982
ENSG00000107854,TNKS2,78,0.36703,138,1.43396,55,-0.2241,31,-1.1155,28,-1.2958,57,-0.1642,54,-0.2455
ENSG00000107864,CPEB3,11,-2.0409,78,1.10250,38,-0.1747,27,-0.7048,43,0.05134,45,0.10572,52,0.36538
ENSG00000198060,MARCH5,39,0.15788,40,0.21145,43,0.30618,69,1.17733,14,-1.4552,17,-1.1439,27,-0.4399
ENSG00000138190,EXOC6,11,-1.6235,61,1.12615,14,-1.3494,16,-1.1066,39,0.31506,51,0.75968,36,0.15901
ENSG00000138207,RBP4,32,-0.0690,70,1.33285,8,-2.1646,29,-0.2279,35,0.06759,18,-0.9881,43,0.40316
ENSG00000148690,FRA10AC1,259,0.85599,93,-0.8674,158,-0.0152,87,-0.9722,151,-0.0879,217,0.53156,151,-0.0950
ENSG00000108231,LGI1,26,-1.6389,73,-0.0255,105,0.59333,129,0.98369,100,0.51691,55,-0.4996,32,-1.3423
ENSG00000095637,SORBS1,167,0.45430,135,0.08817,84,-0.6813,115,-0.1763,126,-0.0344,144,0.19471,127,-0.0247
ENSG00000077147,TM9SF3,195,0.77797,118,-0.1036,116,-0.1243,99,-0.3910,194,0.76821,59,-1.1895,95,-0.4480
ENSG00000187122,SLIT1,93,-1.0801,350,1.18852,125,-0.6115,134,-0.4990,208,0.23288,227,0.38238,134,-0.4983
ENSG00000171314,PGAM1,97,-2.2117,462,0.23539,399,-0.0123,511,0.41027,530,0.47499,383,-0.0811,434,0.12641
ENSG00000171307,ZDHHC16,35,0.28432,41,0.53708,25,-0.2542,20,-0.6203,36,0.31017,33,0.15318,18,-0.7795
ENSG00000155229,MMS19,25,-0.8556,60,0.56986,34,-0.3807,66,0.73821,46,0.10834,48,0.17528,22,-1.0266
ENSG00000171160,MORN4,4,-3.6444,65,0.54030,33,-0.5905,45,-0.1101,95,1.25055,33,-0.6134,59,0.35940
ENSG00000155252,PI4K2A,13,-1.5388,64,1.10691,37,0.13888,41,0.32031,15,-1.2925,43,0.40401,26,-0.4328
ENSG00000155256,ZFYVE27,32,-0.2557,65,0.97431,17,-1.2570,43,0.21766,28,-0.4987,45,0.32580,33,-0.2225
ENSG00000155265,GOLGA7B,58,-0.5761,90,0.14495,85,0.04949,76,-0.1505,112,0.52379,89,0.12862,69,-0.3066
ENSG00000119946,CNNM1,20,-1.5284,63,0.32282,22,-1.3372,46,-0.2190,70,0.49711,98,1.12248,47,-0.1696
ENSG00000120053,GOT1,29,-1.9635,193,1.12133,92,-0.1902,74,-0.5457,90,-0.2304,183,1.01465,63,-0.8121
ENSG00000155287,SLC25A28,89,1.13709,53,0.18477,50,0.08893,38,-0.3622,24,-1.1005,58,0.35190,19,-1.3940
ENSG00000196072,BLOC1S2,51,0.06956,57,0.25377,38,-0.4230,42,-0.2712,62,0.37925,43,-0.2375,52,0.09866
ENSG00000099194,SCD,628,0.19762,319,-0.9089,517,-0.1296,484,-0.2371,415,-0.4875,613,0.15815,934,0.91305
ENSG00000235823,OLMALINC,71,0.65560,16,-1.6890,57,0.25566,65,0.50182,24,-1.1279,47,-0.0760,61,0.38386
ENSG00000166136,NDUFB8,296,-0.5364,339,-0.3210,434,0.09025,347,-0.2808,452,0.16268,429,0.07194,580,0.59928
ENSG00000119906,SLF2,32,-0.0292,53,0.81392,60,1.05153,21,-0.7152,9,-1.9670,21,-0.7396,35,0.10994
ENSG00000055950,MRPL43,101,0.38573,66,-0.3129,96,0.29747,80,-0.0010,84,0.07423,89,0.16610,47,-0.8751
ENSG00000107816,LZTS2,77,1.38436,34,-0.1091,31,-0.2766,24,-0.6646,28,-0.4039,25,-0.5825,34,-0.0963
ENSG00000107819,SFXN3,63,0.27189,90,0.90309,33,-0.7645,31,-0.8633,74,0.54060,46,-0.2669,39,-0.5094
ENSG00000166167,BTRC,62,0.02255,127,1.31544,34,-0.9468,37,-0.8094,80,0.44462,52,-0.2683,38,-0.7677
ENSG00000166171,DPCD,8,-2.2789,25,-0.6246,37,0.04559,43,0.29030,58,0.81029,36,-0.0315,48,0.46285
ENSG00000107829,FBXW4,65,-0.0077,59,-0.1586,42,-0.7132,51,-0.3935,87,0.48429,68,0.05856,85,0.45574
