Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000229847,EMX2OS,35,-0.0843,28,-0.3836,47,0.44065
ENSG00000170370,EMX2,40,-0.1121,62,0.68503,25,-0.7702
ENSG00000107560,RAB11FIP2,55,0.92223,16,-1.7094,42,-0.2828
ENSG00000165669,FAM204A,63,0.24489,65,0.10134,41,-0.6133
ENSG00000151893,CACUL1,40,-0.0444,26,-0.6316,55,0.52764
ENSG00000107581,EIF3A,90,-0.3355,156,0.82523,71,-0.4478
ENSG00000119979,DENND10,82,0.77530,68,-0.1575,27,-1.5377
ENSG00000165672,PRDX3,131,1.11718,81,-0.5656,39,-1.6802
ENSG00000151923,TIAL1,42,1.24607,28,-0.4629,7,-2.3904
ENSG00000151929,BAG3,38,0.13341,28,-0.4408,41,0.15286
ENSG00000198825,INPP5F,220,1.70010,59,-1.7878,76,-1.4049
ENSG00000107651,SEC23IP,16,-0.4467,28,0.78193,16,-0.1031
ENSG00000120008,WDR11,22,-0.3469,30,0.42534,26,0.17442
ENSG00000066468,FGFR2,47,-0.7115,99,1.03611,56,0.07685
ENSG00000107669,ATE1,42,0.62984,31,-0.3365,22,-0.8459
ENSG00000138162,TACC2,37,0.35899,39,0.18367,18,-1.0457
ENSG00000107679,PLEKHA1,60,1.87236,28,-0.9375,4,-3.5990
ENSG00000166033,HTRA1,422,1.09389,288,-0.4219,106,-1.9338
ENSG00000095574,IKZF5,18,0.74721,5,-1.7913,17,-0.0237
ENSG00000196177,ACADSB,35,0.04058,34,-0.0057,33,-0.0670
ENSG00000154473,BUB3,35,0.59544,18,-0.9168,28,-0.2327
ENSG00000182022,CHST15,38,0.38931,34,-0.0783,23,-0.6750
ENSG00000065154,OAT,216,1.39488,71,-1.5150,93,-1.0964
ENSG00000107902,LHPP,61,-0.4723,84,0.37964,87,0.44290
ENSG00000203791,EEF1AKMT2,16,-0.6919,42,1.43520,10,-0.8880
ENSG00000019995,ZRANB1,53,1.05617,34,-0.5263,17,-1.5853
ENSG00000175029,CTBP2,32,-0.6993,79,1.30431,27,-0.4878
ENSG00000188690,UROS,202,1.19197,110,-0.7618,66,-1.5264
ENSG00000107949,BCCIP,31,-0.1029,46,0.60050,21,-0.6186
ENSG00000150760,DOCK1,19,-0.4429,42,1.21608,10,-1.1247
ENSG00000132334,PTPRE,27,0.16526,44,0.83384,4,-2.6844
ENSG00000170430,MGMT,20,-0.8016,53,1.43626,16,-0.5108
ENSG00000108010,GLRX3,35,0.08326,27,-0.4096,39,0.20791
ENSG00000175470,PPP2R2D,51,0.33812,42,-0.2312,38,-0.3804
ENSG00000176171,BNIP3,236,1.07198,94,-1.2442,129,-0.7623
ENSG00000151640,DPYSL4,51,1.20280,14,-1.7545,30,-0.6509
ENSG00000165752,STK32C,67,3.87785,8,-2.8053,0,-6.6899
ENSG00000171813,PWWP2B,27,0.80669,19,-0.3930,11,-1.1706
ENSG00000068383,INPP5A,57,0.72805,53,0.01917,15,-1.8483
ENSG00000148826,NKX6-2,16,-0.0798,1,-3.2496,33,1.14683
ENSG00000197177,ADGRA1,61,1.29857,26,-1.1419,24,-1.2605
ENSG00000171798,KNDC1,118,1.15844,28,-1.9892,77,-0.4861
ENSG00000130640,TUBGCP2,57,1.00959,31,-0.8088,26,-1.0535
ENSG00000130643,CALY,372,1.10543,151,-1.2235,195,-0.8339
ENSG00000127884,ECHS1,129,0.42018,106,-0.2229,86,-0.5509
ENSG00000148824,MTG1,16,-0.3762,22,0.38283,20,0.27408
ENSG00000203772,SPRN,53,1.08070,11,-2.1159,38,-0.3397
ENSG00000177951,BET1L,17,-0.4402,36,1.11702,11,-0.8229
ENSG00000177963,RIC8A,58,0.61371,51,-0.0968,25,-1.1939
ENSG00000142082,SIRT3,31,1.21324,26,-0.0753,0,-5.8406
ENSG00000185627,PSMD13,82,0.59587,37,-1.0969,71,-0.1235
ENSG00000185201,IFITM2,17,-3.8759,290,2.82824,227,2.24388
ENSG00000142089,IFITM3,124,-2.5568,952,2.49827,517,1.25539
ENSG00000182272,B4GALNT4,118,1.30237,49,-1.1517,46,-1.2575
ENSG00000185187,SIGIRR,31,-0.4233,57,0.91733,25,-0.4008
ENSG00000174915,PTDSS2,33,-0.1815,40,0.23527,36,0.08198
ENSG00000023191,RNH1,38,-1.4820,157,1.95933,57,0.14599
ENSG00000174775,HRAS,121,0.69809,75,-0.6301,74,-0.6403
ENSG00000177030,DEAF1,142,0.87099,82,-0.7000,72,-0.8988
ENSG00000177042,TMEM80,16,0.11224,29,1.02635,0,-5.0728
ENSG00000177156,TALDO1,77,-0.3325,104,0.39372,91,0.18367
ENSG00000177225,GATD1,31,-0.2356,37,0.19996,37,0.21505
ENSG00000184524,CEND1,257,1.21403,88,-1.4585,133,-0.8405
ENSG00000177542,SLC25A22,137,2.01774,19,-2.6854,47,-1.3717
ENSG00000177600,RPLP2,784,-1.0354,1901,1.17191,1315,0.53406
ENSG00000177666,PNPLA2,25,-0.7340,39,0.52174,44,0.73555
ENSG00000177697,CD151,29,-2.1896,195,2.50962,73,0.61331
ENSG00000177700,POLR2L,259,-0.1755,391,0.63272,195,-0.4919
ENSG00000177830,CHID1,67,0.07402,93,0.54007,35,-0.9943
ENSG00000183020,AP2A2,151,0.52228,79,-0.9058,131,-0.1282
ENSG00000078902,TOLLIP,296,1.18466,140,-0.9809,120,-1.2112
ENSG00000174672,BRSK2,83,1.73462,11,-2.7974,38,-0.9568
ENSG00000182208,MOB2,28,-0.7040,47,0.65986,44,0.55182
ENSG00000184545,DUSP8,80,0.61128,70,-0.1057,35,-1.1703
ENSG00000244242,IFITM10,47,0.76857,9,-2.2783,45,0.08729
ENSG00000117984,CTSD,330,-0.1583,421,0.35543,317,-0.1042
ENSG00000214026,MRPL23,57,-0.3372,128,1.28774,16,-2.0216
ENSG00000110651,CD81,435,-0.8847,1097,1.30721,509,0.00256
ENSG00000184281,TSSC4,24,2.19696,8,-1.4473,2,-3.1272
ENSG00000269821,KCNQ1OT1,22,0.52756,0,-5.7201,31,0.61812
ENSG00000129757,CDKN1C,18,-2.1950,136,2.81345,29,-0.0786
ENSG00000205531,NAP1L4,96,0.49081,79,-0.2039,57,-0.7232
ENSG00000110619,CARS,32,-0.5576,37,0.11989,56,0.79099
ENSG00000005801,ZNF195,18,0.02037,12,-0.6289,23,0.43656
ENSG00000177105,RHOG,14,-1.4600,68,2.23753,12,-0.7079
ENSG00000167323,STIM1,60,0.14370,61,0.04288,48,-0.3181
ENSG00000167325,RRM1,20,0.00751,32,0.76810,8,-1.4131
ENSG00000244734,HBB,126,-8.7623,103,-6.8979,110032,9.79083
ENSG00000051009,FAM160A2,16,1.10906,4,-1.8694,11,-0.4681
ENSG00000110148,CCKBR,21,2.90301,4,-2.1604,1,-3.7678
ENSG00000166311,SMPD1,50,0.11737,82,0.84394,10,-2.3712
ENSG00000166313,APBB1,374,0.72452,150,-1.2871,302,-0.2058
ENSG00000110171,TRIM3,26,0.71143,15,-0.6867,16,-0.6094
ENSG00000132254,ARFIP2,49,0.18608,50,0.08857,35,-0.4650
ENSG00000132286,TIMM10B,29,0.48328,17,-0.7247,24,-0.1908
ENSG00000166333,ILK,51,-1.0874,127,1.17855,92,0.62134
ENSG00000166337,TAF10,116,-0.0633,131,0.18350,111,-0.0807
ENSG00000166340,TPP1,95,-0.5269,233,1.38088,42,-1.4001
ENSG00000166341,DCHS1,23,0.18580,39,0.90671,1,-3.8228
ENSG00000158042,MRPL17,37,0.14077,47,0.42521,20,-0.9324
ENSG00000175390,EIF3F,93,-0.3574,150,0.69144,89,-0.1598
ENSG00000166402,TUB,57,0.92875,38,-0.4910,22,-1.3125
ENSG00000166405,RIC3,29,0.79929,22,-0.2997,11,-1.3124
ENSG00000166441,RPL27A,402,-1.4828,1467,1.72381,780,0.58493
ENSG00000166444,ST5,23,-1.2807,48,0.75626,67,1.34278
ENSG00000166452,AKIP1,23,0.48913,27,0.37962,5,-2.1222
ENSG00000175348,TMEM9B,73,0.68207,54,-0.3406,36,-0.9568
ENSG00000175352,NRIP3,85,1.11873,37,-1.1082,41,-0.9545
ENSG00000184014,DENND5A,76,0.08706,108,0.58638,35,-1.1544
ENSG00000166471,TMEM41B,40,1.09265,32,-0.1633,5,-2.9004
ENSG00000205339,IPO7,83,-0.3002,99,0.20660,106,0.31893
ENSG00000133789,SWAP70,16,-2.3081,100,2.20624,63,1.29512
ENSG00000133812,SBF2,18,-0.7305,37,0.95449,24,0.24030
ENSG00000255823,MTRNR2L8,1338,0.40388,1001,-0.3799,1021,-0.3486
ENSG00000110315,RNF141,75,0.84103,56,-0.2974,27,-1.4319
ENSG00000072952,MRVI1,24,-1.3640,80,1.56954,46,0.59312
ENSG00000198730,CTR9,28,-0.1281,43,0.66704,18,-0.6854
ENSG00000110321,EIF4G2,308,-0.1906,357,0.18984,347,0.14621
ENSG00000236287,ZBED5,30,0.49680,31,0.14176,12,-1.3667
ENSG00000110328,GALNT18,35,2.67988,10,-1.5839,0,-5.9370
ENSG00000170242,USP47,41,0.34767,34,-0.2149,30,-0.4167
ENSG00000050165,DKK3,810,0.84807,567,-0.4152,332,-1.2364
ENSG00000133816,MICAL2,74,1.34681,16,-2.1331,42,-0.6815
ENSG00000197702,PARVA,41,-0.6051,76,0.86357,48,0.11404
ENSG00000187079,TEAD1,22,-0.5658,45,1.05174,20,-0.2978
ENSG00000133794,ARNTL,25,0.67406,31,0.43566,1,-4.5222
ENSG00000148925,BTBD10,83,1.15015,22,-1.8584,53,-0.5287
ENSG00000197601,FAR1,43,-0.6024,59,0.35317,72,0.67701
ENSG00000262655,SPON1,35,1.87062,15,-1.0902,4,-2.9277
ENSG00000129083,COPB1,40,0.20531,68,0.93239,1,-5.0922
ENSG00000129084,PSMA1,112,0.32205,136,0.38285,43,-1.4109
ENSG00000110696,C11orf58,153,0.05194,151,-0.0068,144,-0.0865
ENSG00000110700,RPS13,576,-1.3099,1633,1.33397,1223,0.81844
ENSG00000011405,PIK3C2A,36,-0.8299,77,1.01851,52,0.34845
ENSG00000070081,NUCB2,33,-1.1446,81,1.14647,65,0.76203
ENSG00000006071,ABCC8,19,1.91748,9,-0.8591,0,-4.6677
ENSG00000129159,KCNC1,64,2.69158,5,-3.5449,14,-1.9567
ENSG00000129158,SERGEF,54,0.44050,29,-0.8878,50,-0.0174
ENSG00000110768,GTF2H1,27,3.37289,4,-2.3584,0,-5.5561
ENSG00000134333,LDHA,300,0.69227,174,-0.7279,197,-0.5371
ENSG00000074319,TSG101,46,0.61786,48,0.17945,12,-1.9305
ENSG00000110786,PTPN5,76,1.41177,23,-1.5942,33,-1.0659
ENSG00000166833,NAV2,16,0.10921,14,-0.2345,16,0.02977
ENSG00000165973,NELL1,48,3.12244,2,-3.8895,8,-2.4109
ENSG00000171714,ANO5,28,0.21932,26,-0.0530,21,-0.3528
ENSG00000091664,SLC17A6,41,2.86899,10,-1.7703,0,-6.1656
ENSG00000198168,SVIP,106,0.37166,62,-0.7568,101,0.00375
ENSG00000187398,LUZP2,45,0.76658,24,-0.8117,28,-0.5933
ENSG00000134343,ANO3,53,4.08340,5,-3.0692,0,-6.2398
ENSG00000176971,FIBIN,28,-0.7153,67,1.26731,25,-0.3535
ENSG00000129151,BBOX1,25,0.03748,25,0.05089,23,-0.1217
ENSG00000109881,CCDC34,36,1.16755,19,-0.7740,12,-1.4478
ENSG00000205213,LGR4,24,0.91220,25,0.22461,0,-5.5569
ENSG00000148943,LIN7C,64,0.60757,51,-0.2205,32,-0.9640
ENSG00000176697,BDNF,24,3.51805,3,-2.5410,0,-5.4005
ENSG00000152219,ARL14EP,23,0.06901,9,-1.3451,34,0.67366
ENSG00000066382,MPPED2,18,0.03140,27,0.67013,8,-1.1945
ENSG00000170946,DNAJC24,20,0.17904,2,-3.3350,34,0.88223
ENSG00000148950,IMMP1L,51,1.78254,17,-1.4340,12,-1.9345
ENSG00000109911,ELP4,17,-0.9713,28,0.51720,39,1.09415
ENSG00000007372,PAX6,30,0.57861,18,-0.6812,22,-0.3813
ENSG00000049449,RCN1,54,0.22220,69,0.45194,23,-1.2526
ENSG00000149100,EIF3M,92,0.06360,127,0.53716,49,-0.9554
ENSG00000060749,QSER1,16,-0.6164,43,1.48204,7,-1.4069
ENSG00000280798,LINC00294,35,1.16001,8,-1.9758,23,-0.4934
ENSG00000176102,CSTF3,34,0.69459,27,-0.2770,16,-1.0838
ENSG00000110422,HIPK3,37,-0.5574,68,0.86638,41,0.00817
ENSG00000110427,KIAA1549L,142,1.87477,53,-1.2811,24,-2.4377
ENSG00000085063,CD59,200,-0.8773,487,1.24269,249,0.10173
ENSG00000110429,FBXO3,80,0.92449,38,-0.9778,45,-0.7250
ENSG00000135363,LMO2,30,-1.6419,86,1.18900,101,1.47631
ENSG00000135387,CAPRIN1,108,0.12841,115,0.12802,82,-0.3960
ENSG00000135372,NAT10,17,1.52817,11,-0.4303,0,-4.9448
ENSG00000121691,CAT,32,-0.9522,90,1.44143,36,-0.0953
ENSG00000110435,PDHX,56,1.07803,14,-1.8587,38,-0.4306
ENSG00000110436,SLC1A2,2399,1.60508,1008,-1.1222,568,-1.9810
ENSG00000149090,PAMR1,33,0.55491,34,0.11912,12,-1.5021
ENSG00000179431,FJX1,32,0.88191,14,-1.0813,20,-0.5715
ENSG00000166326,TRIM44,92,0.00236,69,-0.4457,114,0.35346
ENSG00000110442,COMMD9,50,-0.0083,26,-1.0135,74,0.65330
ENSG00000166352,C11orf74,17,0.22029,8,-1.2035,22,0.43576
ENSG00000148948,LRRC4C,48,2.20233,12,-1.7583,8,-2.4651
ENSG00000166181,API5,64,1.29537,43,-0.4049,8,-2.8651
ENSG00000052841,TTC17,17,-0.2196,20,0.21750,19,0.16921
ENSG00000149084,HSD17B12,80,-0.3590,123,0.60799,83,-0.0327
ENSG00000187479,C11orf96,37,-3.7869,671,3.18867,363,1.75016
ENSG00000151348,EXT2,29,0.11386,45,0.75234,8,-1.8445
ENSG00000175274,TP53I11,50,-1.3403,216,2.15517,37,-0.8898
ENSG00000019505,SYT13,174,2.07956,30,-2.4057,52,-1.6021
ENSG00000175264,CHST1,167,1.34500,46,-1.7736,85,-0.8484
ENSG00000121671,CRY2,88,0.66363,70,-0.2446,41,-1.0607
ENSG00000121653,MAPK8IP1,253,1.15553,117,-1.0104,109,-1.1201
ENSG00000121680,PEX16,34,1.01782,11,-1.5558,22,-0.4864
ENSG00000135365,PHF21A,16,-0.0561,13,-0.4292,22,0.42833
ENSG00000149091,DGKZ,331,1.64173,83,-1.8784,128,-1.2428
ENSG00000110497,AMBRA1,20,1.01177,11,-0.7058,8,-1.1869
ENSG00000175224,ATG13,61,0.96801,33,-0.7892,29,-0.9919
ENSG00000175220,ARHGAP1,44,0.21795,64,0.66864,11,-2.0119
ENSG00000175216,CKAP5,82,0.68208,70,-0.1369,33,-1.3050
ENSG00000134569,LRP4,41,0.33385,57,0.58991,8,-2.2881
ENSG00000149179,C11orf49,81,0.87177,67,-0.1343,20,-1.9330
ENSG00000149182,ARFGAP2,87,0.56976,59,-0.5196,59,-0.5133
ENSG00000134575,ACP2,37,0.34687,50,0.52921,9,-2.0523
ENSG00000110514,MADD,134,1.58506,72,-0.7446,17,-2.8939
ENSG00000165915,SLC39A13,21,-0.4904,36,0.75056,23,0.03866
ENSG00000165916,PSMC3,141,0.41608,148,0.15539,64,-1.1501
ENSG00000149187,CELF1,122,1.01615,82,-0.4566,38,-1.6103
ENSG00000213619,NDUFS3,123,1.45268,63,-0.8342,26,-2.1137
ENSG00000110536,PTPMT1,42,0.47709,30,-0.4325,30,-0.4298
ENSG00000123444,KBTBD4,18,0.46797,26,0.66780,0,-5.1859
ENSG00000172247,C1QTNF4,206,1.55863,110,-0.7655,30,-2.6940
ENSG00000109919,MTCH2,60,0.69087,41,-0.4758,33,-0.7966
ENSG00000109920,FNBP4,17,0.06885,29,0.92005,3,-2.5394
ENSG00000149177,PTPRJ,35,0.76080,22,-0.6030,19,-0.7892
ENSG00000134817,APLNR,14,-3.4060,107,1.64867,195,2.98307
ENSG00000149115,TNKS1BP1,18,-0.1117,35,1.06660,4,-2.1825
ENSG00000149136,SSRP1,47,-0.6043,86,0.83424,57,0.15434
ENSG00000186907,RTN4RL2,54,2.30483,20,-1.2256,1,-5.3045
ENSG00000134809,TIMM10,47,1.13074,30,-0.5116,12,-1.8366
ENSG00000156587,UBE2L6,36,-0.2404,57,0.66880,29,-0.3956
ENSG00000149131,SERPING1,19,-3.7644,512,4.60148,30,-1.3042
ENSG00000166793,YPEL4,28,0.97235,12,-1.1258,16,-0.6867
ENSG00000156599,ZDHHC5,25,2.02955,12,-0.9285,0,-5.4451
ENSG00000156603,MED19,30,0.82379,27,-0.0274,7,-2.0885
ENSG00000213593,TMX2,90,0.09230,68,-0.4357,102,0.21234
ENSG00000211450,SELENOH,217,0.95656,155,-0.3723,68,-1.6121
ENSG00000198561,CTNND1,39,-0.9179,103,1.37294,44,-0.0429
ENSG00000186660,ZFP91,51,-0.4258,63,0.24268,74,0.49279
ENSG00000110042,DTX4,22,4.28343,1,-3.4891,0,-5.2669
ENSG00000110048,OSBP,36,0.57014,27,-0.3192,21,-0.7407
ENSG00000166900,STX3,18,1.37516,11,-0.4961,2,-2.8788
ENSG00000166902,MRPL16,32,0.61355,30,0.03826,11,-1.4906
ENSG00000110107,PRPF19,115,0.73422,69,-0.6574,68,-0.6802
ENSG00000110108,TMEM109,17,-2.2809,116,2.43735,53,0.91088
ENSG00000006118,TMEM132A,164,1.20237,107,-0.4758,34,-2.1750
ENSG00000167986,DDB1,150,0.57776,152,0.13224,49,-1.6189
ENSG00000149476,TKFC,16,-0.4160,20,0.22242,24,0.49478
ENSG00000149532,CPSF7,40,0.12914,44,0.19447,29,-0.4911
ENSG00000167985,SDHAF2,26,0.07243,33,0.41850,16,-0.7299
ENSG00000011347,SYT7,156,1.85082,44,-1.7076,42,-1.7527
ENSG00000134780,DAGLA,44,2.01593,6,-2.7774,16,-1.3320
ENSG00000124920,MYRF,14,-1.4877,34,0.98198,44,1.44439
ENSG00000134825,TMEM258,110,-0.6648,230,1.03894,121,-0.0327
ENSG00000134824,FADS2,90,0.02978,80,-0.1655,95,0.10251
ENSG00000149485,FADS1,66,-0.4625,114,0.78542,67,-0.0737
ENSG00000221968,FADS3,40,-0.3697,38,-0.1586,66,0.70806
ENSG00000167996,FTH1,3673,-0.0451,3799,0.04370,3781,0.03635
ENSG00000162174,ASRGL1,77,0.27717,38,-1.0107,88,0.27841
ENSG00000124942,AHNAK,55,-2.8637,544,2.77976,267,1.28060
ENSG00000254772,EEF1G,271,-1.2069,820,1.50559,431,0.37719
ENSG00000149489,ROM1,16,1.04680,11,-0.3579,4,-1.9388
ENSG00000149541,B3GAT3,72,1.88672,38,-0.7495,0,-6.3778
ENSG00000089597,GANAB,59,-0.4555,124,1.12699,38,-0.7990
ENSG00000204922,UQCC3,38,0.80528,14,-1.3555,29,-0.2855
ENSG00000162191,UBXN1,59,-0.8446,122,0.95741,91,0.45758
ENSG00000168000,BSCL2,407,1.12274,184,-1.0588,190,-1.0082
ENSG00000162188,GNG3,421,2.00397,115,-1.7420,95,-2.0279
ENSG00000214753,HNRNPUL2,94,0.84043,55,-0.6839,49,-0.8562
ENSG00000162222,TTC9C,23,0.69285,2,-3.2918,26,0.33230
ENSG00000168002,POLR2G,65,0.37445,85,0.51472,15,-2.1349
ENSG00000168569,TMEM223,16,-0.4948,18,0.10339,27,0.71080
ENSG00000185475,TMEM179B,16,-1.3240,46,1.32276,35,0.85634
ENSG00000162231,NXF1,16,-0.5592,19,0.12200,28,0.79181
ENSG00000162236,STX5,27,0.04733,47,0.91734,5,-2.3484
ENSG00000133316,WDR74,25,-0.3715,22,-0.2997,44,0.79465
ENSG00000168003,SLC3A2,111,-0.6842,246,1.13342,113,-0.1572
ENSG00000168539,CHRM1,85,1.52869,26,-1.6107,33,-1.2498
ENSG00000133321,PLAAT4,16,-1.9203,51,1.23830,69,1.79667
ENSG00000176485,PLAAT3,51,-1.3504,211,2.02373,53,-0.3912
ENSG00000184743,ATL3,14,-2.1212,82,2.21792,43,0.98453
ENSG00000133318,RTN3,1221,1.45044,407,-1.4844,486,-1.2170
ENSG00000188070,C11orf95,23,1.78026,4,-2.3111,9,-1.2061
ENSG00000072518,MARK2,40,0.79709,36,-0.0475,10,-1.9103
ENSG00000176340,COX8A,516,0.42325,474,-0.0530,296,-0.7894
ENSG00000167770,OTUB1,165,0.61214,91,-0.8168,124,-0.3296
ENSG00000168439,STIP1,71,0.78410,14,-2.2778,68,0.06878
ENSG00000149743,TRPT1,33,-0.8842,42,0.12214,81,1.23982
ENSG00000149761,NUDT22,39,0.69530,39,0.14323,8,-2.1485
ENSG00000110011,DNAJC4,41,0.10136,44,0.12489,33,-0.3355
ENSG00000173511,VEGFB,130,-0.2145,193,0.59410,109,-0.3298
ENSG00000173486,FKBP2,26,0.66806,22,-0.1569,11,-1.2268
ENSG00000173457,PPP1R14B,60,-0.8756,150,1.29878,70,-0.0033
ENSG00000002330,BAD,128,0.34658,73,-0.8098,128,0.07384
ENSG00000173264,GPR137,37,0.27844,30,-0.2760,31,-0.2244
ENSG00000182450,KCNK4,21,0.40682,16,-0.3183,15,-0.4168
ENSG00000173153,ESRRA,31,0.36678,28,-0.1269,21,-0.5610
ENSG00000173113,TRMT112,111,-0.7769,217,0.89020,164,0.41630
ENSG00000126432,PRDX5,333,0.51895,327,0.07237,137,-1.2733
ENSG00000162302,RPS6KA4,34,0.75608,12,-1.3703,27,-0.2083
ENSG00000110076,NRXN2,234,1.07150,105,-1.0712,117,-0.9029
ENSG00000068831,RASGRP2,25,0.36412,17,-0.5606,22,-0.1229
ENSG00000068976,PYGM,30,-0.8673,32,-0.1241,77,1.34982
ENSG00000168066,SF1,75,-0.6515,132,0.75348,104,0.35221
ENSG00000168067,MAP4K2,26,0.44233,35,0.61092,2,-3.4134
ENSG00000133895,MEN1,28,0.80940,19,-0.4952,13,-1.0248
ENSG00000110047,EHD1,24,-2.1674,160,2.53805,56,0.51192
ENSG00000110046,ATG2A,24,-0.6625,35,0.41134,43,0.72072
ENSG00000068971,PPP2R5B,68,0.51496,17,-2.0323,79,0.32874
ENSG00000213465,ARL2,125,-0.4741,197,0.62636,150,0.17350
ENSG00000110025,SNX15,30,1.05001,28,0.08586,0,-5.6240
ENSG00000168061,SAC3D1,16,0.57028,8,-0.9806,13,-0.1538
ENSG00000162300,ZFPL1,21,-0.3758,33,0.62897,22,-0.0273
ENSG00000149823,VPS51,85,-0.1886,99,0.19810,95,0.13413
ENSG00000149809,TM7SF2,108,1.14930,94,-0.0296,3,-5.1452
ENSG00000149806,FAU,808,-0.5439,1367,0.72210,990,0.18615
ENSG00000162298,SYVN1,33,-0.0321,38,0.19622,30,-0.1562
ENSG00000149792,MRPL49,24,0.48381,23,0.03596,11,-1.0965
ENSG00000014216,CAPN1,42,-0.0998,79,1.00876,12,-1.9170
ENSG00000133884,DPF2,23,-0.2715,55,1.41190,0,-4.9283
ENSG00000245532,NEAT1,46,-3.7792,922,3.48505,365,1.34397
ENSG00000251562,MALAT1,1352,-1.6703,3939,1.19456,4670,1.50989
ENSG00000142186,SCYL1,68,-0.1292,67,-0.0597,82,0.27331
ENSG00000168056,LTBP3,68,-1.0373,165,1.15915,117,0.55469
ENSG00000173465,ZNRD2,22,0.84233,23,0.23572,1,-4.0472
ENSG00000176973,FAM89B,61,0.68869,48,-0.2446,27,-1.1230
ENSG00000173442,EHBP1L1,30,-0.4914,63,1.10273,22,-0.6204
ENSG00000173327,MAP3K11,19,-0.6961,17,-0.3305,44,1.23305
ENSG00000197136,PCNX3,26,1.01989,11,-1.1763,15,-0.7272
ENSG00000173039,RELA,19,-1.4399,51,1.10165,56,1.27254
ENSG00000172977,KAT5,25,-0.3927,52,1.08865,15,-0.9060
ENSG00000172922,RNASEH2C,43,-0.9416,96,1.05102,70,0.51801
ENSG00000172757,CFL1,816,0.34920,663,-0.2588,617,-0.3715
ENSG00000172803,SNX32,20,1.40091,14,-0.2870,0,-5.1959
ENSG00000172732,MUS81,20,-0.4304,26,0.36032,27,0.39116
ENSG00000172638,EFEMP2,20,-1.7852,133,2.79005,8,-1.9314
ENSG00000172500,FIBP,81,1.08993,57,-0.3789,19,-2.0356
ENSG00000175602,CCDC85B,526,0.75911,197,-1.3846,425,-0.2055
ENSG00000175573,C11orf68,62,0.24672,40,-0.6396,65,0.11584
ENSG00000175550,DRAP1,112,0.38229,115,0.11280,57,-0.9700
ENSG00000175467,SART1,27,0.69087,33,0.45159,0,-5.6586
ENSG00000175334,BANF1,86,-0.2243,152,0.88863,49,-0.9209
ENSG00000175229,GAL3ST3,22,0.51961,9,-1.2215,21,0.04765
ENSG00000087365,SF3B2,101,0.16610,147,0.64210,34,-1.6394
ENSG00000175115,PACS1,56,0.26482,36,-0.6339,57,0.08483
ENSG00000174996,KLC2,97,0.75785,46,-1.0418,69,-0.4013
ENSG00000174903,RAB1B,99,-0.0353,165,0.82618,39,-1.4386
ENSG00000174871,CNIH2,221,1.37745,67,-1.6232,103,-0.9903
ENSG00000174851,YIF1A,31,-0.4567,62,1.02180,24,-0.5314
ENSG00000179292,TMEM151A,81,1.43599,20,-1.9316,40,-0.8977
ENSG00000174791,RIN1,19,2.79997,4,-1.7847,0,-5.0198
ENSG00000174684,B4GAT1,408,2.02950,133,-1.4690,66,-2.5114
ENSG00000174547,MRPL11,18,-0.6654,47,1.38811,12,-0.8348
ENSG00000174516,PELI3,35,0.81493,38,0.28098,1,-4.3334
ENSG00000174483,BBS1,26,-1.0643,49,0.68409,62,1.09516
ENSG00000174165,ZDHHC24,29,0.97516,21,-0.3163,8,-1.8009
ENSG00000174080,CTSF,133,-0.1855,136,-0.0097,167,0.32225
ENSG00000173992,CCS,30,-1.1506,110,1.87875,25,-0.6334
ENSG00000239306,RBM14,28,3.87741,3,-3.0214,0,-5.1010
ENSG00000173933,RBM4,60,-0.1899,104,0.84356,34,-0.9147
ENSG00000173898,SPTBN2,162,1.15676,71,-1.0949,74,-1.0366
ENSG00000173599,PC,50,-0.7031,96,0.87918,67,0.28980
ENSG00000173621,LRFN4,44,0.04761,37,-0.2801,48,0.16742
ENSG00000173227,SYT12,43,1.37775,11,-1.8106,21,-0.8766
ENSG00000173120,KDM2A,32,0.11262,41,0.44813,17,-0.9007
ENSG00000173020,GRK2,129,0.46656,75,-0.7661,112,-0.1351
ENSG00000172932,ANKRD13D,49,1.28071,34,-0.3663,6,-2.9742
ENSG00000175482,POLD4,22,-0.7906,64,1.58825,13,-1.0337
ENSG00000172531,PPP1CA,82,0.01105,83,0.01924,80,-0.0393
ENSG00000172508,CARNS1,15,-0.8033,10,-0.7492,42,1.52087
ENSG00000175634,RPS6KB2,17,-0.3320,34,1.03764,10,-0.9709
ENSG00000172725,CORO1B,18,-0.9196,43,1.13805,27,0.35717
ENSG00000172663,TMEM134,30,0.39347,31,0.12944,14,-1.0324
ENSG00000110711,AIP,41,-0.3374,55,0.40244,48,0.18277
ENSG00000110697,PITPNM1,59,1.05487,28,-0.9915,28,-0.9472
ENSG00000167797,CDK2AP2,35,-1.0526,104,1.52992,42,-0.0228
ENSG00000084207,GSTP1,177,-1.2485,580,1.63601,262,0.23930
ENSG00000167792,NDUFV1,159,0.12919,237,0.68686,53,-1.6440
ENSG00000110717,NDUFS8,165,-0.3597,228,0.43642,195,0.18534
ENSG00000110721,CHKA,29,-0.2055,46,0.69378,21,-0.5305
ENSG00000110066,KMT5B,24,0.42915,9,-1.4773,27,0.27101
