Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000176102,CSTF3,42,-0.0024,17,-1.4058,38,-0.1507,27,-0.6727,40,-0.0810,72,0.89608,51,0.36298
ENSG00000110422,HIPK3,113,1.31552,53,0.00121,38,-0.5258,70,0.47996,38,-0.5856,43,-0.3145,41,-0.4608
ENSG00000110427,KIAA1549L,32,-1.3034,60,-0.3394,54,-0.4832,129,0.94536,44,-0.8806,89,0.31049,106,0.70164
ENSG00000085063,CD59,286,0.45592,152,-0.5659,259,0.28527,231,0.09824,147,-0.6843,281,0.42302,226,0.07286
ENSG00000110429,FBXO3,75,-0.3141,41,-1.2556,106,0.24154,98,0.11768,78,-0.2834,81,-0.1949,133,0.73410
ENSG00000135363,LMO2,122,2.17671,20,-0.9337,54,0.61154,25,-0.6101,17,-1.2908,5,-2.8130,37,-0.0236
ENSG00000135387,CAPRIN1,138,0.09075,63,-1.1395,109,-0.2878,107,-0.3137,146,0.21416,121,-0.1246,172,0.53499
ENSG00000110435,PDHX,22,-1.6171,18,-1.9032,77,0.33049,57,-0.1576,54,-0.2871,119,1.07659,84,0.54038
ENSG00000110436,SLC1A2,337,-1.3356,798,0.00814,3913,3.27400,442,-0.9235,372,-1.2980,301,-1.5057,306,-1.6076
ENSG00000166326,TRIM44,74,-0.8637,120,-0.1043,145,0.20395,109,-0.2526,155,0.36102,143,0.18391,125,-0.0359
ENSG00000110442,COMMD9,30,-1.0807,38,-0.7303,57,-0.1001,89,0.62797,67,0.19017,69,0.20859,64,0.11053
ENSG00000148948,LRRC4C,11,-2.0378,27,-0.7216,47,0.16753,73,0.91028,23,-1.0679,62,0.62788,58,0.61798
ENSG00000166181,API5,72,-0.0654,49,-0.6511,73,-0.0306,98,0.45055,73,-0.0421,53,-0.5508,90,0.36357
ENSG00000149084,HSD17B12,235,1.23456,80,-0.5719,109,-0.0795,110,-0.0619,71,-0.8282,129,0.19109,113,-0.0275
ENSG00000019505,SYT13,19,-2.9879,42,-1.8770,149,0.07275,321,1.42108,134,-0.1063,328,1.46247,76,-1.0857
ENSG00000175264,CHST1,45,-1.9725,43,-2.0382,229,0.54542,341,1.25453,97,-0.9211,239,0.62088,195,0.32264
ENSG00000121671,CRY2,29,-1.1746,47,-0.4567,68,0.14546,72,0.21951,38,-0.8582,70,0.19079,100,0.94294
ENSG00000121653,MAPK8IP1,259,0.25294,230,0.05876,231,0.06628,269,0.31539,185,-0.3317,165,-0.4738,237,0.12236
ENSG00000121680,PEX16,21,-1.0609,41,-0.0743,30,-0.5517,16,-1.4623,48,0.23636,62,0.61884,58,0.60222
ENSG00000149091,DGKZ,31,-3.0407,140,-0.8030,130,-0.9203,443,1.09305,253,0.15009,177,-0.4449,337,0.72576
ENSG00000175224,ATG13,73,0.31333,37,-0.7690,91,0.67503,48,-0.3567,47,-0.4361,79,0.43934,61,0.00334
ENSG00000175220,ARHGAP1,91,0.98874,44,-0.2300,68,0.48014,25,-1.0831,42,-0.3293,33,-0.6877,55,0.17169
ENSG00000175216,CKAP5,73,-0.3768,79,-0.2547,78,-0.2679,93,0.00572,98,0.11070,89,-0.0619,112,0.36583
ENSG00000149179,C11orf49,59,-0.5702,22,-2.0240,90,0.10220,102,0.30642,63,-0.5141,113,0.47368,124,0.75769
ENSG00000149182,ARFGAP2,113,0.14705,62,-0.7914,61,-0.8231,163,0.76704,104,0.01877,100,-0.0474,110,0.12277
ENSG00000134575,ACP2,27,-0.8648,34,-0.5028,25,-1.0078,23,-1.1295,54,0.25446,57,0.30662,76,0.93988
ENSG00000110514,MADD,93,-0.6991,74,-1.0452,132,-0.1493,189,0.43644,123,-0.3004,183,0.38651,193,0.56196
ENSG00000165916,PSMC3,92,-0.6935,122,-0.2532,138,-0.0638,191,0.47678,154,0.13488,173,0.30754,133,-0.1430
ENSG00000149187,CELF1,81,-0.5845,45,-1.4704,186,0.78322,236,1.20705,61,-1.1080,126,0.12864,127,0.15733
ENSG00000213619,NDUFS3,114,-0.1835,86,-0.6262,70,-0.9318,114,-0.1773,155,0.36738,94,-0.4861,180,0.67759
ENSG00000110536,PTPMT1,73,1.42489,13,-1.3946,53,0.82616,11,-1.5769,25,-0.4048,29,-0.1546,29,-0.1635
ENSG00000172247,C1QTNF4,53,-2.0309,99,-1.0880,301,0.69163,161,-0.3363,204,0.04852,305,0.71533,232,0.28593
ENSG00000109919,MTCH2,48,-0.5220,16,-2.1678,37,-0.9320,90,0.48669,73,0.16936,108,0.80029,79,0.30122
ENSG00000149136,SSRP1,59,0.24057,31,-0.7971,63,0.35357,65,0.38777,42,-0.3353,24,-1.1721,66,0.50674
ENSG00000186907,RTN4RL2,1,-6.0108,8,-3.0458,63,0.08538,111,1.03511,42,-0.6424,26,-1.2966,124,1.57026
ENSG00000134809,TIMM10,53,-0.4668,51,-0.5500,49,-0.5993,59,-0.3048,90,0.43525,95,0.46856,79,0.17706
ENSG00000156587,UBE2L6,66,0.97778,32,-0.2381,53,0.61551,28,-0.4436,38,0.04290,27,-0.5064,25,-0.6565
ENSG00000166793,YPEL4,15,-1.3885,4,-3.2308,70,1.08031,80,1.32116,18,-1.2448,78,1.28748,25,-0.6630
ENSG00000156603,MED19,15,-0.9593,12,-1.2986,40,0.57093,18,-0.7001,36,0.48130,39,0.50526,29,0.04265
ENSG00000213593,TMX2,130,0.59880,50,-0.9307,68,-0.4545,26,-1.8796,114,0.43860,116,0.40105,99,0.16040
ENSG00000211450,SELENOH,172,-0.3140,101,-1.1415,131,-0.7344,268,0.41257,281,0.57597,199,-0.0740,223,0.12576
ENSG00000186660,ZFP91,114,1.12444,57,-0.0360,41,-0.5617,29,-1.1137,61,0.06752,61,0.05914,52,-0.2030
ENSG00000110048,OSBP,62,0.51512,26,-0.8606,37,-0.3316,52,0.22935,38,-0.3424,77,0.87387,40,-0.2327
ENSG00000166902,MRPL16,25,-0.6981,30,-0.3992,35,-0.1647,39,0.02527,60,0.87536,37,-0.0466,31,-0.4110
ENSG00000110107,PRPF19,68,-0.8434,31,-2.0091,96,-0.3120,177,0.70469,106,-0.1739,125,0.11676,169,0.73702
ENSG00000006118,TMEM132A,54,-1.0114,61,-0.8299,287,1.83272,144,0.55214,51,-1.1899,48,-1.2001,116,0.22275
ENSG00000167986,DDB1,245,0.74908,67,-1.3233,154,-0.0206,199,0.39825,119,-0.4865,117,-0.4671,194,0.41140
ENSG00000149476,TKFC,16,-1.5754,35,-0.4250,19,-1.3075,89,1.14128,36,-0.4162,55,0.32077,61,0.57796
ENSG00000149532,CPSF7,85,1.17770,11,-1.9710,53,0.36402,66,0.73889,25,-0.9442,30,-0.5262,44,0.05044
ENSG00000011347,SYT7,24,-2.4052,18,-2.7913,146,0.37770,190,0.82708,111,-0.0796,137,0.26411,154,0.54789
ENSG00000134780,DAGLA,8,-2.3606,13,-1.6304,55,0.64314,66,0.94412,35,-0.1163,20,-0.9473,53,0.65808
ENSG00000124920,MYRF,399,5.07773,54,-0.0213,12,-2.2941,0,-6.1163,7,-3.1997,0,-6.8338,5,-3.5411
ENSG00000134825,TMEM258,235,0.91902,147,0.12066,99,-0.5130,82,-0.8005,113,-0.3321,177,0.42927,131,-0.0812
ENSG00000134824,FADS2,211,1.89398,98,0.46815,102,0.53027,56,-0.4476,46,-0.8384,20,-1.9613,43,-0.9400
ENSG00000149485,FADS1,259,2.61384,63,-0.0878,58,-0.2096,59,-0.1748,31,-1.2742,29,-1.2517,32,-1.2308
ENSG00000221968,FADS3,45,0.08655,3,-3.7270,38,-0.1907,57,0.49367,24,-0.9746,52,0.31543,70,0.99950
ENSG00000167996,FTH1,6053,1.59024,2839,0.23534,3364,0.51980,1727,-0.5620,1805,-0.5519,1472,-0.8105,1534,-0.8283
ENSG00000162174,ASRGL1,56,-0.0997,53,-0.1775,101,0.89362,73,0.32560,46,-0.4733,72,0.29936,45,-0.4995
ENSG00000124942,AHNAK,472,3.12235,176,0.95728,171,0.89917,38,-1.4928,7,-4.1513,6,-4.0261,12,-3.2844
ENSG00000254772,EEF1G,625,1.00390,334,-0.0572,527,0.70140,400,0.23515,253,-0.5619,265,-0.4277,230,-0.7184
ENSG00000149541,B3GAT3,62,-0.3577,41,-0.9818,73,-0.0990,117,0.69202,76,-0.0351,72,-0.1098,90,0.27742
ENSG00000089597,GANAB,94,0.76215,30,-1.0478,27,-1.2443,56,-0.1014,43,-0.5795,81,0.50940,81,0.59887
ENSG00000204922,UQCC3,49,0.20929,32,-0.4472,36,-0.2755,87,1.19792,35,-0.3494,33,-0.4064,39,-0.1573
ENSG00000162191,UBXN1,108,0.91958,45,-0.5065,66,0.08242,72,0.22440,58,-0.1288,54,-0.2354,51,-0.3759
ENSG00000168000,BSCL2,138,-2.2604,190,-1.7904,365,-0.7975,948,0.75177,560,-0.1420,925,0.70879,881,0.74240
ENSG00000162188,GNG3,85,-2.4707,201,-1.1884,157,-1.5610,415,-0.0550,689,0.95603,577,0.49020,525,0.38659
ENSG00000214753,HNRNPUL2,82,-0.3103,61,-0.7857,133,0.47075,119,0.28651,79,-0.4164,175,0.94371,86,-0.2778
ENSG00000168002,POLR2G,101,0.60133,58,-0.3047,63,-0.1824,50,-0.5338,77,0.17306,50,-0.5420,79,0.20144
ENSG00000162236,STX5,40,0.36271,29,-0.1825,27,-0.3123,50,0.72135,25,-0.4705,11,-1.6751,43,0.52514
ENSG00000168003,SLC3A2,135,0.91571,49,-0.7407,120,0.70584,47,-0.7876,49,-0.8362,126,0.78698,66,-0.3096
ENSG00000168539,CHRM1,1,-5.9494,33,-1.3104,59,-0.4311,185,1.52745,49,-0.8043,44,-0.8943,139,1.20221
ENSG00000176485,PLAAT3,394,3.11799,77,-0.1289,80,-0.0665,26,-1.8003,41,-1.2241,20,-2.1927,37,-1.3607
ENSG00000133318,RTN3,488,-1.5771,621,-1.2149,747,-0.9332,1677,0.35682,1520,0.22387,1544,0.21976,2018,0.79871
ENSG00000072518,MARK2,37,-0.0606,14,-1.5373,50,0.42266,44,0.22715,34,-0.2275,62,0.80554,35,-0.1472
ENSG00000176340,COX8A,485,-0.0359,377,-0.4395,379,-0.4299,512,0.05053,686,0.63414,503,0.02163,419,-0.3071
ENSG00000167770,OTUB1,93,-1.3611,83,-1.5390,83,-1.5310,194,-0.2352,284,0.45332,275,0.33248,361,0.96291
ENSG00000168439,STIP1,51,-0.4975,51,-0.5044,44,-0.7183,30,-1.3128,72,0.06009,131,1.06737,89,0.45967
ENSG00000110011,DNAJC4,51,0.79899,42,0.46545,20,-0.6998,20,-0.7264,41,0.50361,10,-1.7437,29,-0.1197
ENSG00000173511,VEGFB,123,0.79763,85,0.16143,160,1.26510,33,-1.2806,76,-0.0253,68,-0.1834,34,-1.3540
ENSG00000173457,PPP1R14B,75,1.09347,54,0.50425,50,0.38032,20,-1.0517,37,-0.1114,34,-0.2404,24,-0.8455
ENSG00000002330,BAD,144,0.63187,61,-0.7439,103,0.06949,66,-0.6366,135,0.61384,48,-1.1138,97,-0.0263
ENSG00000173264,GPR137,37,-0.0125,24,-0.7127,30,-0.3803,87,1.45129,20,-1.0859,46,0.32814,38,0.00023
ENSG00000173153,ESRRA,46,0.38514,22,-0.7539,13,-1.5119,19,-0.9699,46,0.46652,25,-0.5975,54,0.78123
ENSG00000173113,TRMT112,144,0.20278,99,-0.4061,105,-0.3154,148,0.24951,117,-0.1638,163,0.39951,128,0.00329
ENSG00000126432,PRDX5,727,1.08554,177,-1.2157,249,-0.6869,222,-0.8698,513,0.55564,407,0.09172,329,-0.2854
ENSG00000162302,RPS6KA4,36,-0.1940,29,-0.5423,75,1.03991,52,0.39818,31,-0.4570,73,0.98707,19,-1.2734
ENSG00000110076,NRXN2,87,-1.0149,58,-1.6168,242,0.62760,263,0.76952,124,-0.5195,237,0.58921,180,0.14908
ENSG00000168066,SF1,137,0.53491,50,-1.0822,152,0.71097,102,0.04069,73,-0.5584,84,-0.2788,113,0.23191
ENSG00000168067,MAP4K2,40,0.51152,24,-0.2748,26,-0.2066,24,-0.3294,19,-0.7606,39,0.47316,36,0.40694
ENSG00000068971,PPP2R5B,44,-0.9400,38,-1.1512,59,-0.4805,138,0.90936,84,0.08464,142,0.95634,67,-0.3274
ENSG00000213465,ARL2,121,-0.6413,126,-0.5675,153,-0.2666,310,0.91185,203,0.22108,120,-0.6529,195,0.14456
ENSG00000149823,VPS51,59,-0.5648,97,0.21337,83,-0.0396,64,-0.4598,83,-0.0440,40,-1.1812,128,0.81514
ENSG00000149809,TM7SF2,144,0.55117,70,-0.6191,66,-0.7134,81,-0.3937,70,-0.6801,105,0.03269,162,0.89857
ENSG00000149806,FAU,1444,1.09386,1005,0.45919,893,0.26058,779,0.03738,636,-0.3263,518,-0.6117,471,-0.8404
ENSG00000162298,SYVN1,84,1.41590,24,-0.6793,20,-0.9091,21,-0.8403,31,-0.3181,31,-0.2922,45,0.37794
ENSG00000014216,CAPN1,39,-0.2660,16,-1.5861,43,-0.0840,14,-1.8297,33,-0.5471,82,0.99330,75,0.99979
ENSG00000245532,NEAT1,560,4.01332,139,0.67061,41,-1.2635,9,-3.4715,25,-2.1382,7,-3.7049,14,-3.0095
ENSG00000251562,MALAT1,5041,2.24751,3935,1.71354,1590,0.09152,582,-1.4760,451,-1.9989,469,-1.7987,506,-1.8206
ENSG00000142186,SCYL1,21,-1.5952,42,-0.5714,39,-0.7064,52,-0.2323,70,0.27987,41,-0.6225,105,1.11773
ENSG00000168056,LTBP3,155,1.43870,55,-0.3370,111,0.83012,66,-0.0361,32,-1.2827,50,-0.4963,55,-0.3813
ENSG00000176973,FAM89B,29,-0.8553,34,-0.6000,58,0.22332,53,0.09119,38,-0.4967,72,0.59885,65,0.49281
ENSG00000173442,EHBP1L1,60,0.30769,37,-0.4707,28,-0.8742,48,-0.0455,47,-0.1108,29,-0.8118,75,0.82273
ENSG00000172922,RNASEH2C,76,0.70017,46,-0.1367,50,-0.0077,98,1.15638,27,-1.0473,34,-0.6158,46,-0.1591
ENSG00000172757,CFL1,709,-0.6522,668,-0.7447,732,-0.6025,969,-0.1597,1237,0.27532,1543,0.61116,1266,0.32027
ENSG00000172500,FIBP,52,-0.7425,73,-0.2263,47,-0.8999,35,-1.3434,110,0.52321,106,0.37772,111,0.53941
ENSG00000175602,CCDC85B,157,-1.5564,372,-0.2278,264,-0.7636,288,-0.6280,623,0.73943,387,-0.1632,571,0.55745
ENSG00000175573,C11orf68,50,-0.5256,28,-1.4340,82,0.24668,94,0.47818,83,0.31514,69,-0.0257,72,0.03816
ENSG00000175550,DRAP1,74,-0.4557,87,-0.2060,108,0.14854,65,-0.6468,121,0.39677,98,-0.0007,106,0.13390
ENSG00000175334,BANF1,171,1.37729,33,-1.3147,70,-0.1586,73,-0.0811,94,0.38278,34,-1.2856,63,-0.3758
ENSG00000087365,SF3B2,166,0.84605,56,-0.9179,104,0.05749,55,-0.9561,105,0.08712,73,-0.5129,120,0.33901
ENSG00000175115,PACS1,24,-0.9250,23,-0.9869,56,0.40577,15,-1.6758,30,-0.6732,81,1.02551,68,0.87858
ENSG00000174996,KLC2,15,-2.6175,31,-1.5800,46,-0.9693,93,0.12644,83,-0.0614,110,0.40269,156,1.24081
ENSG00000174903,RAB1B,137,0.43520,70,-0.6500,78,-0.4855,158,0.67383,76,-0.5678,78,-0.4846,137,0.51430
ENSG00000174871,CNIH2,34,-2.7495,97,-1.2078,127,-0.7860,237,0.19666,228,0.15212,189,-0.1675,375,1.20065
ENSG00000179292,TMEM151A,170,0.70192,61,-0.9453,62,-0.9316,109,-0.0433,89,-0.4066,102,-0.1497,162,0.73180
ENSG00000174684,B4GAT1,136,-2.0949,212,-1.4293,411,-0.4095,342,-0.6981,499,-0.1147,899,0.88863,892,1.05779
ENSG00000174516,PELI3,16,-1.4348,12,-1.8276,15,-1.4629,34,-0.2436,45,0.21714,63,0.74935,65,0.97701
ENSG00000174165,ZDHHC24,34,-0.1873,35,-0.1716,44,0.20373,61,0.75386,19,-1.1835,63,0.81621,36,-0.1116
ENSG00000174080,CTSF,118,-0.3684,79,-0.9783,152,0.03924,201,0.50393,126,-0.2976,221,0.66483,156,0.09379
ENSG00000173992,CCS,36,-0.0052,22,-0.8089,40,0.15656,106,1.91362,20,-0.9967,43,0.26901,20,-1.0126
ENSG00000239306,RBM14,56,0.99698,20,-0.6546,24,-0.4207,25,-0.3434,23,-0.4799,30,-0.0132,38,0.38308
ENSG00000173933,RBM4,40,-0.9021,42,-0.7938,64,-0.1531,52,-0.4888,96,0.60693,65,-0.1309,89,0.45585
ENSG00000173898,SPTBN2,15,-2.8459,63,-0.6898,103,0.08556,172,0.96070,100,0.03545,101,0.05321,113,0.27503
ENSG00000173599,PC,60,0.26892,36,-0.5272,40,-0.3712,23,-1.2235,65,0.48978,69,0.51380,48,-0.0817
ENSG00000173621,LRFN4,22,-0.6452,21,-0.7174,62,1.05532,32,-0.0647,22,-0.6894,21,-0.7248,48,0.73023
ENSG00000173227,SYT12,15,-0.8869,16,-0.7433,1,-4.6642,3,-3.0757,30,0.23921,28,0.12931,57,1.66423
ENSG00000173120,KDM2A,17,-0.8930,32,0.08905,50,0.83698,39,0.42724,21,-0.6502,16,-1.0126,38,0.45051
ENSG00000173020,GRK2,79,-0.4861,60,-0.9196,110,0.04222,195,1.00816,80,-0.5172,73,-0.6045,145,0.57651
ENSG00000172932,ANKRD13D,42,-0.3091,27,-0.9679,59,0.23665,51,0.01144,48,-0.0969,47,-0.1127,67,0.54051
ENSG00000172531,PPP1CA,84,-0.2453,68,-0.5633,74,-0.4450,74,-0.4451,104,0.12066,103,0.08077,134,0.61675
ENSG00000172508,CARNS1,444,5.21351,54,-0.1700,3,-4.1008,0,-7.8633,8,-3.0586,4,-3.7467,7,-3.3518
ENSG00000110711,AIP,57,0.33993,29,-0.6984,34,-0.4710,56,0.32850,57,0.41165,39,-0.2470,42,-0.1674
ENSG00000110697,PITPNM1,23,-1.1235,67,0.58717,48,0.01970,18,-1.5033,62,0.51925,47,0.00440,49,0.07236
ENSG00000167797,CDK2AP2,81,1.74054,21,-0.5561,32,0.09521,13,-1.2302,14,-1.2412,27,-0.1503,34,0.21914
ENSG00000084207,GSTP1,549,1.53837,221,-0.0567,344,0.68054,192,-0.2835,151,-0.7357,184,-0.3451,134,-0.9317
ENSG00000167792,NDUFV1,109,-0.7194,114,-0.6509,79,-1.2108,154,-0.1820,213,0.40732,170,-0.0193,248,0.72409
ENSG00000110717,NDUFS8,165,-0.0990,127,-0.5120,135,-0.4221,138,-0.3792,220,0.42901,176,0.00770,199,0.24122
ENSG00000110721,CHKA,95,1.83591,19,-0.8870,49,0.61422,14,-1.3067,19,-0.9718,7,-2.3101,41,0.35550
ENSG00000110066,KMT5B,51,0.88933,33,0.16143,51,0.90958,8,-1.9680,20,-0.6425,29,-0.0386,27,-0.1478
ENSG00000110075,PPP6R3,61,1.04244,31,-0.0809,32,-0.0392,22,-0.6230,33,-0.0008,4,-3.1728,40,0.37424
ENSG00000197345,MRPL21,36,-0.8615,45,-0.5436,46,-0.4910,47,-0.4754,82,0.50493,74,0.27147,77,0.39360
ENSG00000085733,CTTN,93,0.38290,47,-0.6989,69,-0.1070,92,0.36244,62,-0.3088,39,-0.9812,99,0.57762
ENSG00000162105,SHANK2,23,-1.3460,40,-0.4744,55,0.02479,61,0.19592,59,0.15459,31,-0.8557,80,0.76355
ENSG00000172893,DHCR7,35,-0.4401,41,-0.1792,59,0.38968,45,-0.0387,22,-1.2796,60,0.41571,67,0.71194
ENSG00000137497,NUMA1,158,1.37756,45,-0.7410,88,0.34032,117,0.82766,38,-1.1039,49,-0.5895,56,-0.4494
ENSG00000149357,LAMTOR1,126,-0.1309,96,-0.5678,108,-0.3882,85,-0.7518,161,0.29882,181,0.45952,159,0.27394
ENSG00000110200,ANAPC15,67,0.64882,16,-1.5585,29,-0.6845,44,-0.0262,59,0.50712,56,0.34131,38,-0.2993
ENSG00000162129,CLPB,33,0.16037,21,-0.5808,22,-0.4738,23,-0.4232,36,0.34886,17,-0.9044,41,0.60595
ENSG00000186642,PDE2A,26,-3.1021,36,-2.6009,199,-0.0299,384,1.09205,194,-0.0755,225,0.17000,282,0.64889
ENSG00000214530,STARD10,26,-0.4568,22,-0.6885,8,-2.1674,2,-3.7231,49,0.69133,105,1.99369,25,-0.5846
ENSG00000110237,ARHGEF17,47,0.13300,13,-1.8290,44,0.03994,24,-0.9238,74,1.06949,47,0.13728,34,-0.4390
ENSG00000054965,FAM168A,76,-0.4309,44,-1.2734,149,0.66914,127,0.39825,113,0.24331,64,-0.6972,105,0.09994
ENSG00000021300,PLEKHB1,1029,2.64029,414,0.77455,398,0.70641,84,-1.7475,104,-1.5567,72,-1.9808,72,-2.1285
ENSG00000175582,RAB6A,122,-1.2974,154,-0.9473,210,-0.4658,301,0.10991,284,0.01745,386,0.52143,396,0.66935
ENSG00000175581,MRPL48,72,1.00291,11,-1.9387,29,-0.4885,49,0.33381,36,-0.1864,45,0.20637,40,0.01027
ENSG00000175575,PAAF1,80,1.00586,36,-0.3292,24,-0.9285,36,-0.3036,51,0.27160,39,-0.1918,40,-0.1909
ENSG00000214517,PPME1,46,-1.2227,44,-1.2995,74,-0.4982,174,0.90581,90,-0.2341,119,0.25812,140,0.61434
ENSG00000165434,PGM2L1,55,-3.0672,211,-1.0771,412,-0.0338,591,0.56614,408,-0.0545,547,0.43672,575,0.61180
ENSG00000118363,SPCS2,257,1.21230,86,-0.6264,154,0.31274,106,-0.2968,82,-0.7707,150,0.26671,114,-0.1962
ENSG00000137486,ARRB1,50,-0.9026,105,0.25344,104,0.23936,51,-0.8811,96,0.13108,124,0.54615,90,0.00509
ENSG00000149273,RPS3,905,1.64417,471,0.45662,541,0.69415,292,-0.3217,235,-0.7379,159,-1.2661,189,-1.0969
ENSG00000171533,MAP6,116,-0.0153,59,-1.0811,97,-0.3064,172,0.63928,80,-0.6793,151,0.41195,151,0.48305
ENSG00000078124,ACER3,81,0.92863,46,-0.0115,31,-0.6485,32,-0.6075,50,0.13287,56,0.30592,37,-0.4255
ENSG00000149269,PAK1,21,-2.9591,47,-1.7728,177,0.27516,391,1.69920,113,-0.5072,129,-0.2359,179,0.33899
ENSG00000074201,CLNS1A,134,1.03508,69,-0.0979,62,-0.2499,41,-0.8895,54,-0.5237,72,-0.0103,84,0.27563
ENSG00000048649,RSF1,92,0.33419,79,0.08279,84,0.18294,110,0.62932,44,-0.9193,90,0.28773,67,-0.2195
ENSG00000151366,NDUFC2,168,-1.2257,210,-0.8818,233,-0.7255,289,-0.3873,368,0.00101,546,0.66003,565,0.85649
ENSG00000137509,PRCP,153,2.16837,13,-1.9474,85,0.99289,10,-2.3760,40,-0.2901,9,-2.5203,37,-0.4256
ENSG00000137502,RAB30,57,0.70007,30,-0.3349,85,1.42153,23,-0.7440,34,-0.1550,33,-0.1772,19,-1.1085
ENSG00000137500,CCDC90B,73,0.63807,41,-0.3004,67,0.48869,69,0.54329,53,0.13012,28,-0.9201,32,-0.7933
ENSG00000150672,DLG2,74,-0.7405,135,0.21164,49,-1.3551,186,0.75814,121,0.03982,101,-0.2544,139,0.30553
ENSG00000171204,TMEM126B,34,-1.1928,67,-0.1393,54,-0.4927,64,-0.2180,53,-0.5698,114,0.73249,111,0.81311
ENSG00000171202,TMEM126A,28,-0.9127,20,-1.4223,54,0.12184,86,0.89995,45,-0.1986,64,0.40518,55,0.16771
ENSG00000137501,SYTL2,43,0.01126,50,0.23146,100,1.46417,93,1.31967,4,-3.5550,39,-0.1576,27,-0.7949
ENSG00000073921,PICALM,227,1.34777,85,-0.3235,78,-0.4654,113,0.13676,50,-1.2410,112,0.11981,111,0.11701
ENSG00000149196,HIKESHI,70,0.20940,32,-0.9904,40,-0.6817,52,-0.2587,66,0.13184,61,-0.0029,82,0.57339
ENSG00000151376,ME3,0,-7.2650,24,-1.1044,37,-0.4225,56,0.22596,55,0.23031,63,0.41842,75,0.83248
ENSG00000168959,GRM5,18,-2.5592,35,-1.5588,67,-0.5700,113,0.24711,89,-0.1586,154,0.77516,153,0.92481
ENSG00000110172,CHORDC1,65,0.74137,25,-0.8250,2,-4.0329,46,0.15176,51,0.38822,41,-0.0326,47,0.22754
ENSG00000165323,FAT3,1,-4.9183,25,-0.4435,52,0.74426,4,-2.8976,50,0.83498,2,-3.6711,56,1.06885
ENSG00000180773,SLC36A4,45,0.61996,17,-0.9099,31,-0.0169,17,-0.9247,36,0.30738,38,0.33103,29,-0.1245
ENSG00000166012,TAF1D,154,0.60612,99,-0.1154,82,-0.4301,135,0.38613,106,-0.0095,62,-0.8640,109,0.03160
ENSG00000150316,CWC15,117,0.98784,50,-0.4251,84,0.41753,19,-1.8803,65,0.00573,44,-0.6057,71,0.15588
ENSG00000263465,SRSF8,55,-0.4248,38,-0.9949,111,0.73905,41,-0.8853,58,-0.3755,114,0.78378,85,0.31498
ENSG00000149218,ENDOD1,202,1.68377,55,-0.5478,69,-0.2028,44,-0.9050,65,-0.3173,73,-0.1147,65,-0.3400
ENSG00000149212,SESN3,120,-0.0815,71,-0.9130,304,1.53656,211,0.86392,82,-0.7667,74,-0.8402,98,-0.4639
ENSG00000149231,CCDC82,44,-0.0676,80,0.90905,24,-1.0202,45,-0.0335,32,-0.6249,34,-0.5052,63,0.57943
ENSG00000110330,BIRC2,103,1.33818,45,-0.0818,45,-0.0809,24,-1.0615,50,0.10334,37,-0.3897,36,-0.4794
ENSG00000152558,TMEM123,431,5.02245,34,-0.8804,35,-0.8162,7,-3.1501,6,-3.4374,4,-3.7759,5,-3.8802
ENSG00000137692,DCUN1D5,32,-0.1227,50,0.58684,10,-1.8070,22,-0.7393,40,0.24913,51,0.64023,34,-0.0333
ENSG00000152578,GRIA4,32,-0.7867,44,-0.2988,36,-0.6028,180,2.26112,48,-0.1612,31,-0.8239,28,-1.0671
ENSG00000170903,MSANTD4,60,0.88604,15,-1.2750,48,0.49041,47,0.45412,36,-0.0001,27,-0.4178,25,-0.5863
ENSG00000149313,AASDHPPT,93,-0.5417,87,-0.6449,105,-0.3456,172,0.45255,112,-0.2781,177,0.50526,159,0.37166
ENSG00000152402,GUCY1A2,38,-0.8879,42,-0.7494,36,-0.9957,58,-0.2289,84,0.40948,108,0.78032,79,0.30071
ENSG00000110675,ELMOD1,35,-2.7126,64,-1.8275,190,-0.1637,241,0.22621,177,-0.3070,209,-0.0069,398,1.34803
ENSG00000166266,CUL5,50,-0.0443,48,-0.1062,39,-0.4409,44,-0.2592,52,0.02839,37,-0.5161,70,0.60514
ENSG00000075239,ACAT1,151,1.23179,50,-0.6074,101,0.51420,49,-0.6546,55,-0.5349,56,-0.4373,74,0.00617
ENSG00000149311,ATM,138,2.62805,48,0.54752,21,-0.8022,7,-2.2731,19,-1.0443,7,-2.4142,27,-0.4503
ENSG00000185742,C11orf87,10,-3.3231,45,-1.1609,44,-1.1791,80,-0.2746,126,0.54850,84,-0.1951,170,1.19585
ENSG00000137710,RDX,313,2.60582,109,0.51124,60,-0.4570,86,0.10958,39,-1.2086,20,-2.1218,27,-1.7876
ENSG00000137714,FDX1,15,-1.0078,12,-1.3363,28,-0.1201,32,0.12048,35,0.29495,44,0.64890,33,0.20776
ENSG00000137727,ARHGAP20,10,-1.9171,17,-1.1338,16,-1.2107,11,-1.8509,58,0.92522,29,-0.3648,64,1.15678
