Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000070018,LRP6,75,1.80105,41,0.87327,31,0.33279,14,-0.9618,16,-1.1488
ENSG00000111261,MANSC1,2,-3.4956,23,0.03156,9,-1.3276,15,-0.6114,29,0.98263
ENSG00000165714,BORCS5,3,-2.1592,15,0.08643,7,-1.0450,16,0.15563,16,0.43896
ENSG00000111266,DUSP16,2,-2.4153,34,2.35623,0,-3.9720,10,-0.0776,7,-1.1139
ENSG00000111269,CREBL2,5,-3.2975,39,-0.4622,40,-0.3537,59,0.25743,60,0.57804
ENSG00000111276,CDKN1B,6,-3.6388,144,1.06847,86,0.11936,69,-0.2430,74,-0.2159
ENSG00000013583,HEBP1,2,-3.9178,74,1.69974,2,-3.9112,32,0.09900,25,-0.4845
ENSG00000084444,FAM234B,37,-0.6610,46,-0.3629,50,-0.2086,46,-0.3450,67,0.56771
ENSG00000273079,GRIN2B,45,-1.1131,16,-2.7371,90,-0.0616,55,-0.8678,135,1.53567
ENSG00000171681,ATF7IP,3,-3.0035,32,0.44541,40,0.75047,21,-0.2408,24,-0.0202
ENSG00000246705,H2AFJ,2,-2.9604,60,2.94843,1,-3.4138,18,0.25560,6,-2.0537
ENSG00000084463,WBP11,2,-5.0943,54,-0.4119,75,0.13805,56,-0.3504,86,0.78973
ENSG00000111348,ARHGDIB,2,-2.8357,35,1.69643,0,-4.2469,29,1.33905,8,-1.4567
ENSG00000151490,PTPRO,2,-3.7421,1,-4.5354,19,-0.4902,12,-1.2444,43,2.38171
ENSG00000151491,EPS8,50,1.23555,61,1.82935,65,1.68779,15,-0.7133,5,-2.9399
ENSG00000023734,STRAP,114,-0.6723,90,-1.0932,203,0.22445,129,-0.5226,220,0.80394
ENSG00000023697,DERA,2,-2.6397,35,2.03125,17,0.46618,12,-0.0378,7,-1.3985
ENSG00000008394,MGST1,3,-4.9558,231,1.42218,47,-1.2575,137,0.41508,89,-0.5650
ENSG00000048540,LMO3,215,-0.2071,143,-0.8808,201,-0.3100,265,0.13295,280,0.44478
ENSG00000052126,PLEKHA5,8,-1.8576,17,-0.8181,0,-5.2807,22,-0.3990,39,1.44633
ENSG00000139154,AEBP2,122,2.33507,24,-0.4249,15,-1.1097,17,-0.9869,27,-0.4333
ENSG00000139155,SLCO1C1,2,-3.1968,46,1.76797,0,-4.7467,32,0.98138,11,-1.1708
ENSG00000084453,SLCO1A2,2,-3.7432,119,3.51382,1,-3.9171,35,0.43974,5,-3.1591
ENSG00000121350,PYROXD1,2,-2.9834,23,0.66606,26,0.79545,13,-0.3597,15,-0.1346
ENSG00000004700,RECQL,2,-2.3943,17,0.84664,1,-2.7566,9,-0.1977,11,0.29661
ENSG00000111711,GOLT1B,2,-3.8618,30,0.02444,11,-1.4647,21,-0.5069,38,0.96919
ENSG00000134548,SPX,7,-1.4726,73,2.71054,0,-4.9085,30,0.64273,7,-2.1903
ENSG00000111716,LDHB,655,0.07257,508,-0.3493,556,-0.1834,621,-0.0133,666,0.20501
ENSG00000111726,CMAS,91,-0.9801,65,-1.5474,194,0.18361,99,-0.9094,233,1.18480
ENSG00000111728,ST8SIA1,2,-3.5111,11,-1.1060,4,-2.6097,28,0.37633,30,1.07250
ENSG00000111731,C2CD5,2,-3.8309,18,-0.7512,7,-2.0961,29,0.04365,38,1.13836
ENSG00000139163,ETNK1,2,-5.0454,43,-0.7012,37,-0.8987,45,-0.6275,93,1.35357
ENSG00000134532,SOX5,42,1.83329,11,-0.3091,0,-4.2368,20,0.63586,11,-0.6976
ENSG00000060982,BCAT1,34,0.14201,12,-1.4619,67,1.21266,25,-0.3557,33,0.17010
ENSG00000205707,ETFRF1,2,-4.5881,92,1.17867,7,-2.8584,50,0.05557,48,-0.0219
ENSG00000133703,KRAS,42,-0.3744,27,-1.0990,31,-0.8135,38,-0.5382,70,1.03328
ENSG00000246695,RASSF8-AS1,68,2.56423,15,-0.0351,11,-0.4544,15,-0.1071,9,-1.3271
ENSG00000123094,RASSF8,99,2.59944,38,0.94841,0,-5.0343,22,-0.0324,10,-1.7979
ENSG00000123095,BHLHE41,2,-4.6382,153,2.26823,25,-1.0366,52,0.07383,31,-1.2435
ENSG00000123096,SSPN,2,-3.7223,120,3.59842,11,-1.2909,22,-0.2849,7,-2.8031
ENSG00000123104,ITPR2,75,1.92190,51,1.40355,26,0.11722,26,0.12901,8,-2.3475
ENSG00000064102,INTS13,2,-2.1185,25,2.12051,0,-3.6544,7,-0.1996,6,-0.8291
ENSG00000111790,FGFR1OP2,2,-5.0530,45,-0.6437,18,-1.9429,63,-0.1099,91,1.19686
ENSG00000064115,TM7SF3,89,0.74891,68,0.34821,35,-0.6869,36,-0.7271,56,0.01491
ENSG00000152944,MED21,2,-3.4117,23,0.15149,10,-1.1508,20,-0.0689,25,0.60965
ENSG00000211455,STK38L,53,1.75138,10,-0.8646,0,-4.7398,17,-0.0956,18,0.01822
ENSG00000110841,PPFIBP1,2,-3.9836,18,-0.9149,0,-5.5303,27,-0.2866,46,1.56426
ENSG00000061794,MRPS35,2,-4.7298,37,-0.5988,49,-0.1253,31,-0.8681,72,1.19886
ENSG00000087448,KLHL42,97,0.34356,52,-0.6640,17,-2.2799,49,-0.7494,99,0.91156
ENSG00000087494,PTHLH,132,2.54971,2,-4.0782,0,-5.4739,9,-1.8511,35,0.43250
ENSG00000123106,CCDC91,115,0.66737,50,-0.6771,95,0.36053,73,-0.0503,75,-0.0200
ENSG00000064763,FAR2,34,0.84193,4,-2.5232,0,-4.8849,16,-0.3252,27,1.06823
ENSG00000087502,ERGIC2,2,-4.6049,72,0.68345,16,-1.7023,38,-0.4077,57,0.51508
ENSG00000133687,TMTC1,60,0.35203,7,-2.9325,150,1.91465,21,-1.3064,51,0.20220
ENSG00000133704,IPO8,2,-3.0077,25,0.80957,8,-1.0676,21,0.44232,15,-0.1546
ENSG00000110888,CAPRIN2,40,0.15607,12,-1.7062,31,-0.2338,29,-0.3519,45,0.80833
ENSG00000170456,DENND5B,2,-4.2874,24,-0.7737,47,0.27611,33,-0.2845,49,0.85235
ENSG00000151743,AMN1,95,0.70693,27,-1.2976,114,0.99876,44,-0.5484,63,0.11420
ENSG00000151746,BICD1,2,-3.8626,18,-0.7784,65,1.29170,24,-0.2990,32,0.36416
ENSG00000139132,FGD4,2,-3.2487,33,1.00231,13,-0.5383,20,0.08395,18,-0.1733
ENSG00000087470,DNM1L,71,-0.9423,73,-0.9557,58,-1.2472,98,-0.4938,178,1.17232
ENSG00000139131,YARS2,2,-2.8898,4,-1.8498,35,1.39217,9,-0.7599,18,0.76315
ENSG00000139117,CPNE8,2,-2.5173,16,0.63029,7,-0.7141,11,-0.0246,12,0.16104
ENSG00000139116,KIF21A,2,-6.2947,92,-0.8955,224,0.54544,128,-0.3556,199,0.84557
ENSG00000173208,ABCD2,2,-2.6934,7,-0.9910,19,0.58950,13,-0.0025,15,0.59787
ENSG00000151229,SLC2A13,49,-0.9072,11,-3.1627,72,-0.3438,41,-1.2377,134,1.81729
ENSG00000018236,CNTN1,5,-6.1433,241,-0.6079,329,-0.0852,191,-0.9743,474,1.24722
ENSG00000015153,YAF2,2,-4.8334,83,0.64530,28,-1.0667,48,-0.3123,65,0.42105
ENSG00000134283,PPHLN1,2,-4.2225,30,-0.3529,6,-2.6375,44,0.27663,47,0.84672
ENSG00000139168,ZCRB1,35,-1.8384,202,0.96992,85,-0.4974,134,0.21944,106,-0.3137
ENSG00000139174,PRICKLE1,2,-4.0605,2,-3.8630,47,0.54803,35,0.06775,44,1.09766
ENSG00000129317,PUS7L,2,-2.3207,7,-0.5601,1,-3.4026,12,0.33455,12,0.86167
ENSG00000151239,TWF1,2,-3.9958,55,0.96128,52,0.76692,32,-0.0196,27,-0.4707
ENSG00000184613,NELL2,145,-1.2261,43,-3.1326,109,-1.6570,158,-1.1667,511,2.22025
ENSG00000273015,AC008124.1,2,-2.6312,30,1.71288,10,-0.2933,10,-0.3006,9,-0.6822
ENSG00000139218,SCAF11,2,-4.2073,66,1.03875,73,1.08847,37,0.00376,29,-0.6949
ENSG00000111371,SLC38A1,140,0.44151,102,-0.0610,163,0.68350,60,-0.9139,107,0.03144
ENSG00000134294,SLC38A2,113,-0.0230,184,0.84992,106,-0.1153,91,-0.3902,103,-0.3140
ENSG00000005175,RPAP3,2,-3.4167,16,-0.4774,37,0.85187,17,-0.4092,25,0.51818
ENSG00000079337,RAPGEF3,7,-1.2518,41,1.68067,0,-4.3558,32,1.19450,9,-1.4444
ENSG00000211584,SLC48A1,92,-0.2587,284,1.87447,13,-3.1255,94,-0.2391,79,-0.8559
ENSG00000134291,TMEM106C,2,-4.4416,15,-1.6877,120,1.66515,28,-0.6996,52,0.56424
ENSG00000152556,PFKM,89,-0.8003,81,-0.9991,97,-0.6744,121,-0.3631,195,0.98277
ENSG00000177981,ASB8,80,0.74664,48,-0.0914,53,0.09403,45,-0.1784,48,-0.1563
ENSG00000177875,CCDC184,2,-4.4744,13,-1.9009,81,0.95104,31,-0.5890,58,1.02244
ENSG00000139620,KANSL2,2,-2.3316,9,-0.1283,0,-3.8869,12,0.30155,12,0.68615
ENSG00000174233,ADCY6,2,-2.4993,4,-1.6705,5,-1.1134,10,-0.1827,16,1.41137
ENSG00000167535,CACNB3,43,-0.2707,3,-4.0764,37,-0.4912,53,0.05392,68,1.06927
ENSG00000174243,DDX23,2,-3.8819,40,0.51503,26,-0.1683,27,-0.1190,32,0.21783
ENSG00000172602,RND1,2,-3.8817,7,-2.1525,1,-4.8767,20,-0.6074,47,2.23143
ENSG00000134287,ARF3,352,-0.1849,178,-1.2943,324,-0.3142,323,-0.3470,498,0.83081
ENSG00000169884,WNT10B,2,-3.2832,2,-2.9420,0,-4.6098,15,-0.4148,31,2.22413
ENSG00000181418,DDN,78,-0.9253,35,-2.2074,121,-0.2655,195,0.53436,173,0.65055
ENSG00000181929,PRKAG1,44,0.26616,26,-0.5790,67,0.94401,32,-0.2453,36,-0.0533
ENSG00000167548,KMT2D,2,-3.0375,5,-1.7911,18,0.17653,17,0.02302,21,0.98649
ENSG00000123416,TUBA1B,1327,-0.8340,912,-1.4760,2307,0.01374,1947,-0.2703,2911,0.90093
ENSG00000167552,TUBA1A,937,-0.8481,2137,0.47438,1642,0.01158,983,-0.8293,1767,0.26563
ENSG00000123352,SPATS2,2,-4.2569,5,-2.9680,32,-0.2851,27,-0.5626,57,1.77158
ENSG00000135519,KCNH3,2,-4.9601,17,-2.0332,17,-1.9147,77,0.36792,87,1.31021
ENSG00000187778,MCRS1,2,-4.0934,26,-0.4473,43,0.36481,37,0.13262,39,0.44957
ENSG00000110844,PRPF40B,2,-3.0025,10,-0.7731,12,-0.4399,16,0.05228,20,0.84558
ENSG00000139644,TMBIM6,94,-1.8060,684,1.47873,288,-0.1295,306,-0.0338,243,-0.6951
ENSG00000135472,FAIM2,97,-2.0211,254,-0.6350,345,-0.1223,261,-0.5910,482,0.97437
ENSG00000110881,ASIC1,2,-3.5900,30,0.37558,27,0.18859,25,0.09751,25,0.08273
ENSG00000066117,SMARCD1,24,0.17465,15,-0.6194,28,0.43705,17,-0.3916,23,0.27353
ENSG00000167588,GPD1,2,-3.6862,74,2.08101,64,1.48913,16,-0.7334,13,-1.6528
ENSG00000178449,COX14,212,0.24899,156,-0.2502,198,0.13526,144,-0.3807,192,0.18964
ENSG00000139624,CERS5,2,-2.9964,19,0.27561,11,-0.5541,12,-0.4192,19,0.58192
ENSG00000161813,LARP4,2,-3.2178,28,0.73699,4,-2.0374,13,-0.5170,22,0.52031
ENSG00000066084,DIP2B,2,-4.7226,146,2.00431,37,-0.5701,28,-1.0159,43,-0.5736
ENSG00000185432,METTL7A,137,0.14633,330,1.91334,44,-1.5847,193,0.78216,56,-1.8550
ENSG00000110911,SLC11A2,2,-4.1562,79,1.49712,3,-3.4516,25,-0.5852,36,0.01203
ENSG00000050426,LETMD1,2,-4.3187,28,-0.5790,30,-0.4368,36,-0.1834,52,0.94091
ENSG00000110925,CSRNP2,2,-4.0823,15,-1.2443,3,-3.3772,33,-0.0598,49,1.49938
ENSG00000135457,TFCP2,2,-4.0381,31,-0.1219,112,2.06350,22,-0.6245,30,-0.2919
ENSG00000184271,POU6F1,2,-3.3041,8,-1.4394,26,0.43931,18,-0.1516,25,0.90924
ENSG00000183283,DAZAP2,136,-0.0807,290,1.31605,110,-0.4116,129,-0.1698,111,-0.7043
ENSG00000050438,SLC4A8,48,-0.0770,25,-1.1363,35,-0.5485,39,-0.4240,63,0.84617
ENSG00000196876,SCN8A,2,-5.3823,6,-3.8515,54,-0.6838,70,-0.3167,127,1.85897
ENSG00000135503,ACVR1B,59,0.33085,16,-1.6992,5,-3.2632,36,-0.4513,64,1.18438
ENSG00000161835,GRASP,50,-0.1787,8,-2.8895,3,-4.1966,44,-0.3945,81,1.61576
ENSG00000123358,NR4A1,53,1.26063,9,-1.5960,1,-3.9578,21,-0.2590,29,0.60521
ENSG00000123395,ATG101,2,-3.7711,18,-0.6697,21,-0.3897,24,-0.2176,35,0.97499
ENSG00000063046,EIF4B,143,0.08931,165,0.34508,152,0.18334,144,0.10433,121,-0.3320
ENSG00000257337,AC068888.1,2,-2.1677,30,2.45283,0,-3.7271,13,0.66060,4,-1.7810
ENSG00000111077,TNS2,2,-2.7111,39,2.17404,2,-2.6869,28,1.42707,4,-2.2625
ENSG00000167778,SPRYD3,199,0.06369,80,-1.3929,214,0.17889,154,-0.3588,229,0.63756
ENSG00000167779,IGFBP6,25,-0.7935,15,-1.6617,115,1.64928,32,-0.4484,45,0.21363
ENSG00000139631,CSAD,2,-3.0022,25,0.66232,32,1.03739,14,-0.3404,15,-0.2534
ENSG00000182544,MFSD5,41,0.50810,20,-0.6883,51,0.85435,17,-0.8947,32,0.19978
ENSG00000123349,PFDN5,174,-1.3743,630,0.67004,475,0.15181,567,0.47862,367,-0.4676
ENSG00000139637,C12orf10,143,0.95866,40,-1.1083,73,-0.1196,65,-0.3188,85,0.26926
ENSG00000094914,AAAS,39,1.67156,21,0.66252,18,0.35081,11,-0.3728,9,-1.1309
ENSG00000205352,PRR13,64,-0.3946,106,0.43365,58,-0.5438,78,-0.0987,83,0.03226
ENSG00000197111,PCBP2,293,-0.0697,317,0.05787,234,-0.4147,288,-0.1045,321,0.14792
ENSG00000139625,MAP3K12,2,-3.8253,22,-0.4171,22,-0.3903,25,-0.1911,36,0.84621
ENSG00000170653,ATF7,2,-2.2361,28,2.17098,0,-3.7948,11,0.26099,6,-1.1308
ENSG00000135390,ATP5MC2,124,-1.1073,461,1.07680,74,-1.8689,280,0.15272,235,-0.2505
ENSG00000012822,CALCOCO1,46,0.00013,37,-0.3785,48,0.05714,36,-0.4125,51,0.36504
ENSG00000123415,SMUG1,2,-3.4517,21,-0.0638,3,-2.6679,26,0.29442,26,0.66433
ENSG00000094916,CBX5,2,-5.4480,118,0.51913,142,0.76438,113,0.42858,77,-0.3911
ENSG00000135486,HNRNPA1,167,-0.7425,412,0.74789,207,-0.4164,308,0.22202,244,-0.3095
ENSG00000111481,COPZ1,169,1.34798,72,-0.0414,16,-2.2924,64,-0.2522,72,-0.0740
ENSG00000161642,ZNF385A,2,-3.9564,69,1.01182,43,0.12376,61,0.77318,29,-0.7708
ENSG00000123360,PDE1B,2,-4.2378,9,-2.1538,19,-1.0021,23,-0.7848,58,1.97456
ENSG00000135447,PPP1R1A,2,-5.4000,63,-0.4975,85,0.00522,78,-0.1542,105,0.77537
ENSG00000135426,TESPA1,103,1.72760,3,-3.5584,3,-3.3301,22,-0.8278,45,0.78224
ENSG00000135424,ITGA7,2,-3.2978,57,2.13550,2,-2.8822,22,0.23237,13,-1.0504
ENSG00000135441,BLOC1S1,319,0.29682,420,0.82936,351,0.44941,249,-0.0986,204,-0.7139
ENSG00000135404,CD63,11,-4.8155,600,1.28011,519,0.87263,331,0.16330,217,-0.8726
ENSG00000135414,GDF11,2,-3.1251,31,1.03184,0,-4.6761,21,0.32378,17,-0.0438
ENSG00000205323,SARNP,56,-0.5143,97,0.36217,76,-0.0506,58,-0.4991,83,0.16659
ENSG00000123353,ORMDL2,2,-3.0628,32,1.21265,48,1.75144,10,-0.8618,12,-0.9065
ENSG00000135392,DNAJC14,4,-2.2682,13,-0.5627,30,0.81579,14,-0.3936,21,0.50777
ENSG00000170473,PYM1,2,-3.4290,14,-0.6806,72,2.04355,21,-0.0614,19,-0.3011
ENSG00000111540,RAB5B,93,-0.3362,184,0.81851,58,-1.0534,100,-0.2545,113,-0.0812
ENSG00000139531,SUOX,2,-3.2068,21,0.22342,21,0.17521,18,0.01143,20,0.21411
ENSG00000197728,RPS26,277,-0.7623,526,0.24927,406,-0.1780,430,-0.0956,475,0.13404
ENSG00000065361,ERBB3,2,-4.3200,168,3.27362,26,-0.6778,28,-0.5969,15,-2.2083
ENSG00000170515,PA2G4,2,-5.3740,76,-0.2235,129,0.63061,81,-0.1157,97,0.39443
ENSG00000229117,RPL41,2019,-0.3272,3424,0.55913,2011,-0.3330,3304,0.49412,2132,-0.4508
ENSG00000139641,ESYT1,2,-3.2954,16,-0.3403,3,-2.8247,13,-0.6238,27,1.35372
ENSG00000196465,MYL6B,81,-1.3646,143,-0.5603,254,0.36953,233,0.25673,217,0.26243
ENSG00000092841,MYL6,493,-0.0025,708,0.63656,626,0.37327,450,-0.1580,427,-0.4230
ENSG00000139613,SMARCC2,2,-4.5707,51,-0.0944,146,1.65875,55,0.04010,48,-0.3079
ENSG00000181852,RNF41,2,-4.6672,25,-1.1234,24,-1.1404,45,-0.2285,71,1.35449
ENSG00000139579,NABP2,151,1.39543,47,-0.5309,68,0.08355,52,-0.3435,60,-0.2111
ENSG00000139645,ANKRD52,2,-2.9157,15,-0.0035,8,-1.0027,13,-0.2802,19,0.76942
ENSG00000135469,COQ10A,2,-2.3664,4,-1.2979,0,-3.9229,11,0.18315,14,1.27667
ENSG00000062485,CS,57,-0.6452,40,-1.2351,98,0.18912,62,-0.5584,110,0.87213
ENSG00000257727,CNPY2,2,-5.6733,136,0.48359,145,0.53751,78,-0.4628,109,0.19147
ENSG00000135473,PAN2,2,-2.1749,18,1.30494,0,-3.4188,9,0.11013,8,-0.2216
ENSG00000170581,STAT2,96,1.23159,59,0.48022,28,-0.7327,37,-0.3107,38,-0.4628
ENSG00000135423,GLS2,38,0.59114,0,-7.3166,2,-3.3910,20,-0.4591,38,1.46152
ENSG00000076108,BAZ2A,2,-3.3704,43,1.33306,8,-1.2977,21,0.03507,19,-0.2915
ENSG00000110955,ATP5F1B,680,-0.1761,426,-0.9497,820,0.11460,581,-0.4510,913,0.63995
ENSG00000110958,PTGES3,184,-0.6497,370,0.48326,253,-0.1618,193,-0.6215,298,0.19538
ENSG00000196531,NACA,586,0.19662,767,0.70013,421,-0.3192,571,0.17105,434,-0.4987
ENSG00000025423,HSD17B6,2,-2.8608,20,0.54656,37,1.52729,29,1.26877,7,-1.5813
ENSG00000166863,TAC3,2,-6.2768,4,-5.4570,1953,8.06891,12,-3.8397,7,-5.5053
ENSG00000166886,NAB2,48,0.48692,14,-1.4080,45,0.39091,23,-0.6470,41,0.53783
ENSG00000166888,STAT6,2,-2.5451,3,-2.1317,5,-1.2889,12,0.05635,16,1.39436
ENSG00000123384,LRP1,210,0.38350,191,0.25679,165,0.01025,171,0.07272,148,-0.3059
ENSG00000182199,SHMT2,2,-3.5151,24,0.11641,34,0.64538,13,-0.8597,26,0.49451
ENSG00000185633,NDUFA4L2,39,1.38752,29,1.03730,0,-4.5971,39,1.64583,5,-2.3791
ENSG00000179912,R3HDM2,2,-4.5642,45,-0.1045,7,-2.8137,64,0.51123,56,0.57227
ENSG00000166986,MARS,71,-0.0925,26,-1.7036,166,1.27946,43,-0.8990,87,0.46892
ENSG00000175197,DDIT3,54,0.37687,59,0.55584,58,0.47074,35,-0.3391,37,-0.4406
ENSG00000175203,DCTN2,82,-1.2317,134,-0.5313,203,0.15261,142,-0.4301,222,0.67269
ENSG00000155980,KIF5A,86,-1.4829,123,-1.0038,163,-0.5137,268,0.28017,276,0.68287
ENSG00000166908,PIP4K2C,2,-4.6589,25,-1.1597,70,0.50124,25,-1.1661,71,1.29411
ENSG00000178498,DTX3,3,-4.5347,36,-1.0359,121,0.91814,74,0.14531,77,0.43204
ENSG00000240771,ARHGEF25,41,0.09721,3,-3.7936,3,-3.5371,35,-0.1395,54,1.41233
ENSG00000135454,B4GALNT1,4,-4.1834,10,-3.0908,77,-0.0165,45,-0.8852,118,1.85843
ENSG00000135506,OS9,52,-0.9128,90,-0.0778,187,1.10360,80,-0.2728,93,-0.0607
ENSG00000135439,AGAP2,5,-3.9111,23,-1.8241,20,-1.9374,135,1.07405,90,0.65509
ENSG00000135452,TSPAN31,5,-2.7327,57,0.99652,31,-0.0851,25,-0.4672,32,-0.0354
ENSG00000135446,CDK4,2,-3.3145,42,1.41053,12,-0.7127,17,-0.2672,18,-0.3019
ENSG00000139266,MARCH9,2,-3.3637,14,-0.6399,13,-0.6746,20,-0.0438,26,0.91805
ENSG00000123297,TSFM,49,0.65986,24,-0.4723,14,-1.2602,22,-0.6226,38,0.53646
ENSG00000175215,CTDSP2,2,-4.0553,71,1.33857,9,-1.9076,40,0.23254,31,-0.3246
ENSG00000257698,GIHCG,2,-4.1825,44,0.31948,54,0.61539,46,0.41528,34,-0.2100
ENSG00000198673,TAFA2,44,-0.1726,1,-4.9342,5,-3.3129,23,-1.2015,77,2.20959
ENSG00000135655,USP15,2,-3.6629,12,-1.1525,16,-0.6677,19,-0.4818,36,1.38437
ENSG00000061987,MON2,2,-4.1212,59,0.94084,52,0.62342,29,-0.2815,32,-0.2649
ENSG00000111110,PPM1H,2,-3.9016,36,0.30648,6,-2.2901,17,-0.8953,39,1.03509
ENSG00000118600,RXYLT1,20,0.28640,20,0.30408,10,-0.7690,9,-0.9289,19,0.30639
ENSG00000184575,XPOT,67,0.35937,38,-0.5616,92,0.86263,38,-0.5563,55,0.07949
ENSG00000183735,TBK1,50,1.00018,19,-0.5536,1,-4.7820,16,-0.7808,32,0.65922
ENSG00000135677,GNS,2,-3.5830,33,0.57953,25,0.03795,23,-0.0881,25,0.09378
ENSG00000111490,TBC1D30,2,-2.8611,0,-4.6185,10,-0.4736,9,-0.6853,22,1.99597
ENSG00000156076,WIF1,2,-4.3887,0,-7.5081,20,-1.0822,72,0.97065,54,0.96217
ENSG00000174106,LEMD3,38,0.11217,29,-0.3278,29,-0.2988,25,-0.5951,41,0.48369
ENSG00000139233,LLPH,68,1.10726,42,0.35816,26,-0.4266,30,-0.2247,29,-0.4202
ENSG00000155957,TMBIM4,2,-4.8138,122,1.43312,54,-0.0818,52,-0.1293,47,-0.4989
ENSG00000111530,CAND1,123,-0.0398,61,-1.1834,250,1.09810,82,-0.7111,141,0.35986
ENSG00000127334,DYRK2,2,-2.9733,11,-0.5106,0,-4.5254,9,-0.8134,23,1.59484
ENSG00000127314,RAP1B,2,-4.6079,77,0.81085,77,0.70800,41,-0.3095,46,-0.1818
ENSG00000175782,SLC35E3,2,-3.5272,22,-0.0410,54,1.36879,16,-0.5394,24,0.09250
ENSG00000135679,MDM2,152,2.32608,33,-0.3004,22,-0.8761,25,-0.7481,32,-0.5964
ENSG00000135678,CPM,2,-2.4811,56,4.16058,0,-4.0372,8,-0.5033,2,-3.3642
ENSG00000111605,CPSF6,108,1.14771,40,-0.4584,29,-0.8975,48,-0.1557,53,0.03308
ENSG00000127337,YEATS4,120,2.81680,17,-0.6271,37,0.64551,12,-1.1391,15,-1.2235
ENSG00000166225,FRS2,2,-3.3205,40,1.25101,18,-0.1556,23,0.25083,16,-0.5573
ENSG00000166226,CCT2,54,-1.3655,104,-0.4084,225,0.85103,87,-0.6867,152,0.45956
ENSG00000127328,RAB3IP,47,0.28849,56,0.65032,44,0.19636,35,-0.1781,33,-0.4537
ENSG00000111596,CNOT2,90,1.60886,45,0.47549,12,-1.5104,24,-0.5683,29,-0.4658
ENSG00000135643,KCNMB4,2,-6.0708,233,0.82919,110,-0.4390,113,-0.4331,158,0.23149
ENSG00000153233,PTPRR,44,-0.2363,6,-3.2087,17,-1.6388,33,-0.7190,76,1.68143
ENSG00000133858,ZFC3H1,48,1.71778,18,0.12209,2,-2.9658,18,0.13169,14,-0.5526
ENSG00000173451,THAP2,2,-2.3180,21,1.43665,0,-3.8636,7,-0.5404,10,-0.0089
ENSG00000139291,TMEM19,2,-3.9626,35,0.20203,42,0.44970,21,-0.6186,36,0.44511
ENSG00000080371,RAB21,2,-5.2996,119,0.71520,94,0.26499,65,-0.3354,81,0.07319
ENSG00000121749,TBC1D15,2,-3.9939,50,0.80458,28,-0.2143,27,-0.2841,33,0.10704
ENSG00000072657,TRHDE,2,-4.4426,0,-5.9140,299,3.71206,12,-2.0233,35,-0.6386
ENSG00000253719,ATXN7L3B,140,0.02872,107,-0.4148,174,0.37260,109,-0.3894,149,0.25726
ENSG00000166006,KCNC2,22,-2.2540,19,-2.5635,259,1.55442,56,-0.9450,126,0.79975
ENSG00000139278,GLIPR1,2,-2.7182,22,0.94284,3,-2.1511,13,-0.0465,14,0.12784
ENSG00000111615,KRR1,2,-4.0311,37,0.21207,1,-4.4503,33,0.01206,40,0.74885
ENSG00000139289,PHLDA1,2,-3.9639,44,0.61014,64,1.15691,32,0.03164,27,-0.4303
ENSG00000187109,NAP1L1,417,0.60998,367,0.44681,130,-1.1873,234,-0.3264,278,-0.0686
ENSG00000179941,BBS10,2,-2.5783,13,0.15303,15,0.41087,12,0.06814,12,0.11519
ENSG00000091039,OSBPL8,2,-5.1304,50,-0.5663,192,1.65949,48,-0.6378,75,0.21518
ENSG00000186908,ZDHHC17,6,-3.3029,53,-0.1126,54,-0.0923,31,-1.0016,73,0.94493
ENSG00000175183,CSRP2,2,-3.0740,37,1.49836,21,0.32521,21,0.35431,11,-1.0043
ENSG00000067798,NAV3,2,-4.2876,38,-0.0516,76,1.07372,36,-0.1237,40,0.09202
ENSG00000067715,SYT1,672,-0.9668,144,-3.3452,1008,-0.3508,717,-0.9264,1861,1.71429
ENSG00000177425,PAWR,2,-2.8031,23,0.93615,80,3.20896,9,-0.5959,4,-2.3377
ENSG00000058272,PPP1R12A,2,-5.0595,45,-0.6390,41,-0.7473,69,0.05237,86,0.91199
ENSG00000111052,LIN7A,2,-3.1630,4,-2.1822,12,-0.5768,14,-0.4738,27,1.63399
ENSG00000139220,PPFIA2,170,0.20569,72,-1.1749,135,-0.1585,68,-1.2637,194,0.98583
ENSG00000133773,CCDC59,2,-3.2036,23,0.36646,0,-4.7490,26,0.59999,20,0.25519
ENSG00000179104,TMTC2,2,-2.6262,49,3.03971,1,-3.1932,12,-0.0508,5,-1.9727
ENSG00000072041,SLC6A15,2,-4.6977,6,-3.1959,51,-0.0491,27,-1.0329,80,1.97699
ENSG00000182050,MGAT4C,2,-2.5741,35,2.17707,0,-3.7748,9,-0.4619,9,-0.7337
ENSG00000133641,C12orf29,2,-3.8247,24,-0.2411,21,-0.4534,21,-0.4797,36,0.91930
ENSG00000198707,CEP290,2,-3.1845,24,0.51803,1,-3.7591,28,0.79034,18,0.00309
ENSG00000139324,TMTC3,2,-3.2552,18,-0.0563,0,-4.7302,11,-0.8055,26,1.32560
ENSG00000049130,KITLG,44,0.57397,17,-0.9328,27,-0.2019,16,-1.0117,37,0.68604
ENSG00000139318,DUSP6,50,-0.0940,21,-1.4380,40,-0.4358,32,-0.8385,70,1.10018
