Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8
ENSG00000164978,NUDT2,38,-0.3417,54,0.26608,47,0.12541
ENSG00000164976,MYORG,69,0.98192,47,0.12074,32,-0.9186
ENSG00000164972,C9orf24,53,0.03946,57,0.15653,50,-0.1069
ENSG00000164970,FAM219A,50,-0.5837,80,0.24670,74,0.30513
ENSG00000168913,ENHO,937,0.89480,630,0.04762,479,-0.8021
ENSG00000122756,CNTFR,93,1.09987,48,-0.2290,42,-0.8834
ENSG00000164967,RPP25L,29,-0.0456,58,1.14651,24,-0.6468
ENSG00000137100,DCTN3,191,-0.1590,305,0.64988,195,-0.2297
ENSG00000147955,SIGMAR1,36,-0.2529,29,-0.5421,45,0.43140
ENSG00000213930,GALT,24,0.48736,16,-0.2717,17,-0.2966
ENSG00000137070,IL11RA,15,1.08415,7,-0.4429,7,-0.7899
ENSG00000187186,AL162231.1,110,0.28753,85,-0.1883,91,-0.1556
ENSG00000122733,PHF24,88,-0.5044,85,-0.4890,133,0.60671
ENSG00000137094,DNAJB5,19,-0.3597,18,-0.3750,25,0.44831
ENSG00000165280,VCP,113,-0.3459,88,-0.6964,156,0.56331
ENSG00000165283,STOML2,71,-0.4275,91,0.01748,97,0.31782
ENSG00000005238,FAM214B,33,0.24010,23,-0.3991,29,-0.0320
ENSG00000198722,UNC13B,20,-0.5697,19,-0.6039,33,0.70300
ENSG00000198853,RUSC2,63,-0.6528,89,-0.0269,102,0.49992
ENSG00000107140,TESK1,42,-0.3792,59,0.23234,53,0.17070
ENSG00000159884,CCDC107,35,-0.4718,36,-0.4038,52,0.54622
ENSG00000198467,TPM2,37,1.67568,11,-0.6927,11,-1.3034
ENSG00000137076,TLN1,42,1.48929,14,-0.6607,15,-1.1218
ENSG00000107175,CREB3,48,-0.4660,56,-0.1461,68,0.42586
ENSG00000070610,GBA2,42,-0.8007,91,0.57012,69,0.24836
ENSG00000107185,RGP1,12,0.00826,10,-0.3563,13,0.14682
ENSG00000159899,NPR2,12,0.18121,13,0.25545,10,-0.2711
ENSG00000137133,HINT2,80,0.43513,56,-0.2052,59,-0.2767
ENSG00000137103,TMEM8B,66,0.07092,59,-0.1086,63,-0.0081
ENSG00000122705,CLTA,192,-0.4157,282,0.26661,251,0.17793
ENSG00000159921,GNE,10,-0.5764,14,-0.0615,16,0.46412
ENSG00000137075,RNF38,39,-0.2645,43,-0.0768,47,0.24253
ENSG00000281649,EBLN3P,34,-0.4018,31,-0.4683,47,0.51954
ENSG00000137106,GRHPR,113,0.39484,71,-0.4218,88,-0.1584
ENSG00000137054,POLR1E,8,-0.6022,13,0.16916,12,0.36084
ENSG00000147912,FBXO10,9,-0.3678,19,0.87096,11,-0.2263
ENSG00000175768,TOMM5,154,-0.2342,217,0.36897,174,-0.0095
ENSG00000107371,EXOSC3,13,-0.3239,10,-0.6437,17,0.52637
ENSG00000122741,DCAF10,15,-0.2428,7,-1.4521,21,0.70239
ENSG00000283886,BX664615.2,11,-0.7125,19,0.17211,19,0.43311
ENSG00000276462,BX255923.2,5,-1.9553,11,-0.6316,22,1.61738
ENSG00000154529,CNTNAP3B,18,-0.1178,31,0.80477,17,-0.3580
ENSG00000231527,FAM27C,28,-0.1995,30,-0.0433,32,0.17693
ENSG00000147996,CBWD5,10,-1.0487,14,-0.4412,22,0.97414
ENSG00000107242,PIP5K1B,17,-1.2193,92,1.76524,31,-0.4597
ENSG00000187866,FAM122A,18,-0.6835,36,0.56534,27,0.17916
ENSG00000165060,FXN,14,-0.0446,13,-0.1914,15,0.12179
ENSG00000119139,TJP2,40,3.61010,1,-3.4595,3,-2.8819
ENSG00000107282,APBA1,57,-0.1575,48,-0.4046,67,0.30112
ENSG00000188647,PTAR1,42,1.03634,20,-0.4125,20,-0.7541
ENSG00000119138,KLF9,41,-0.4874,36,-0.6349,62,0.65190
ENSG00000083067,TRPM3,21,1.62608,8,-0.3926,6,-1.3536
ENSG00000135048,CEMIP2,14,-0.7621,17,-0.4283,26,0.77030
ENSG00000107362,ABHD17B,26,0.31387,11,-1.0676,23,0.11338
ENSG00000119125,GDA,186,-0.4759,215,-0.1884,268,0.45311
ENSG00000107372,ZFAND5,224,-0.6048,239,-0.4338,362,0.65858
ENSG00000165092,ALDH1A1,17,0.65025,4,-1.4868,12,-0.1035
ENSG00000135046,ANXA1,19,0.12082,2,-3.1578,21,0.61286
ENSG00000198963,RORB,31,-0.0883,10,-1.8173,38,0.64245
ENSG00000135045,C9orf40,10,-0.9537,16,-0.2250,21,0.80415
ENSG00000156017,CARNMT1,12,-0.3885,13,-0.2306,17,0.40727
ENSG00000106733,NMRK1,18,-0.8984,30,0.00777,35,0.64508
ENSG00000134996,OSTF1,28,0.20153,23,-0.1557,25,-0.0962
ENSG00000135002,RFK,73,-0.8501,156,0.46456,128,0.34574
ENSG00000106772,PRUNE2,36,-0.9261,37,-0.7977,75,1.04582
ENSG00000197969,VPS13A,22,-0.5805,27,-0.2086,35,0.53877
ENSG00000156052,GNAQ,144,-0.3261,132,-0.4266,191,0.44370
ENSG00000148019,CEP78,18,0.29868,15,-0.0421,14,-0.2274
ENSG00000135069,PSAT1,236,2.01053,66,-0.7027,57,-1.6548
ENSG00000106829,TLE4,45,0.86488,33,0.18602,23,-0.8382
ENSG00000196781,TLE1,66,-0.0065,47,-0.5449,70,0.23070
ENSG00000172159,FRMD3,5,-1.3915,8,-0.4952,15,1.22058
ENSG00000148057,IDNK,28,0.17773,46,0.99053,21,-0.7074
ENSG00000135018,UBQLN1,86,-0.7661,127,-0.0559,151,0.59214
ENSG00000165113,GKAP1,22,0.60492,19,0.30656,13,-0.6594
ENSG00000165119,HNRNPK,339,-0.2894,306,-0.4125,436,0.40920
ENSG00000148053,NTRK2,816,0.97799,427,-0.3046,411,-0.7370
ENSG00000135049,AGTPBP1,22,-0.6984,19,-0.8563,39,0.89814
ENSG00000135040,NAA35,17,-0.1661,21,0.18487,19,0.03868
ENSG00000135052,GOLM1,128,0.03471,102,-0.3480,130,0.12168
ENSG00000135070,ISCA1,103,-0.4731,84,-0.7311,155,0.67699
ENSG00000196730,DAPK1,37,-0.6119,46,-0.1893,59,0.55206
ENSG00000135047,CTSL,55,-0.1493,53,-0.1759,63,0.19848
ENSG00000156345,CDK20,9,-1.7273,18,-0.5892,34,1.46851
ENSG00000106723,SPIN1,103,-1.0469,199,0.11574,215,0.67637
ENSG00000148082,SHC3,130,-0.0087,170,0.43631,123,-0.2169
ENSG00000123975,CKS2,8,-1.1100,13,-0.2228,18,0.90369
ENSG00000187742,SECISBP2,21,-0.3045,29,0.19389,26,0.13719
ENSG00000187764,SEMA4D,51,0.28275,20,-1.2457,46,0.18581
ENSG00000130222,GADD45G,24,1.04473,9,-0.7925,12,-0.6426
ENSG00000165023,DIRAS2,119,-0.5055,96,-0.7830,183,0.72147
ENSG00000148090,AUH,23,-0.6457,33,0.00808,36,0.47683
ENSG00000090054,SPTLC1,58,-0.2080,43,-0.6427,72,0.43242
ENSG00000196305,IARS,31,-1.2865,60,-0.1617,81,0.97824
ENSG00000198000,NOL8,11,0.23334,9,-0.1583,9,-0.1219
ENSG00000127080,IPPK,16,0.07224,7,-1.1282,17,0.34487
ENSG00000185963,BICD2,24,-0.4479,22,-0.4914,35,0.56448
ENSG00000288062,AL136981.3,6,-0.9724,7,-0.8349,14,1.09438
ENSG00000165233,CARD19,31,-0.0357,33,0.06762,32,-0.0036
ENSG00000131669,NINJ1,46,0.68958,37,0.19740,27,-0.6814
ENSG00000165238,WNK2,65,-0.2900,75,-0.0244,81,0.23683
ENSG00000188938,FAM120AOS,39,0.03878,27,-0.5362,40,0.18951
ENSG00000048828,FAM120A,42,-0.1700,37,-0.3747,50,0.29910
ENSG00000197724,PHF2,18,-0.2205,26,0.40013,20,-0.0371
ENSG00000148110,MFSD14B,46,0.40241,27,-0.5113,36,-0.1334
ENSG00000148120,AOPEP,20,0.37174,31,1.14073,12,-0.9733
ENSG00000185920,PTCH1,43,1.39298,12,-1.0551,17,-0.9167
ENSG00000182150,ERCC6L2,20,-0.2554,25,0.15960,24,0.11884
ENSG00000130956,HABP4,163,-0.1064,190,0.16742,172,0.00202
ENSG00000081377,CDC14B,20,0.25227,29,0.85767,14,-0.6782
ENSG00000196312,MFSD14C,16,-0.1449,15,-0.2286,18,0.21797
ENSG00000196116,TDRD7,12,0.04644,7,-0.8216,13,0.27906
ENSG00000136842,TMOD1,31,-0.7415,39,-0.2882,54,0.69095
ENSG00000136925,TSTD2,8,-0.3761,7,-0.5646,11,0.53782
ENSG00000136937,NCBP1,14,-0.4815,5,-1.9538,23,1.02023
ENSG00000136936,XPA,33,0.21393,23,-0.4352,30,0.00382
ENSG00000136938,ANP32B,86,1.62431,18,-1.3219,30,-1.0900
ENSG00000095380,NANS,21,-0.5479,32,0.16313,31,0.32689
ENSG00000136928,GABBR2,111,-1.3693,178,-0.5021,309,1.21039
ENSG00000119523,ALG2,11,-0.5818,10,-0.5916,17,0.70731
ENSG00000106803,SEC61B,174,0.12143,175,0.11181,157,-0.1510
ENSG00000119508,NR4A3,4,-1.7329,10,-0.0976,14,1.18388
ENSG00000136874,STX17,16,0.38971,9,-0.5337,12,-0.1145
ENSG00000023318,ERP44,15,-0.5774,19,-0.0951,23,0.48158
ENSG00000136891,TEX10,8,-0.6493,4,-1.4250,14,1.04080
ENSG00000066697,MSANTD3,11,-0.4147,17,0.29722,15,0.16018
ENSG00000241697,TMEFF1,59,-0.9399,73,-0.4898,121,0.92312
ENSG00000148123,PLPPR1,32,0.53138,20,-0.3553,23,-0.3043
ENSG00000136897,MRPL50,26,-0.4090,40,0.33594,34,0.13436
ENSG00000136870,ZNF189,11,-1.1832,19,-0.3009,28,0.99075
ENSG00000165152,TMEM246,63,-0.7774,69,-0.5414,117,0.83117
ENSG00000155827,RNF20,28,0.18029,19,-0.4247,25,0.02872
ENSG00000198785,GRIN3A,12,-1.5274,20,-0.6019,38,1.35805
ENSG00000136824,SMC2,12,0.36997,10,0.04663,9,-0.3283
ENSG00000136783,NIPSNAP3A,30,-0.1815,23,-0.5535,36,0.37803
ENSG00000165028,NIPSNAP3B,11,-0.0737,8,-0.5262,12,0.27958
ENSG00000070214,SLC44A1,88,1.07577,37,-0.5881,43,-0.7338
ENSG00000106701,FSD1L,16,-0.8420,23,-0.2048,31,0.71942
ENSG00000106692,FKTN,10,0.01799,12,0.34872,9,-0.1895
ENSG00000148143,ZNF462,19,0.84930,6,-1.0052,11,-0.3987
ENSG00000119318,RAD23B,83,-0.4925,78,-0.5338,125,0.61594
ENSG00000070061,ELP1,24,-0.6269,21,-0.7475,40,0.80263
ENSG00000119328,ABITRAM,19,0.07561,23,0.38678,17,-0.2555
ENSG00000119326,CTNNAL1,10,-0.0951,6,-0.9151,12,0.42913
ENSG00000106771,TMEM245,58,-0.5332,66,-0.2530,88,0.52509
ENSG00000260230,FRRS1L,96,-1.2258,182,-0.1016,235,0.90841
ENSG00000095203,EPB41L4B,38,-0.9734,83,0.37830,74,0.47351
ENSG00000070159,PTPN3,11,-1.3539,24,-0.1130,31,0.98966
ENSG00000157654,PALM2-AKAP2,39,-0.3904,57,0.26533,51,0.16071
ENSG00000136810,TXN,468,-0.2257,587,0.17502,540,0.08871
ENSG00000198121,LPAR1,54,2.74360,6,-1.7442,8,-2.1831
ENSG00000136813,ECPAS,53,-0.4442,62,-0.1496,75,0.41151
ENSG00000173258,ZNF483,141,-0.8744,189,-0.3209,274,0.79857
ENSG00000106853,PTGR1,26,-0.1995,30,0.07946,30,0.11745
ENSG00000242616,GNG10,146,-0.1504,172,0.13639,160,0.05147
ENSG00000148154,UGCG,23,-0.9223,28,-0.5325,47,0.93027
ENSG00000119314,PTBP3,16,-0.4510,9,-1.2055,25,0.81455
ENSG00000119471,HSDL2,43,1.01681,23,-0.2475,21,-0.7958
ENSG00000148153,INIP,24,-0.2103,19,-0.5362,30,0.39488
ENSG00000148158,SNX30,27,-0.5856,41,0.14638,41,0.36197
ENSG00000285447,ZNF883,10,-0.3635,30,1.50191,10,-0.7013
ENSG00000119321,FKBP15,13,0.04191,17,0.53680,11,-0.3136
ENSG00000136868,SLC31A1,15,0.51665,6,-1.0388,11,-0.0789
ENSG00000176386,CDC26,40,0.41475,32,-0.0361,30,-0.3299
ENSG00000136875,PRPF4,8,-0.9632,15,0.13860,16,0.61204
ENSG00000119431,HDHD3,16,-0.0936,32,1.16563,14,-0.6256
ENSG00000148218,ALAD,41,0.61855,13,-1.3255,29,-0.1064
ENSG00000148229,POLE3,33,-0.1250,54,0.75332,32,-0.3195
ENSG00000138835,RGS3,17,0.52021,9,-0.5650,12,-0.2207
ENSG00000136888,ATP6V1G1,172,-0.1927,201,0.08967,195,0.10719
ENSG00000157693,TMEM268,27,-0.6996,53,0.51366,42,0.22193
ENSG00000148219,ASTN2,31,0.14593,34,0.27240,27,-0.2511
ENSG00000119401,TRIM32,13,0.05710,8,-0.7893,13,0.25971
ENSG00000136869,TLR4,24,2.36018,4,-1.2301,4,-1.8818
ENSG00000078725,BRINP1,33,-0.9295,28,-1.0912,70,1.15905
ENSG00000136861,CDK5RAP2,15,0.75182,6,-0.8635,10,-0.3439
ENSG00000106780,MEGF9,54,-0.0987,39,-0.6014,62,0.32775
ENSG00000119402,FBXW2,30,-0.3477,28,-0.3921,40,0.44619
ENSG00000095261,PSMD5,10,-0.7766,5,-1.7872,21,1.23948
ENSG00000119403,PHF19,18,0.61948,20,0.76483,9,-0.9334
ENSG00000119396,RAB14,103,-0.4201,84,-0.6905,149,0.62020
ENSG00000148180,GSN,332,2.17973,86,-0.7544,70,-1.8224
ENSG00000148175,STOM,238,2.21330,65,-0.6397,48,-1.8992
ENSG00000136848,DAB2IP,53,-0.0442,69,0.38068,52,-0.1587
ENSG00000119421,NDUFA8,205,-0.0483,201,-0.0770,214,0.07405
ENSG00000106852,LHX6,19,-0.8629,82,1.77435,26,-0.6397
ENSG00000119446,RBM18,39,-0.0996,46,0.19760,41,-0.0186
ENSG00000148187,MRRF,10,-0.1184,14,0.40881,10,-0.1179
ENSG00000056586,RC3H2,38,-0.4830,46,-0.1046,55,0.41841
ENSG00000011454,RABGAP1,56,-0.2677,57,-0.2068,70,0.30450
ENSG00000165209,STRBP,24,-0.8107,31,-0.3187,44,0.75370
ENSG00000148204,CRB2,35,2.49868,3,-2.2073,6,-1.8460
ENSG00000119522,DENND1A,23,-0.4587,20,-0.6337,34,0.62917
ENSG00000106689,LHX2,123,0.54495,70,-0.4705,87,-0.2752
ENSG00000236668,AC006450.3,23,0.06981,26,0.25536,21,-0.1811
ENSG00000119408,NEK6,45,1.17718,11,-1.2584,21,-0.6570
ENSG00000136930,PSMB7,172,-0.2193,254,0.45701,190,-0.0705
ENSG00000136942,RPL35,1514,0.66989,1360,0.36786,870,-0.7496
ENSG00000136950,ARPC5L,112,-0.7509,228,0.49420,182,0.26625
ENSG00000136935,GOLGA1,12,-0.2287,22,0.79685,13,-0.2730
ENSG00000173611,SCAI,24,-1.1001,43,-0.0856,54,0.82331
ENSG00000119414,PPP6C,52,-0.4774,36,-1.0106,80,0.77673
ENSG00000136933,RABEPK,30,0.14524,29,0.09624,26,-0.1629
ENSG00000044574,HSPA5,123,-0.4307,105,-0.6217,177,0.60267
ENSG00000165219,GAPVD1,18,-0.6700,21,-0.3698,31,0.67787
ENSG00000119487,MAPKAP1,52,0.17046,52,0.14819,45,-0.2087
ENSG00000196814,MVB12B,34,0.29384,22,-0.4552,29,-0.0579
ENSG00000169155,ZBTB43,20,-0.1654,15,-0.5975,23,0.38119
ENSG00000136828,RALGPS1,22,-0.4590,30,0.09915,31,0.29864
ENSG00000136895,GARNL3,32,0.14955,30,0.05081,28,-0.1450
ENSG00000136856,SLC2A8,25,-0.1357,19,-0.4972,29,0.31955
ENSG00000197958,RPL12,1243,1.06913,778,0.05105,555,-0.9710
ENSG00000148356,LRSAM1,22,-0.5293,16,-0.8941,35,0.77950
ENSG00000136830,NIBAN2,16,0.47242,10,-0.3539,11,-0.2521
ENSG00000136854,STXBP1,311,-1.2127,473,-0.4316,770,1.07638
ENSG00000187024,PTRH1,18,-0.3329,24,0.23781,22,0.13438
ENSG00000160404,TOR2A,11,-0.0766,9,-0.3068,12,0.19621
ENSG00000095370,SH2D3C,11,-0.6513,17,0.17348,17,0.39162
ENSG00000136807,CDK9,28,-0.7036,42,-0.0202,48,0.53124
ENSG00000136877,FPGS,15,-0.1265,20,0.43661,15,-0.1275
ENSG00000106991,ENG,31,2.25611,3,-2.0703,7,-1.6119
ENSG00000106992,AK1,181,0.52169,155,0.17525,120,-0.5205
ENSG00000160408,ST6GALNAC6,163,0.28073,160,0.19896,129,-0.3250
ENSG00000136840,ST6GALNAC4,16,0.60626,4,-1.5930,12,-0.0419
ENSG00000136908,DPM2,61,-0.3691,53,-0.5308,84,0.51913
ENSG00000167106,FAM102A,74,0.13939,68,-0.0083,67,-0.1093
ENSG00000148339,SLC25A25,24,-0.2713,17,-0.7877,31,0.53502
ENSG00000148334,PTGES2,81,-0.5026,120,0.19517,114,0.27802
ENSG00000171159,C9orf16,696,-0.2590,1275,0.80389,744,-0.2563
ENSG00000148337,CIZ1,37,-0.0714,32,-0.3045,41,0.19106
ENSG00000106976,DNM1,467,-1.0443,764,-0.1530,1003,0.82511
ENSG00000167110,GOLGA2,40,-0.2552,48,0.06002,48,0.16926
ENSG00000175854,SWI5,47,1.17277,15,-0.9077,22,-0.7358
ENSG00000167112,TRUB2,46,-0.4225,33,-0.8674,67,0.68494
ENSG00000167113,COQ4,83,-0.1983,92,-0.0052,96,0.15791
ENSG00000167114,SLC27A4,30,-0.8357,62,0.42764,53,0.36014
ENSG00000167118,URM1,43,-0.0462,28,-0.6823,47,0.31233
ENSG00000167123,CERCAM,21,1.72128,5,-0.9727,6,-1.2707
ENSG00000119392,GLE1,7,-0.5365,5,-1.1135,12,0.85726
ENSG00000197694,SPTAN1,342,-0.5730,357,-0.4388,540,0.63714
ENSG00000119333,WDR34,24,0.06458,32,0.54774,21,-0.3376
ENSG00000119335,SET,195,-0.1816,237,0.16504,218,0.06066
ENSG00000160446,ZDHHC12,9,-0.0234,8,-0.3142,10,0.15598
ENSG00000160445,ZER1,121,-0.3182,94,-0.6719,162,0.53217
ENSG00000107021,TBC1D13,52,-0.0465,43,-0.3375,56,0.18430
ENSG00000167136,ENDOG,45,-0.2623,70,0.47605,52,-0.0504
ENSG00000198917,SPOUT1,21,0.62973,11,-0.6044,14,-0.3076
ENSG00000171097,KYAT1,10,0.10109,6,-0.8161,11,0.23018
ENSG00000136802,LRRC8A,157,1.29401,71,-0.3192,62,-1.0409
ENSG00000175287,PHYHD1,29,3.46284,2,-2.2587,2,-2.8771
ENSG00000175283,DOLK,14,0.17780,7,-1.0073,13,0.21892
ENSG00000095319,NUP188,11,-0.2911,5,-1.2544,15,0.69367
ENSG00000148341,SH3GLB2,183,-0.1695,170,-0.2636,213,0.25244
ENSG00000148343,MIGA2,22,-0.3695,17,-0.7058,31,0.58560
ENSG00000167130,DOLPP1,13,-0.1778,11,-0.4624,16,0.34029
ENSG00000095321,CRAT,42,-0.0130,76,1.01793,35,-0.5791
ENSG00000119383,PTPA,154,-0.2270,205,0.27966,175,0.03422
ENSG00000188483,IER5L,10,-0.8884,8,-1.0736,20,1.12161
ENSG00000148335,NTMT1,26,0.15427,19,-0.3120,24,0.00754
ENSG00000148331,ASB6,23,-0.1706,13,-0.9665,28,0.50884
ENSG00000136816,TOR1B,7,-0.7548,5,-1.0789,13,1.02019
ENSG00000136827,TOR1A,24,-1.0545,41,-0.1009,53,0.80348
ENSG00000136819,C9orf78,80,-0.2229,92,0.03097,94,0.15917
ENSG00000136878,USP20,28,-0.7247,59,0.59596,44,0.18520
ENSG00000187239,FNBP1,46,0.88747,36,0.28219,23,-0.9070
ENSG00000148358,GPR107,35,0.24955,34,0.20665,28,-0.3028
ENSG00000107130,NCS1,449,-0.1307,679,0.58365,454,-0.2102
ENSG00000130707,ASS1,28,-0.3368,44,0.46571,33,0.00868
ENSG00000107164,FUBP3,43,0.52209,39,0.23831,28,-0.5516
ENSG00000130713,EXOSC2,14,-0.4002,15,-0.2414,20,0.42103
ENSG00000097007,ABL1,25,0.13322,21,-0.1533,23,-0.0401
ENSG00000126878,AIF1L,63,2.39569,12,-1.1359,12,-1.9452
ENSG00000126883,NUP214,17,0.11783,18,0.14981,16,-0.1666
ENSG00000160539,PLPP7,9,-1.0310,14,-0.2527,20,0.86880
ENSG00000130723,PRRC2B,141,-0.3588,167,-0.0299,183,0.29094
ENSG00000130714,POMT1,28,-0.3401,24,-0.5352,38,0.49802
ENSG00000130717,UCK1,39,-0.0990,45,0.16301,41,-0.0015
ENSG00000107263,RAPGEF1,64,-0.0895,80,0.28350,66,-0.0713
ENSG00000160563,MED27,20,-0.6880,28,-0.1072,34,0.56518
ENSG00000196358,NTNG2,75,0.52758,50,-0.2462,52,-0.3423
ENSG00000107290,SETX,26,-0.1029,18,-0.6702,30,0.35555
ENSG00000125482,TTF1,15,0.84804,7,-0.5594,9,-0.5252
ENSG00000125484,GTF3C4,16,-0.4803,17,-0.3937,24,0.54832
ENSG00000165698,SPACA9,30,-0.2464,33,-0.0349,36,0.20891
ENSG00000165699,TSC1,22,-0.5712,30,-0.0303,34,0.44473
ENSG00000148308,GTF3C5,25,0.05925,17,-0.5747,25,0.18602
ENSG00000160271,RALGDS,61,0.33937,49,-0.0856,48,-0.2433
ENSG00000148296,SURF6,36,-0.1491,41,0.09768,40,0.06992
ENSG00000148297,MED22,24,0.36783,11,-0.9385,20,0.03003
ENSG00000148303,RPL7A,1295,0.45681,1231,0.29525,886,-0.5233
ENSG00000148290,SURF1,125,0.50681,92,-0.0860,87,-0.3892
ENSG00000148291,SURF2,44,-0.0315,60,0.48715,42,-0.2282
ENSG00000148248,SURF4,63,-0.1728,49,-0.5475,75,0.36880
ENSG00000148300,REXO4,18,-0.0553,9,-1.1491,20,0.46224
ENSG00000160326,SLC2A6,13,-1.3650,26,-0.1547,35,1.02001
ENSG00000197859,ADAMTSL2,11,-0.7060,9,-0.7997,19,0.88279
ENSG00000160293,VAV2,18,0.46459,33,1.47364,9,-1.3165
ENSG00000235106,BRD3OS,57,-0.1791,49,-0.3968,68,0.31533
ENSG00000169925,BRD3,47,0.27659,45,0.17558,37,-0.3101
ENSG00000196363,WDR5,33,-0.1141,20,-0.8479,38,0.42416
ENSG00000186350,RXRA,60,0.60778,41,-0.1266,39,-0.4624
ENSG00000130558,OLFM1,804,-1.3797,1577,-0.1883,2195,1.04766
ENSG00000196422,PPP1R26,31,0.15913,29,0.02053,27,-0.1388
ENSG00000160345,C9orf116,21,0.13703,27,0.57249,17,-0.4092
ENSG00000122140,MRPS2,34,-0.2766,42,0.09709,42,0.16664
ENSG00000107147,KCNT1,20,-0.8727,36,0.09453,38,0.58051
ENSG00000130559,CAMSAP1,36,-0.8786,41,-0.5723,71,0.91712
ENSG00000130560,UBAC1,57,-0.0175,67,0.24158,56,-0.1050
ENSG00000148411,NACC2,125,1.10138,76,0.02675,54,-0.9916
ENSG00000238227,TMEM250,41,-0.3684,32,-0.7227,57,0.59084
ENSG00000165661,QSOX2,10,-0.7181,7,-1.2260,19,1.03868
ENSG00000160360,GPSM1,46,-0.1214,35,-0.5479,53,0.32691
ENSG00000165684,SNAPC4,13,-0.6639,21,0.18814,20,0.39186
ENSG00000165689,ENTR1,12,-0.4646,18,0.19934,17,0.24919
ENSG00000165688,PMPCA,35,-0.3549,47,0.17329,45,0.18480
ENSG00000148384,INPP5E,20,-0.4128,17,-0.5627,28,0.56585
ENSG00000148396,SEC16A,33,-0.6126,19,-1.4025,58,1.00426
ENSG00000148400,NOTCH1,34,1.96751,9,-0.7225,8,-1.6021
ENSG00000172889,EGFL7,101,-0.0189,59,-0.8755,111,0.35196
ENSG00000169692,AGPAT2,15,-0.6452,11,-0.9927,27,0.90496
ENSG00000165716,DIPK1B,42,-0.8715,67,-0.0365,79,0.65173
ENSG00000233016,SNHG7,91,0.38558,69,-0.1356,70,-0.2620
ENSG00000177984,LCN15,5,-1.2471,6,-0.8989,13,1.31507
ENSG00000244187,TMEM141,92,-0.1611,151,0.70706,93,-0.2639
ENSG00000196642,RABL6,128,0.13936,162,0.52237,107,-0.3820
ENSG00000232434,AJM1,49,-0.1632,61,0.22047,54,0.01798
ENSG00000054148,PHPT1,433,0.41005,464,0.45957,298,-0.5702
ENSG00000107223,EDF1,455,0.08608,413,-0.0865,432,-0.0303
ENSG00000159069,FBXW5,98,-0.0584,130,0.42091,96,-0.1702
ENSG00000107317,PTGDS,3541,1.89438,970,-0.8002,948,-1.5000
ENSG00000214402,LCNL1,16,0.85517,6,-0.9222,9,-0.4256
ENSG00000148362,PAXX,117,0.40181,92,-0.0607,88,-0.3080
ENSG00000107331,ABCA2,139,0.11898,102,-0.3983,133,0.07080
ENSG00000107281,NPDC1,250,-0.5784,269,-0.3951,395,0.62214
ENSG00000054179,ENTPD2,36,2.65392,4,-1.6235,6,-2.1103
ENSG00000186193,SAPCD2,13,0.21195,14,0.34719,10,-0.3440
ENSG00000197355,UAP1L1,12,0.36641,4,-1.2611,11,0.11312
ENSG00000268996,MAN1B1-DT,7,-0.8444,11,0.06744,12,0.57742
ENSG00000177239,MAN1B1,50,-0.3728,52,-0.2666,68,0.41155
ENSG00000176978,DPP7,79,-0.1995,82,-0.0957,92,0.20147
ENSG00000176884,GRIN1,405,-0.6762,565,-0.0638,665,0.53501
ENSG00000176101,SSNA1,85,-0.1450,133,0.63351,86,-0.2299
ENSG00000176058,TPRN,26,0.10415,25,-0.0348,25,-0.0683
ENSG00000187713,TMEM203,36,-0.5113,62,0.43940,49,0.14462
ENSG00000212864,RNF208,67,-0.3763,108,0.45446,83,0.04302
ENSG00000188229,TUBB4B,193,-0.4550,251,0.02608,268,0.33336
ENSG00000188986,NELFB,61,-0.0394,44,-0.5426,66,0.25725
ENSG00000187609,EXD3,14,-0.3959,12,-0.6098,20,0.57078
ENSG00000188747,NOXA1,12,-1.2694,16,-0.7193,33,1.25116
ENSG00000165802,NSMF,390,0.66213,353,0.37698,225,-0.7474
ENSG00000130653,PNPLA7,13,0.20582,8,-0.6532,12,0.08708
ENSG00000182154,MRPL41,262,0.27150,212,-0.1208,218,-0.1702
ENSG00000148399,DPH7,13,-0.6492,18,0.02404,20,0.47090
ENSG00000165724,ZMYND19,21,-0.3421,18,-0.5375,28,0.50052
ENSG00000197070,ARRDC1,18,-0.2667,20,-0.0862,22,0.24860
ENSG00000203993,ARRDC1-AS1,22,0.36611,13,-0.5063,18,-0.1031
ENSG00000181090,EHMT1,18,0.03898,13,-0.3947,18,0.13642
ENSG00000148408,CACNA1B,32,-1.2232,51,-0.4126,81,1.07346
ENSG00000015171,ZMYND11,93,-0.0031,90,-0.0596,94,0.02999
ENSG00000151240,DIP2C,35,-0.3802,35,-0.3441,48,0.45094
ENSG00000107929,LARP4B,39,-0.3242,59,0.39957,47,0.03817
ENSG00000107937,GTPBP4,24,-0.3236,19,-0.6726,33,0.53675
ENSG00000067064,IDI1,136,-0.1207,128,-0.2019,152,0.18720
ENSG00000047056,WDR37,18,-0.8737,49,0.91167,29,0.05734
ENSG00000185736,ADARB2,35,1.55215,11,-0.6523,12,-1.1886
ENSG00000067057,PFKP,112,-0.8038,111,-0.7263,212,0.92748
ENSG00000107959,PITRM1,51,0.08662,36,-0.4584,50,0.12071
ENSG00000067082,KLF6,24,-0.3560,14,-1.1373,34,0.71555
ENSG00000187134,AKR1C1,9,-0.1313,5,-0.9935,11,0.48362
