Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000100099,HPS4,24,0.22218,21,0.00480,23,0.13833,23,0.22441,18,-0.2656,16,-0.4657,18,-0.2658
ENSG00000100104,SRRD,18,-0.7872,25,-0.3203,34,0.17426,38,0.58087,34,0.20309,13,-1.2332,25,-0.2903
ENSG00000100109,TFIP11,21,0.36042,21,0.40092,18,0.16938,19,0.40041,10,-0.6988,11,-0.5381,9,-0.8747
ENSG00000128294,TPST2,9,-1.5388,25,-0.0027,13,-0.9292,29,0.34723,35,0.55244,16,-0.6934,29,0.26698
ENSG00000225783,MIAT,77,0.29569,58,-0.1347,76,0.28493,83,0.72956,33,-0.9897,27,-1.3154,39,-0.8129
ENSG00000180957,PITPNB,73,-0.0586,71,-0.1089,77,0.02283,88,0.37512,82,0.10817,53,-0.5731,59,-0.4243
ENSG00000235954,TTC28-AS1,13,-0.0190,18,0.41389,10,-0.4390,16,0.41457,7,-0.9635,9,-0.6756,13,-0.0630
ENSG00000100209,HSCB,7,-0.8190,24,0.94236,13,-0.0432,7,-1.3710,36,1.65074,13,-0.0336,16,0.33255
ENSG00000159873,CCDC117,27,1.00990,13,-0.0909,26,0.98222,10,-0.7094,18,0.41382,7,-1.0359,14,-0.0718
ENSG00000100219,XBP1,15,-0.7165,28,0.24795,27,0.19174,20,-0.3758,68,1.74887,18,-0.4415,15,-0.7809
ENSG00000183579,ZNRF3,15,0.25233,7,-0.7938,10,-0.3165,9,-0.7371,10,-0.2522,21,0.80320,21,0.93514
ENSG00000186998,EMID1,11,-0.4700,14,-0.0887,7,-1.0225,8,-1.1901,34,1.34687,28,0.99248,21,0.63865
ENSG00000100263,RHBDD3,14,0.25462,11,-0.0959,10,-0.3286,15,0.53866,11,-0.2047,10,-0.2937,8,-0.7714
ENSG00000182944,EWSR1,138,0.06520,126,-0.0777,160,0.30115,151,0.33976,118,-0.1745,75,-0.8589,108,-0.3448
ENSG00000185340,GAS2L1,48,0.25609,30,-0.4569,38,-0.1161,40,-0.0099,39,-0.0508,47,0.24316,41,0.03167
ENSG00000100276,RASL10A,50,-0.8149,23,-1.9752,161,1.02804,129,1.23519,18,-2.3448,32,-1.5060,49,-0.9099
ENSG00000100280,AP1B1,111,0.73872,119,0.85696,70,-0.0008,62,-0.2955,78,0.17216,55,-0.3715,49,-0.5915
ENSG00000225465,RFPL1S,157,0.69977,114,0.17548,94,-0.1131,126,0.58310,41,-1.3751,58,-0.8686,62,-0.8085
ENSG00000100285,NEFH,86,1.38858,97,1.61430,11,-1.8422,31,-0.4335,22,-0.7543,38,0.02611,18,-1.1343
ENSG00000100296,THOC5,16,0.70262,20,1.12873,5,-0.9044,10,-0.0441,10,0.06640,7,-0.6025,6,-0.7493
ENSG00000184117,NIPSNAP1,48,-0.1774,52,-0.0807,47,-0.2129,68,0.59332,60,0.14853,29,-0.9395,38,-0.5770
ENSG00000186575,NF2,25,0.05895,19,-0.3558,25,0.05167,23,-0.1568,9,-1.4347,32,0.40137,34,0.58537
ENSG00000100319,ZMAT5,17,-0.0395,20,0.20407,18,0.04004,14,-0.5594,24,0.50568,14,-0.3520,25,0.58846
ENSG00000184076,UQCR10,343,-0.4350,449,-0.0185,416,-0.1372,500,0.24660,368,-0.3276,407,-0.1696,483,0.10728
ENSG00000100330,MTMR3,28,0.56054,29,0.59794,11,-0.8396,20,0.07709,19,-0.0151,13,-0.6577,17,-0.2292
ENSG00000099992,TBC1D10A,16,0.14217,18,0.36232,23,0.74300,10,-0.7931,27,1.05685,11,-0.4108,13,-0.1006
ENSG00000099995,SF3A1,60,0.17915,55,0.03272,56,0.06509,57,0.16349,56,0.07169,48,-0.1753,41,-0.4386
ENSG00000099999,RNF215,8,-0.5131,15,0.39816,19,0.76390,14,0.36113,3,-1.9655,6,-1.0198,11,-0.1218
ENSG00000100003,SEC14L2,24,-0.7053,21,-0.9381,32,-0.2874,46,0.46170,33,-0.2257,27,-0.5123,47,0.36337
ENSG00000100029,PES1,16,-0.4339,7,-1.6031,25,0.24785,30,0.99626,7,-1.6803,18,-0.2558,16,-0.4917
ENSG00000184792,OSBP2,4,-1.9536,9,-0.8647,19,0.24945,22,0.91922,14,-0.2245,6,-1.3415,15,-0.1741
ENSG00000253352,TUG1,30,0.26116,40,0.73528,22,-0.2410,25,-0.0420,36,0.56098,17,-0.6414,18,-0.6086
ENSG00000198832,SELENOM,136,-0.4895,191,0.03808,156,-0.2785,200,0.18145,202,0.12949,125,-0.6146,212,0.23071
ENSG00000185133,INPP5J,10,-0.0844,37,2.12932,8,-0.3748,8,-0.6225,8,-0.3461,5,-1.1702,9,-0.1979
ENSG00000138942,RNF185,29,0.63012,23,0.29802,24,0.36054,18,-0.1000,29,0.63057,14,-0.5006,10,-1.0527
ENSG00000100100,PIK3IP1,26,0.36947,38,1.01289,13,-0.6153,16,-0.5482,13,-0.6745,27,0.47478,23,0.22674
ENSG00000100105,PATZ1,16,0.48858,19,0.68615,17,0.57422,7,-0.9766,14,0.24227,14,0.25861,13,0.12024
ENSG00000185721,DRG1,70,0.45281,66,0.35691,48,-0.1354,53,0.04648,40,-0.3964,34,-0.6647,52,-0.0146
ENSG00000184708,EIF4ENIF1,39,0.81131,34,0.57894,19,-0.3550,25,0.17058,24,0.01309,10,-1.2681,15,-0.6878
ENSG00000241878,PISD,49,-0.1688,44,-0.3472,48,-0.2119,84,1.32558,14,-2.0132,23,-1.3322,28,-1.0654
ENSG00000183530,PRR14L,25,0.32734,12,-0.8396,22,0.12566,24,0.41493,23,0.22701,12,-0.7781,15,-0.4888
ENSG00000100150,DEPDC5,15,0.21856,9,-0.4449,8,-0.6613,17,0.83654,11,-0.1631,7,-0.8674,8,-0.7806
ENSG00000128245,YWHAH,1689,-0.2112,769,-1.4054,2274,0.25714,2787,1.07395,918,-1.1418,646,-1.6660,1485,-0.4462
ENSG00000100220,RTCB,42,-0.1982,49,0.02817,37,-0.3831,57,0.44403,47,-0.0136,36,-0.4218,39,-0.3260
ENSG00000100225,FBXO7,33,-0.0355,39,0.19105,28,-0.2831,37,0.17373,44,0.39479,34,0.00014,24,-0.5705
ENSG00000100234,TIMP3,12,-2.5624,79,0.21615,40,-0.8375,29,-1.7459,345,2.96913,89,0.41225,58,-0.2781
ENSG00000133424,LARGE1,123,0.76463,54,-0.5283,54,-0.5352,96,0.62492,65,-0.2465,30,-1.3931,54,-0.5647
ENSG00000100281,HMGXB4,15,0.49885,18,0.76601,4,-1.3633,10,-0.2510,10,-0.1012,23,1.22174,6,-1.0159
ENSG00000100284,TOM1,40,0.01516,46,0.24725,31,-0.3583,45,0.35328,44,0.17991,19,-1.0898,33,-0.2874
ENSG00000100292,HMOX1,8,-0.3774,11,0.13214,26,1.48618,6,-1.1647,10,-0.0084,17,0.74454,12,0.17612
ENSG00000100302,RASD2,27,0.22101,16,-0.5338,36,0.68215,24,0.12617,24,0.04138,12,-0.9539,21,-0.1877
ENSG00000100320,RBFOX2,241,0.87687,178,0.38040,149,0.09062,147,0.12147,79,-0.8789,81,-0.8391,109,-0.4188
ENSG00000128335,APOL2,47,0.49510,28,-0.3005,33,-0.0762,38,0.25751,33,-0.0902,23,-0.6063,30,-0.2649
ENSG00000100345,MYH9,26,-1.5597,25,-1.6036,75,0.03302,59,-0.4989,318,2.63461,43,-0.8196,48,-0.6890
ENSG00000100348,TXN2,58,-0.3710,62,-0.2702,57,-0.3883,87,0.45289,89,0.30821,57,-0.4054,61,-0.3027
ENSG00000100350,FOXRED2,65,0.46515,50,0.05427,28,-0.8441,53,0.22274,43,-0.1898,39,-0.3398,46,-0.0854
ENSG00000100353,EIF3D,41,-0.1887,34,-0.4569,56,0.31950,51,0.25566,47,0.02998,44,-0.0862,38,-0.3205
ENSG00000261675,AL022313.4,22,0.27637,31,0.86775,12,-0.5985,21,0.38333,17,-0.1331,7,-1.4326,12,-0.6878
ENSG00000166862,CACNG2,57,1.39146,29,0.26999,17,-0.5711,27,0.23500,7,-1.7762,16,-0.6012,16,-0.6669
ENSG00000100360,IFT27,26,-0.6671,41,0.00323,38,-0.1125,53,0.69812,28,-0.5612,24,-0.7767,34,-0.3021
ENSG00000128311,TST,14,0.05044,10,-0.3992,18,0.43588,7,-1.2476,17,0.35584,21,0.67421,23,0.94366
ENSG00000128309,MPST,12,-0.3876,16,-0.0115,11,-0.4776,15,-0.0632,25,0.70781,22,0.54384,13,-0.3131
ENSG00000100379,KCTD17,73,-0.1019,42,-0.9390,65,-0.2851,107,0.89914,39,-1.0392,41,-0.9921,70,-0.1812
ENSG00000166897,ELFN2,63,0.43134,32,-0.6140,51,0.08297,60,0.62149,29,-0.7572,14,-1.8778,43,-0.2015
ENSG00000128283,CDC42EP1,18,0.17024,42,1.61001,0,-6.1798,3,-2.7944,50,1.90231,52,1.98736,7,-1.2658
ENSG00000100083,GGA1,46,0.69944,55,1.01179,35,0.26997,27,-0.2436,23,-0.3588,20,-0.6022,21,-0.5706
ENSG00000241360,PDXP,214,-0.3187,237,-0.1591,262,-0.0012,320,0.53491,172,-0.6487,135,-1.0209,263,0.00611
ENSG00000100097,LGALS1,307,0.84204,320,0.91080,33,-2.5527,88,-1.5032,495,1.68070,259,0.56085,168,-0.1416
ENSG00000273899,NOL12,9,-0.6729,20,0.57054,14,0.00289,15,0.06270,10,-0.4900,9,-0.6042,17,0.31410
ENSG00000189060,H1F0,79,0.54400,85,0.66586,42,-0.4281,51,-0.1964,62,0.16312,43,-0.3887,51,-0.1545
ENSG00000100116,GCAT,26,-0.3454,27,-0.2362,51,0.72875,35,0.22751,21,-0.6134,28,-0.2004,28,-0.2284
ENSG00000100124,ANKRD54,25,-0.1188,28,0.09728,24,-0.1459,36,0.83754,11,-1.2871,21,-0.3964,15,-0.8974
ENSG00000100129,EIF3L,15,-1.7304,51,0.06557,58,0.25486,56,0.31937,63,0.39351,40,-0.3168,42,-0.2655
ENSG00000100142,POLR2F,68,-0.3907,90,0.02920,79,-0.1581,90,0.05328,91,0.05933,84,-0.0670,96,0.16229
ENSG00000100146,SOX10,17,-0.0320,63,2.20291,4,-1.9513,4,-2.6537,32,0.95910,52,1.83605,11,-0.7980
ENSG00000100151,PICK1,16,-0.5661,14,-0.6930,24,0.08733,35,1.24182,11,-1.0716,10,-1.2603,13,-0.9356
ENSG00000184381,PLA2G6,19,0.00678,23,0.29098,21,0.18028,23,0.55683,7,-1.3558,16,-0.2081,11,-0.7974
ENSG00000185022,MAFF,3,-2.5382,14,-0.2651,17,0.05844,5,-2.1017,90,3.13857,28,0.82810,10,-0.8237
ENSG00000198792,TMEM184B,84,0.51888,69,0.20426,48,-0.3532,62,0.04307,61,-0.0098,53,-0.2123,53,-0.2496
ENSG00000213923,CSNK1E,124,0.47560,153,0.82080,71,-0.4059,86,-0.1574,146,0.73658,75,-0.3227,53,-0.9217
ENSG00000168135,KCNJ4,51,-0.2069,27,-1.1810,76,0.43700,88,1.24977,24,-1.3349,21,-1.5149,29,-1.1285
ENSG00000100201,DDX17,179,0.35556,213,0.63834,142,-0.0112,133,-0.1707,207,0.59407,143,0.00134,83,-0.8999
ENSG00000100211,CBY1,3,-1.8022,9,-0.4029,10,-0.2397,16,0.98992,8,-0.5844,10,-0.1895,8,-0.5356
ENSG00000100216,TOMM22,68,-0.3756,77,-0.2024,82,-0.0919,97,0.26661,76,-0.2104,67,-0.4007,96,0.16613
ENSG00000100221,JOSD1,76,0.58438,41,-0.3748,51,-0.0394,56,0.17078,73,0.52725,34,-0.6486,37,-0.5951
ENSG00000100226,GTPBP1,21,-0.2880,25,0.00567,31,0.29789,26,0.04560,46,0.97861,18,-0.5124,17,-0.6894
ENSG00000100242,SUN2,42,-0.4800,77,0.47184,85,0.63048,44,-0.5738,116,1.15817,75,0.42470,35,-0.8196
ENSG00000100246,DNAL4,40,-0.6817,15,-2.1355,85,0.48003,100,1.44100,22,-1.6083,22,-1.5859,36,-0.9227
ENSG00000221890,NPTXR,789,0.00081,253,-1.7230,1149,0.60453,1112,0.99847,313,-1.4060,275,-1.6003,559,-0.5782
ENSG00000183741,CBX6,271,0.56986,238,0.35853,143,-0.4400,161,-0.3770,123,-0.6720,233,0.32462,231,0.34779
ENSG00000100307,CBX7,50,-0.4847,76,0.16935,75,0.15243,70,0.07244,81,0.27382,43,-0.7088,71,0.07330
ENSG00000100311,PDGFB,15,-0.1274,14,-0.2225,15,-0.1395,18,0.30646,25,0.69575,11,-0.6208,12,-0.5327
ENSG00000100316,RPL3,447,-0.7332,755,0.07615,771,0.10859,631,-0.3090,1169,0.78503,770,0.10762,782,0.14484
ENSG00000100321,SYNGR1,448,1.17260,272,0.34277,115,-0.9871,255,0.38955,139,-0.7002,105,-1.1282,140,-0.7482
ENSG00000100324,TAB1,12,-0.2521,8,-0.7959,10,-0.4190,19,0.88432,12,-0.2202,11,-0.3444,9,-0.7274
ENSG00000128268,MGAT3,63,0.05770,43,-0.5219,61,0.01199,74,0.54104,33,-0.9388,39,-0.6505,58,-0.0661
ENSG00000100335,MIEF1,34,0.65284,29,0.40314,12,-0.9084,20,-0.2277,18,-0.3241,18,-0.3554,28,0.39751
ENSG00000128272,ATF4,99,-0.1339,146,0.48984,92,-0.2340,102,-0.1184,174,0.77601,97,-0.1645,85,-0.3959
ENSG00000187051,RPS19BP1,60,-0.7846,100,-0.0131,57,-0.8556,121,0.50259,101,0.00642,84,-0.2860,98,-0.0345
ENSG00000100346,CACNA1I,36,1.97926,14,0.37273,5,-1.1817,9,-0.5318,9,-0.3093,8,-0.4731,9,-0.3978
ENSG00000100354,TNRC6B,126,0.95844,103,0.62372,56,-0.3307,58,-0.4043,80,0.21360,83,0.26929,48,-0.6227
ENSG00000239900,ADSL,24,-0.3316,25,-0.2838,44,0.62238,34,0.37194,22,-0.4470,20,-0.6169,25,-0.2784
ENSG00000100359,SGSM3,35,-0.0932,37,-0.0036,30,-0.3289,49,0.75180,27,-0.4932,28,-0.4321,22,-0.8316
ENSG00000196588,MRTFA,71,1.07237,34,-0.1210,22,-0.7556,42,0.37952,29,-0.3481,31,-0.2330,20,-0.9955
ENSG00000128285,MCHR1,16,0.20862,8,-0.7913,7,-0.9525,21,1.33928,2,-2.7720,2,-2.4326,11,-0.3372
ENSG00000100372,SLC25A17,17,0.10974,28,0.94260,5,-1.5178,18,0.40762,11,-0.5415,14,-0.1220,10,-0.7127
ENSG00000100380,ST13,198,0.14420,256,0.56225,115,-0.6925,148,-0.4602,281,0.71332,203,0.18825,186,0.05240
ENSG00000196236,XPNPEP3,14,0.65377,8,-0.1644,2,-2.1536,8,-0.3512,14,0.65379,10,0.19531,11,0.33515
ENSG00000100387,RBX1,159,-0.4005,161,-0.3859,183,-0.1849,248,0.49102,207,0.00865,143,-0.5614,190,-0.1393
ENSG00000100393,EP300,41,0.72118,27,0.05650,23,-0.2230,21,-0.5230,49,1.00293,25,-0.0454,23,-0.2503
ENSG00000100395,L3MBTL2,69,0.85299,46,0.20990,39,-0.0563,45,0.26369,26,-0.6667,23,-0.8529,29,-0.5569
ENSG00000100399,CHADL,9,-0.1328,25,1.61520,7,-0.4014,6,-0.9757,11,0.19637,17,0.97422,7,-0.4345
ENSG00000100401,RANGAP1,279,1.00030,137,-0.1493,130,-0.2317,160,0.14901,134,-0.1869,159,0.08697,85,-0.9378
ENSG00000100403,ZC3H7B,50,0.53560,54,0.66424,29,-0.3431,26,-0.6988,52,0.58383,43,0.26878,36,-0.0010
ENSG00000167074,TEF,45,-0.5237,44,-0.5753,86,0.47853,84,0.77678,29,-1.2050,31,-1.0750,54,-0.2852
ENSG00000183864,TOB2,18,-0.8087,48,0.69671,17,-0.8838,17,-1.2417,87,1.73780,70,1.33128,23,-0.4923
ENSG00000100410,PHF5A,20,0.16972,30,0.76858,21,0.21115,18,-0.0321,18,-0.0424,18,-0.0058,11,-0.8081
ENSG00000100412,ACO2,226,0.17437,259,0.38868,201,-0.0098,175,-0.3375,181,-0.1757,218,0.11460,234,0.25382
ENSG00000100413,POLR3H,57,-0.2338,25,-1.4495,64,-0.0609,85,0.68092,53,-0.3571,37,-0.8923,67,0.02494
ENSG00000172346,CSDC2,5,-1.1886,20,0.88175,16,0.56460,9,-0.4640,17,0.64030,8,-0.5704,12,0.10174
ENSG00000100417,PMM1,44,-0.7686,72,-0.0287,53,-0.5063,96,0.72320,55,-0.4381,47,-0.6945,66,-0.1783
ENSG00000100418,DESI1,37,-0.1192,51,0.40008,35,-0.2157,41,0.07499,31,-0.4083,34,-0.2523,43,0.12142
ENSG00000196419,XRCC6,129,-0.2489,128,-0.2619,137,-0.1607,189,0.59641,121,-0.3549,80,-0.9870,140,-0.1378
ENSG00000100138,SNU13,329,0.25335,354,0.37125,266,-0.0830,310,0.25340,273,-0.0411,166,-0.8056,214,-0.4530
ENSG00000198911,SREBF2,184,0.13827,178,0.08871,160,-0.0829,195,0.37726,141,-0.2767,112,-0.6329,137,-0.3528
ENSG00000205704,LINC00634,23,-1.0900,19,-1.3571,58,0.33676,64,0.85464,23,-1.0501,21,-1.2335,50,0.12328
ENSG00000100167,SEPTIN3,438,0.68124,221,-0.4027,261,-0.1495,315,0.23851,196,-0.5912,207,-0.5068,272,-0.0884
ENSG00000183172,SMDT1,90,-0.7150,148,0.06401,164,0.21820,144,0.02772,147,0.05120,138,-0.0512,151,0.10491
ENSG00000184983,NDUFA6,101,-0.5271,211,0.63843,126,-0.1874,141,-0.0188,122,-0.2394,124,-0.2017,157,0.17788
ENSG00000100207,TCF20,45,1.05017,35,0.60862,21,-0.1945,21,-0.3202,33,0.51264,14,-0.8200,17,-0.5723
ENSG00000189306,RRP7A,67,0.64052,45,0.01348,32,-0.5263,51,0.30936,40,-0.1759,27,-0.7643,37,-0.3253
ENSG00000100227,POLDIP3,20,-0.3534,35,0.52272,25,-0.0044,25,-0.0245,42,0.80755,17,-0.6174,19,-0.4307
ENSG00000100243,CYB5R3,135,-0.0922,137,-0.0693,131,-0.1410,144,0.00966,211,0.61674,139,-0.0532,124,-0.2456
ENSG00000242247,ARFGAP3,22,-0.2512,22,-0.2846,41,0.71214,23,-0.3462,50,1.03334,24,-0.1528,22,-0.3240
ENSG00000100266,PACSIN2,21,-0.5696,33,0.17783,27,-0.1653,33,0.21321,60,1.12011,15,-1.0070,20,-0.6534
ENSG00000100271,TTLL1,24,-0.2649,16,-0.8774,44,0.71013,35,0.63451,17,-0.7850,15,-0.9584,22,-0.3898
ENSG00000100294,MCAT,32,0.26895,21,-0.3963,19,-0.5255,38,0.98642,15,-0.8683,11,-1.3277,17,-0.7103
ENSG00000100300,TSPO,16,-0.8405,34,0.32072,22,-0.3372,12,-1.6101,108,2.34963,44,0.70685,25,-0.2133
ENSG00000100304,TTLL12,21,0.66637,11,-0.3763,11,-0.3962,15,0.11803,8,-0.7360,9,-0.5610,16,0.29808
ENSG00000186732,MPPED1,217,1.86967,180,1.51913,21,-1.8129,51,-0.7825,54,-0.4413,55,-0.4169,43,-0.8673
ENSG00000130540,SULT4A1,376,1.12293,246,0.41575,120,-0.7056,228,0.49796,101,-0.9606,82,-1.2670,103,-1.0058
ENSG00000100347,SAMM50,31,-0.4456,31,-0.4683,24,-0.8463,55,0.75995,46,0.14047,21,-1.0291,37,-0.2207
ENSG00000188677,PARVB,45,0.66288,39,0.40481,25,-0.2790,28,-0.1678,36,0.28169,30,0.00118,22,-0.4795
ENSG00000138944,SHISAL1,97,1.04972,96,1.04718,19,-1.4804,41,-0.5061,32,-0.7082,60,0.26275,50,-0.0046
ENSG00000188636,RTL6,38,-0.1377,51,0.31578,40,-0.0947,48,0.35634,37,-0.1870,30,-0.5355,33,-0.3832
ENSG00000186654,PRR5,16,0.50302,10,-0.2670,6,-1.0458,11,-0.1062,7,-0.7277,17,0.55045,15,0.36700
ENSG00000226328,NUP50-DT,15,0.76669,6,-0.6591,5,-0.8479,12,0.62325,0,-3.9073,15,0.80444,5,-0.9028
ENSG00000093000,NUP50,54,0.37649,58,0.48904,57,0.45452,47,0.23459,23,-0.9228,26,-0.7309,29,-0.6054
ENSG00000100364,KIAA0930,123,0.35386,110,0.17763,68,-0.5771,88,-0.2596,115,0.23836,130,0.43966,98,-0.0180
ENSG00000100376,FAM118A,18,0.79577,4,-1.4040,20,1.00382,9,-0.4193,14,0.36674,11,0.00924,9,-0.3043
ENSG00000077942,FBLN1,10,-1.1838,28,0.38897,8,-1.4924,6,-2.4625,107,2.84823,23,0.02360,31,0.56965
ENSG00000130638,ATXN10,223,0.06282,146,-0.5967,248,0.23237,280,0.73827,123,-0.8511,100,-1.1661,167,-0.4273
ENSG00000188064,WNT7B,1,-3.5231,11,-0.2747,29,1.30526,11,-0.4285,3,-2.1506,10,-0.3625,24,1.14048
ENSG00000241990,PRR34-AS1,9,-0.4930,13,0.10469,14,0.26287,10,-0.3677,5,-1.3599,14,0.22510,19,0.85279
ENSG00000100416,TRMU,8,-0.6004,5,-1.3475,16,0.32659,16,0.56892,15,0.32396,7,-0.8705,11,-0.2660
ENSG00000075240,GRAMD4,37,0.52929,11,-1.2574,19,-0.4765,34,0.67330,24,-0.1765,15,-0.8529,21,-0.4057
ENSG00000100422,CERK,41,0.30431,56,0.80838,24,-0.5093,29,-0.3418,52,0.67270,24,-0.5068,31,-0.1297
ENSG00000260708,AL118516.1,12,0.19919,8,-0.3318,8,-0.4768,13,0.52400,7,-0.5641,7,-0.5033,10,-0.1588
ENSG00000054611,TBC1D22A,26,0.76109,17,0.11897,12,-0.3634,16,0.01060,20,0.34413,13,-0.2474,11,-0.5856
ENSG00000219438,TAFA5,71,-0.6051,87,-0.2919,129,0.32735,131,0.60225,87,-0.2896,40,-1.4558,94,-0.1741
ENSG00000184164,CRELD2,20,-0.0798,22,0.13048,28,0.45495,24,0.36028,21,0.04455,15,-0.4984,12,-0.9304
ENSG00000198355,PIM3,52,0.91645,40,0.50564,19,-0.6358,27,-0.2164,48,0.80615,26,-0.1570,16,-1.0036
ENSG00000100427,MLC1,43,-0.7173,99,0.56366,37,-0.9639,37,-1.3247,90,0.40978,151,1.27684,115,0.91952
ENSG00000073150,PANX2,19,-0.2416,36,0.79022,18,-0.2940,23,0.11428,6,-1.9755,24,0.17193,23,0.05656
ENSG00000073169,SELENOO,18,0.41610,12,-0.1968,17,0.31956,13,-0.0998,20,0.58931,8,-0.7253,12,-0.2490
ENSG00000128159,TUBGCP6,15,-0.5880,9,-1.2838,22,0.00631,30,0.84151,19,-0.2229,15,-0.5786,17,-0.3917
ENSG00000188130,MAPK12,27,-0.1056,50,0.88618,21,-0.4851,32,0.28568,24,-0.3043,12,-1.2938,25,-0.2092
ENSG00000185386,MAPK11,43,1.12203,15,-0.4832,19,-0.1599,20,-0.0997,25,0.22449,16,-0.4784,18,-0.2817
ENSG00000196576,PLXNB2,27,0.45315,25,0.32569,21,0.00928,15,-0.6357,31,0.65796,27,0.43826,19,-0.1450
ENSG00000205593,DENND6B,40,0.00214,26,-0.6762,21,-1.0047,60,1.16149,24,-0.8125,21,-0.9928,27,-0.6734
ENSG00000100239,PPP6R2,55,0.30587,54,0.26796,36,-0.3403,52,0.32473,26,-0.8223,28,-0.7277,44,-0.0682
ENSG00000100241,SBF1,46,-0.4358,64,0.06901,70,0.20082,46,-0.6701,65,0.09008,86,0.52784,90,0.67032
ENSG00000100258,LMF2,20,-0.4121,20,-0.3715,27,0.08980,35,0.84541,23,-0.1346,16,-0.7342,14,-0.9839
ENSG00000025770,NCAPH2,29,0.08016,32,0.19969,32,0.22245,27,-0.0336,31,0.18343,25,-0.1528,23,-0.2765
ENSG00000284194,SCO2,21,-0.1158,20,-0.1800,21,-0.1167,31,0.80905,21,-0.1218,9,-1.3108,14,-0.8057
ENSG00000025708,TYMP,3,-2.2931,11,-0.3529,18,0.47748,8,-1.0108,49,2.20520,15,0.13497,12,-0.1232
ENSG00000100288,CHKB,12,-0.2504,15,0.09913,12,-0.3299,20,0.93564,14,-0.0769,9,-0.6855,5,-1.5829
ENSG00000008735,MAPK8IP2,281,0.36905,280,0.36399,157,-0.5470,221,-0.0164,168,-0.4381,189,-0.2601,247,0.17569
ENSG00000100299,ARSA,15,0.06384,28,1.11009,6,-1.3038,14,0.00912,12,-0.2609,11,-0.3073,13,-0.1082
ENSG00000251322,SHANK3,13,-0.8164,19,-0.2905,33,0.54575,19,-0.4196,21,-0.1752,20,-0.1925,37,0.87416
ENSG00000079974,RABL2B,30,0.71453,23,0.30414,23,0.33139,21,0.31531,13,-0.5941,12,-0.6230,9,-1.1337
ENSG00000182378,PLCXD1,12,0.38100,7,-0.4701,9,-0.1426,10,0.08971,5,-0.9287,13,0.46798,10,0.00703
ENSG00000178605,GTPBP6,20,-0.0367,22,0.10145,26,0.35751,17,-0.4189,16,-0.4053,20,-0.0174,29,0.58306
ENSG00000169100,SLC25A6,229,-0.3320,258,-0.1467,282,-0.0093,317,0.28932,259,-0.1398,244,-0.2341,272,-0.0716
ENSG00000169093,ASMTL,50,0.07001,78,0.79678,66,0.51960,45,-0.1333,43,-0.1703,32,-0.6295,39,-0.3385
ENSG00000197976,AKAP17A,17,0.15759,10,-0.6779,20,0.37814,19,0.57301,13,-0.2536,11,-0.4648,9,-0.8371
ENSG00000214717,ZBED1,10,-0.4845,18,0.38285,17,0.30281,12,-0.3891,21,0.67998,11,-0.3140,15,0.17290
ENSG00000002586,CD99,39,-0.8741,74,0.09717,35,-1.0476,30,-1.6879,241,2.13604,133,1.04290,83,0.29710
ENSG00000285756,BX890604.2,16,0.15946,12,-0.2475,10,-0.5119,19,0.84540,5,-1.5028,9,-0.6711,11,-0.4254
ENSG00000146938,NLGN4X,67,0.54422,59,0.34010,22,-1.1424,62,0.71268,26,-0.9348,26,-0.9347,31,-0.6929
ENSG00000101846,STS,25,-0.0189,21,-0.2897,28,0.17643,35,0.94753,14,-0.8246,9,-1.4579,14,-0.9295
ENSG00000006757,PNPLA4,16,0.08385,11,-0.4115,12,-0.3578,15,0.06933,6,-1.2508,13,-0.2185,22,0.69236
ENSG00000011201,ANOS1,13,-0.7029,41,1.13453,21,0.06112,19,-0.1036,9,-1.2574,18,-0.1755,22,0.16975
ENSG00000101849,TBL1X,13,0.56273,18,1.04245,6,-0.6342,5,-1.2256,10,0.16663,18,1.04058,10,0.17753
ENSG00000146950,SHROOM2,29,0.94286,19,0.22563,14,-0.2035,15,-0.2082,6,-1.4291,8,-1.0506,22,0.53959
ENSG00000073464,CLCN4,89,-0.1244,74,-0.4022,85,-0.1996,138,1.03476,68,-0.5328,41,-1.2925,56,-0.9075
ENSG00000004961,HCCS,23,0.13516,16,-0.4153,26,0.27261,24,0.34029,26,0.27701,14,-0.6243,15,-0.5985
ENSG00000047648,ARHGAP6,6,-1.6453,5,-1.9600,60,1.89707,26,0.73654,10,-1.0288,5,-1.8537,10,-1.0992
ENSG00000005302,MSL3,67,0.80114,34,-0.2903,17,-1.2885,50,0.57925,28,-0.5652,26,-0.6595,31,-0.4253
ENSG00000169933,FRMPD4,55,0.15919,60,0.28137,79,0.72236,62,0.55002,14,-1.9417,19,-1.4612,33,-0.6702
ENSG00000101911,PRPS2,34,0.91553,23,0.27567,5,-1.8172,23,0.50539,19,0.02150,11,-0.8165,10,-0.9757
ENSG00000205542,TMSB4X,1989,-0.8217,3506,0.05363,2052,-0.7744,3876,0.35050,4151,0.32249,2296,-0.6034,3644,0.12673
